  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
   ne22     22   3.5710449E-04  4.9160345E-04  1.3449896E-04  3.6686828E-04  1.0037985E-04  5.6286365E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.8896211E-25  1.8896211E-25  0.0000000E+00  1.4101652E-25  0.0000000E+00  0.0000000E+00
   na23     23   1.2136035E-05  5.7150661E-05  4.5014625E-05  4.2649750E-05  3.3595512E-05  1.0363524E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   1.8102583E-07  7.9339871E-04  7.9321768E-04  5.9208862E-04  5.9199764E-04  6.6728906E-05
   mg25     25  -4.7915819E-07  1.0412500E-04  1.0460416E-04  7.7705226E-05  7.8068631E-05 -2.0263365E-03
   mg26     26  -7.3343108E-07  1.1904242E-04  1.1977585E-04  8.8837638E-05  8.9391637E-05 -2.6998944E-03
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.8969953E-06  7.9276797E-05  7.6379802E-05  5.9161794E-05  5.7004101E-05  1.6135249E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   8.7602530E-08  8.7838742E-04  8.7829982E-04  6.5551302E-04  6.5549649E-04  1.0975512E-05
   si29     29   3.1850504E-08  4.6224362E-05  4.6192512E-05  3.4495795E-05  3.4474597E-05  2.6695759E-04
   si30     30   8.9814421E-08  3.1589243E-05  3.1499429E-05  2.3574063E-05  2.3508790E-05  1.2041493E-03
    p31     31   5.4937118E-08  8.8244697E-06  8.7695325E-06  6.5854256E-06  6.5449153E-06  2.6798176E-03
    p32     32   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -1.3512908E-07  4.2075332E-04  4.2088845E-04  3.1399503E-04  3.1411930E-04 -1.7183916E-04
    s33     33   3.9790393E-08  3.5146759E-06  3.4748855E-06  2.6228927E-06  2.5933916E-06  4.9123978E-03
    s34     34   1.0020813E-08  2.0219031E-05  2.0209010E-05  1.5088830E-05  1.5082476E-05  1.8292350E-04
    s35     35   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s36     36   2.4324152E-09  1.0218837E-07  9.9755951E-08  7.6259980E-08  7.4450291E-08  1.0430298E-02
   cl35     35  -4.6561581E-09  4.3128884E-06  4.3175446E-06  3.2185737E-06  3.2222888E-06 -5.0100114E-04
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   7.2880312E-08  1.5316375E-06  1.4587572E-06  1.1430132E-06  1.0887060E-06  2.1140611E-02
   ar36     36  -8.1403414E-08  8.0317623E-05  8.0399026E-05  5.9938528E-05  6.0003749E-05 -4.7231326E-04
   ar37     37   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ar38     38   2.2711902E-08  1.5453104E-05  1.5430393E-05  1.1532168E-05  1.1516078E-05  6.0634362E-04
   ar39     39   2.5669156E-12  2.5669156E-12  0.0000000E+00  1.9156087E-12  0.0000000E+00  0.0000000E+00
   ar40     40   2.1891839E-09  2.8167246E-08  2.5978062E-08  2.1020334E-08  1.9388061E-08  3.5105258E-02
    k39     39   3.0090632E-09  4.1888061E-06  4.1857970E-06  3.1259749E-06  3.1239624E-06  2.7968548E-04
    k40     40  -6.7760120E-10  0.0000000E+00  6.7760120E-10  0.0000000E+00  5.0571025E-10  0.0000000E+00
    k41     41   1.8054749E-08  3.3561713E-07  3.1756238E-07  2.5046057E-07  2.3700454E-07  2.3982717E-02
   ca40     40  -4.9862138E-08  7.2421382E-05  7.2471244E-05  5.4045810E-05  5.4087053E-05 -3.3128553E-04
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   3.9594852E-09  5.1184531E-07  5.0788583E-07  3.8197413E-07  3.7904755E-07  3.3402350E-03
   ca43     43   5.2704507E-10  1.0902127E-07  1.0849423E-07  8.1359161E-08  8.0971880E-08  2.0722421E-03
   ca44     44   1.4506440E-09  1.7169107E-06  1.7154600E-06  1.2812767E-06  1.2802896E-06  3.3473186E-04
   ca45     45   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca46     46   1.6688817E-09  5.1078919E-09  3.4390102E-09  3.8118597E-09  2.5666171E-09  1.7177582E-01
   ca47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca48     48  -2.5949021E-11  1.6773731E-07  1.6776326E-07  1.2517711E-07  1.2520582E-07 -9.9594741E-05
   sc45     45   9.8715702E-10  4.9384909E-08  4.8397752E-08  3.6854413E-08  3.6120419E-08  8.7367287E-03
   sc46     46   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc48     48  -4.5831114E-33  3.0520128E-29  3.0524711E-29  2.2776216E-29  2.2781335E-29  0.0000000E+00
   ti46     46   1.0746248E-10  2.9579195E-07  2.9568449E-07  2.2074028E-07  2.2067653E-07  1.2542529E-04
   ti47     47  -7.7687901E-10  2.7167468E-07  2.7245156E-07  2.0274231E-07  2.0333724E-07 -1.2725270E-03
   ti48     48  -6.7050223E-09  2.7503106E-06  2.7570156E-06  2.0524708E-06  2.0576281E-06 -1.0898974E-03
   ti49     49   7.4565207E-09  2.1399728E-07  2.0654076E-07  1.5969947E-07  1.5414641E-07  1.5370056E-02
   ti50     50   4.7146074E-09  2.0651341E-07  2.0179880E-07  1.5411449E-07  1.5060736E-07  9.9972794E-03
    v51     51  -1.6701165E-09  4.4305929E-07  4.4472941E-07  3.3064129E-07  3.3191239E-07 -1.6663923E-03
   cr52     52  -1.2474629E-08  1.8218314E-05  1.8230789E-05  1.3595757E-05  1.3606083E-05 -3.2970528E-04
   cr53     53  -3.1375293E-09  2.1038318E-06  2.1069693E-06  1.5700239E-06  1.5724825E-06 -6.7954621E-04
   cr54     54   1.4561010E-08  5.4892655E-07  5.3436554E-07  4.0964670E-07  3.9881004E-07  1.1643361E-02
   mn55     55   1.7433558E-07  1.6095753E-05  1.5921418E-05  1.2011757E-05  1.1882542E-05  4.6971943E-03
   fe54     54  -3.2877870E-07  1.0457632E-04  1.0490510E-04  7.8042038E-05  7.8293233E-05 -1.3956300E-03
   fe55     55   3.9936019E-25  3.9936019E-25  0.0000000E+00  2.9803002E-25  0.0000000E+00  0.0000000E+00
   fe56     56  -1.4690449E-06  1.7062840E-03  1.7077531E-03  1.2733464E-03  1.2745376E-03 -4.0610769E-04
   fe57     57   9.2779010E-07  4.1071711E-05  4.0143921E-05  3.0650532E-05  2.9960385E-05  9.8906150E-03
   fe58     58   4.0585792E-07  5.8420269E-06  5.4361690E-06  4.3597220E-06  4.0571454E-06  3.1238208E-02
   fe59     59   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   fe60     60   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   1.4624220E-07  4.3386449E-06  4.1924027E-06  3.2377950E-06  3.1288921E-06  1.4858743E-02
   co60     60   4.0626178E-16  4.0626178E-16  0.0000000E+00  3.0318046E-16  0.0000000E+00  0.0000000E+00
   ni58     58  -1.7780621E-07  5.9807182E-05  5.9984988E-05  4.4632226E-05  4.4768258E-05 -1.3216498E-03
   ni59     59   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni60     60   6.3773768E-09  2.3909506E-05  2.3903129E-05  1.7842916E-05  1.7839488E-05  8.3448344E-05
   ni61     61   4.9103960E-08  1.1054962E-06  1.0563922E-06  8.2499719E-07  7.8841123E-07  1.9699689E-02
   ni62     62   2.9657940E-08  3.4529862E-06  3.4233283E-06  2.5768556E-06  2.5549132E-06  3.7139319E-03
   ni63     63   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni64     64   5.7703232E-08  9.5767155E-07  8.9996831E-07  7.1468031E-07  6.7166826E-07  2.6957009E-02
   cu63     63   1.1001077E-08  7.5380331E-07  7.4280223E-07  5.6253981E-07  5.5437141E-07  6.3524293E-03
   cu64     64   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cu65     65   1.6798737E-08  3.5838218E-07  3.4158344E-07  2.6744939E-07  2.5493205E-07  2.0817200E-02
   zn64     64   4.7248250E-10  1.2731194E-06  1.2726470E-06  9.5008920E-07  9.4980737E-07  1.2884125E-04
   zn65     65   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zn66     66   1.4073692E-08  7.6701787E-07  7.5294417E-07  5.7240140E-07  5.6194057E-07  8.0103250E-03
   zn67     67   3.5411034E-09  1.1586350E-07  1.1232240E-07  8.6465306E-08  8.3828937E-08  1.3447944E-02
   zn68     68   1.8908736E-08  5.4024935E-07  5.2134061E-07  4.0317119E-07  3.8908919E-07  1.5440310E-02
   zn69     69   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zn70     70   6.0364158E-11  1.7806627E-08  1.7746263E-08  1.3288528E-08  1.3244469E-08  1.4423499E-03
   ga69     69   3.7760692E-09  5.1572560E-08  4.7796490E-08  3.8486988E-08  3.5671686E-08  3.2990303E-02
   ga70     70   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ga71     71   3.9233896E-09  3.6563868E-08  3.2640479E-08  2.7286470E-08  2.4360384E-08  4.9263231E-02
   ge70     70   6.5457755E-09  5.9708597E-08  5.3162822E-08  4.4558657E-08  3.9676706E-08  5.0396502E-02
   ge71     71   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ge72     72   6.7869337E-09  7.9048618E-08  7.2261685E-08  5.8991510E-08  5.3930655E-08  3.8953800E-02
   ge73     73   1.8828832E-09  2.2447644E-08  2.0564761E-08  1.6751974E-08  1.5347981E-08  3.8014747E-02
   ge74     74   9.0330445E-09  1.0687215E-07  9.7839106E-08  7.9755338E-08  7.3019706E-08  3.8319681E-02
   as75     75   7.5380324E-10  1.5097852E-08  1.4344049E-08  1.1267054E-08  1.0705313E-08  2.2210991E-02
   se76     76   3.4009418E-09  1.8334401E-08  1.4933459E-08  1.3682389E-08  1.1145205E-08  8.9073911E-02
   se77     77   1.2834134E-09  1.3604033E-08  1.2320620E-08  1.0152265E-08  9.1951788E-09  4.3002781E-02
   se78     78   8.6288097E-09  4.7509801E-08  3.8880991E-08  3.5455077E-08  2.9017833E-08  8.7013461E-02
   se79     79   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   se80     80   1.0942550E-08  9.4171398E-08  8.3228848E-08  7.0277167E-08  6.2115710E-08  5.3612787E-02
   br79     79   1.7131319E-09  1.5022742E-08  1.3309610E-08  1.1211002E-08  9.9332862E-09  5.2551471E-02
   br80     80   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   br81     81   1.5223112E-09  1.4797701E-08  1.3275390E-08  1.1043061E-08  9.9077466E-09  4.7114559E-02
   kr80     80   1.6407320E-10  3.3359362E-09  3.1718630E-09  2.4895048E-09  2.3672386E-09  2.1870952E-02
   kr81     81   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr82     82   7.5434485E-09  2.3833856E-08  1.6290407E-08  1.7786460E-08  1.2157928E-08  1.6522999E-01
   kr83     83   1.9842101E-09  1.8319811E-08  1.6335601E-08  1.3671502E-08  1.2191657E-08  4.9753536E-02
   kr84     84   1.4711524E-08  9.6187328E-08  8.1475804E-08  7.1781592E-08  6.0807373E-08  7.2056837E-02
   kr-5     85   1.0714357E-18  1.0714357E-18  0.0000000E+00  7.9957889E-19  0.0000000E+00  0.0000000E+00
   kr*5     85   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr86     86   2.7744562E-09  2.8000473E-08  2.5226017E-08  2.0895877E-08  1.8826791E-08  4.5284320E-02
   rb85     85   2.0124267E-09  1.5236138E-08  1.3223711E-08  1.1370252E-08  9.8691775E-09  6.1489128E-02
   rb86     86   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   rb87     87   2.5588864E-11  5.5956177E-09  5.5700289E-09  4.1758343E-09  4.1570480E-09  1.9582012E-03
   sr86     86   6.1648047E-09  1.2335454E-08  6.1706489E-09  9.2055625E-09  4.6053055E-09  3.0079189E-01
   sr87     87   3.9693542E-09  8.3318428E-09  4.3624886E-09  6.2177934E-09  3.2558314E-09  2.8097439E-01
   sr88     88   6.2590395E-08  1.1549387E-07  5.2903474E-08  8.6189459E-08  3.9483151E-08  3.3904237E-01
   sr89     89   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sr90     90   1.1480285E-17  1.1480285E-17  0.0000000E+00  8.5673776E-18  0.0000000E+00  0.0000000E+00
    y89     89   1.6013677E-08  2.8632609E-08  1.2618932E-08  2.1367621E-08  9.4178159E-09  3.5580599E-01
    y90     90   2.9032763E-21  2.9032763E-21  0.0000000E+00  2.1666243E-21  0.0000000E+00  0.0000000E+00
    y91     91   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zr90     90   1.9561897E-08  3.4601744E-08  1.5039847E-08  2.5822198E-08  1.1224603E-08  3.6182219E-01
   zr91     91   4.3761759E-09  7.6923943E-09  3.3162186E-09  5.7405929E-09  2.4749747E-09  3.6538598E-01
   zr92     92   7.1082571E-09  1.2232904E-08  5.1246474E-09  9.1290335E-09  3.8246490E-09  3.7783322E-01
   zr93     93   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zr94     94   1.0537906E-08  1.5844238E-08  5.3063323E-09  1.1824059E-08  3.9602450E-09  4.7504452E-01
   zr95     95   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zr96     96   2.3302027E-11  8.9636565E-10  8.7306362E-10  6.6892963E-10  6.5158862E-10  1.1406960E-02
   nb93     93   2.4323741E-09  4.7238000E-09  2.2914259E-09  3.5252241E-09  1.7101470E-09  3.1415325E-01
   nb94     94   1.4161970E-12  1.4161970E-12  0.0000000E+00  1.0568635E-12  0.0000000E+00  0.0000000E+00
   nb95     95   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mo94     94   3.2401193E-11  7.5054635E-10  7.1814515E-10  5.6010924E-10  5.3596921E-10  1.9132869E-02
   mo95     95   1.0826723E-09  2.3388167E-09  1.2561444E-09  1.7453857E-09  9.3749108E-10  2.6992428E-01
   mo96     96   2.3192444E-09  3.6554337E-09  1.3361893E-09  2.7279359E-09  9.9723052E-10  4.3703860E-01
   mo97     97   7.8987267E-10  1.5672115E-09  7.7733880E-10  1.1695609E-09  5.8014687E-10  3.0448487E-01
   mo98     98   2.8896934E-09  4.8853108E-09  1.9956174E-09  3.6457546E-09  1.4893780E-09  3.8878250E-01
   tc99     99   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ru99     99   3.7248471E-10  1.0692702E-09  6.9678552E-10  7.9796292E-10  5.2002802E-10  1.8595596E-01
  ru100    100   1.4562932E-09  2.1512871E-09  6.9499395E-10  1.6054382E-09  5.1869092E-10  4.9068493E-01
  ru101    101   3.0312530E-10  1.2535442E-09  9.5041885E-10  9.3548080E-10  7.0932071E-10  1.2019224E-01
  ru102    102   1.9286668E-09  3.7037031E-09  1.7750363E-09  2.7639577E-09  1.3247529E-09  3.1939653E-01
  rh103    103   3.1518510E-10  1.4487631E-09  1.1335780E-09  1.0811666E-09  8.4601687E-10  1.0651360E-01
  pd104    104   1.1018878E-09  1.5979498E-09  4.9606197E-10  1.1924999E-09  3.7022313E-10  5.0799483E-01
  pd105    105   2.6685010E-10  1.2707506E-09  1.0039005E-09  9.4832142E-10  7.4923540E-10  1.0233728E-01
  pd106    106   1.2603444E-09  2.5007365E-09  1.2403921E-09  1.8662214E-09  9.2573482E-10  3.0447656E-01
  pd107    107   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  pd108    108   1.5726274E-09  2.7961946E-09  1.2235672E-09  2.0867126E-09  9.1317798E-10  3.5890719E-01
  ag107    107   2.4026336E-10  1.0829303E-09  8.4266694E-10  8.0815699E-10  6.2890287E-10  1.0891215E-01
  ag108    108   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ag109    109   3.9481068E-10  1.1923125E-09  7.9750179E-10  8.8978547E-10  5.9519500E-10  1.7462604E-01
  cd108    108   6.4391374E-12  5.3691655E-11  4.7252518E-11  4.0068403E-11  3.5265704E-11  5.5449478E-02
  cd109    109   1.0731526E-38  1.0731526E-38  0.0000000E+00  8.0086015E-39  0.0000000E+00  0.0000000E+00
  cd110    110   1.3575887E-09  2.0330018E-09  6.7541300E-10  1.5171656E-09  5.0407717E-10  4.7853598E-01
  cd111    111   4.4396242E-10  1.1424257E-09  6.9846329E-10  8.5255658E-10  5.2128019E-10  2.1365200E-01
  cd112    112   1.6483519E-09  2.9769327E-09  1.3285808E-09  2.2215918E-09  9.9155217E-10  3.5034868E-01
  cd113    113   4.8332510E-10  1.1621542E-09  6.7882905E-10  8.6727925E-10  5.0662663E-10  2.3347096E-01
  cd114    114   2.3477815E-09  3.9578762E-09  1.6100948E-09  2.9536391E-09  1.2016530E-09  3.9057839E-01
  in115    115   4.5096860E-10  1.0580821E-09  6.0711347E-10  7.8961354E-10  4.5310355E-10  2.4121714E-01
  sn116    116   3.2790537E-09  5.1785110E-09  1.8994573E-09  3.8645607E-09  1.4176111E-09  4.3554303E-01
  sn117    117   9.7723651E-10  1.9891895E-09  1.0119530E-09  1.4844699E-09  7.5524514E-10  2.9348347E-01
  sn118    118   4.2668074E-09  7.3525510E-09  3.0857439E-09  5.4869789E-09  2.3029658E-09  3.7704581E-01
  sn119    119   1.2984500E-09  2.4496611E-09  1.1512111E-09  1.8281054E-09  8.5917690E-10  3.2791865E-01
  sn120    120   6.7199886E-09  1.1122930E-08  4.4029416E-09  8.3006944E-09  3.2860226E-09  4.0244389E-01
  sb121    121   4.9948945E-10  1.1784854E-09  6.7899597E-10  8.7946678E-10  5.0675125E-10  2.3942460E-01
  te122    122   8.9961627E-10  1.3509593E-09  4.5134307E-10  1.0081787E-09  3.3684833E-10  4.7610310E-01
  te123    123   3.3232692E-10  4.9114768E-10  1.5882076E-10  3.6652814E-10  1.1853180E-10  4.9027246E-01
  te124    124   1.7074602E-09  2.5601978E-09  8.5273766E-10  1.9105955E-09  6.3641886E-10  4.7742569E-01
  te125    125   5.6871319E-10  1.8508747E-09  1.2821615E-09  1.3812499E-09  9.5690822E-10  1.5940200E-01
  te126    126   3.0834975E-09  6.5275163E-09  3.4440188E-09  4.8712812E-09  2.5703550E-09  2.7765009E-01
   i127    127   3.5235104E-10  4.6716320E-09  4.3192809E-09  3.4862928E-09  3.2235845E-09  3.4024823E-02
   i128    128   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   i129    129   1.0846689E-13  1.0846689E-13  0.0000000E+00  8.0945450E-14  0.0000000E+00  0.0000000E+00
  xe128    128   1.0287766E-09  1.4953023E-09  4.6652576E-10  1.1158974E-09  3.4817951E-10  5.0582105E-01
  xe129    129   3.2727820E-10  6.1839271E-09  5.8566489E-09  4.6148712E-09  4.3709596E-09  2.3582770E-02
  xe130    130   2.1308924E-09  3.0785055E-09  9.4761299E-10  2.2973923E-09  7.0722661E-10  5.1167655E-01
  xe131    131   7.2144735E-10  5.4551492E-09  4.7337019E-09  4.0710071E-09  3.5328771E-09  6.1573338E-02
  xe132    132   3.8079007E-09  9.6378594E-09  5.8299587E-09  7.1924329E-09  4.3510400E-09  2.1828276E-01
  xe133    133   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  xe134    134   1.9313440E-12  2.1871547E-09  2.1852233E-09  1.6322050E-09  1.6308854E-09  3.5128579E-04
  cs133    133   4.8132465E-10  2.0140536E-09  1.5327289E-09  1.5030251E-09  1.1439130E-09  1.1857327E-01
  cs134    134   3.4607457E-33  3.4607457E-33  0.0000000E+00  2.5826463E-33  0.0000000E+00  0.0000000E+00
  cs135    135   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  cs136    136   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  cs137    137   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ba134    134   1.4937065E-09  1.9635897E-09  4.6988319E-10  1.4653656E-09  3.5068526E-10  6.2102848E-01
  ba135    135   5.8860838E-10  1.8797175E-09  1.2911091E-09  1.4027743E-09  9.6358610E-10  1.6309729E-01
  ba136    136   3.5617265E-09  5.1114073E-09  1.5496809E-09  3.8144834E-09  1.1565646E-09  5.1826584E-01
  ba137    137   2.7317915E-09  4.9642859E-09  2.2324944E-09  3.7046912E-09  1.6661649E-09  3.4703407E-01
  ba138    138   1.9051296E-08  3.3406238E-08  1.4354942E-08  2.4930030E-08  1.0713443E-08  3.6679375E-01
  la139    139   1.9564961E-09  3.9254555E-09  1.9689594E-09  2.9294447E-09  1.4694823E-09  2.9962096E-01
  ce140    140   3.8937129E-09  8.4063903E-09  4.5126773E-09  6.2734258E-09  3.3679211E-09  2.7014285E-01
  ce141    141   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ce142    142   2.4684144E-12  5.7761285E-10  5.7514443E-10  4.3105439E-10  4.2924431E-10  1.8275300E-03
  pr141    141   3.0220093E-10  1.0799386E-09  7.7773765E-10  8.0592438E-10  5.8044458E-10  1.4253354E-01
  nd142    142   8.7682483E-10  1.9142881E-09  1.0374632E-09  1.4285733E-09  7.7428408E-10  2.6600221E-01
  nd143    143   1.0897316E-10  5.7345562E-10  4.6448245E-10  4.2795198E-10  3.4665454E-10  9.1498159E-02
  nd144    144   3.3779474E-10  1.2609075E-09  9.2311275E-10  9.4097585E-10  6.8894151E-10  1.3539615E-01
  nd145    145   5.7207461E-11  4.0048451E-10  3.4327705E-10  2.9886904E-10  2.5619601E-10  6.6908561E-02
