  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -3.0055308E-01  2.9461291E+00  3.2466822E+00  6.4046288E-01  7.0584649E-01 -4.2216312E-02
      d      2   2.2505126E-17  2.2505126E-17  0.0000000E+00  4.8924189E-18  0.0000000E+00  0.0000000E+00
    he3      3   3.2703946E-07  3.2703946E-07  0.0000000E+00  7.1095535E-08  0.0000000E+00  0.0000000E+00
    he4      4   2.6649749E-01  1.5541335E+00  1.2876360E+00  3.3785513E-01  2.7993914E-01  8.1666872E-02
    li7      7  -4.0048384E-08  1.7997854E-09  4.1848171E-08  3.9125772E-10  9.0980219E-09 -1.3664840E+00
    be7      7   1.4350038E-12  1.4350038E-12  0.0000000E+00  3.1195736E-13  0.0000000E+00  0.0000000E+00
     b8      8   3.2848481E-25  3.2848481E-25  0.0000000E+00  7.1409741E-26  0.0000000E+00  0.0000000E+00
    c12     12  -6.0018650E-03  5.5200863E-03  1.1521951E-02  1.2000188E-03  2.5049355E-03 -3.1960851E-01
    c13     13   5.9955160E-04  7.3917501E-04  1.3962343E-04  1.6069022E-04  3.0354900E-05  7.2376060E-01
    c14     14   2.1503634E-08  2.1503634E-08  0.0000000E+00  4.6747033E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   4.2773440E-02  4.6180010E-02  3.4065698E-03  1.0039133E-02  7.4060698E-04  1.1321084E+00
    n15     15  -7.4793911E-06  9.1139776E-07  8.3907889E-06  1.9812995E-07  1.8242035E-06 -9.6412319E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -5.4690354E-03  2.2353468E-02  2.7822504E-02  4.8594498E-03  6.0487650E-03 -9.5079623E-02
    o17     17   4.3447406E-05  5.4678443E-05  1.1231037E-05  1.1886618E-05  2.4416890E-06  6.8736798E-01
    o18     18  -6.2585859E-05  1.4778418E-08  6.2600637E-05  3.2126997E-09  1.3609721E-05 -3.6269791E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   3.7257724E-41  3.7257724E-41  0.0000000E+00  8.0995051E-42  0.0000000E+00  0.0000000E+00
    f19     19  -6.6312168E-07  1.1396056E-06  1.8027273E-06  2.4774036E-07  3.9192281E-07 -1.9920377E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -2.7278438E-06  5.7045352E-03  5.7072630E-03  1.2401163E-03  1.2407904E-03 -2.3598883E-04
   ne21     21  -1.3233370E-05  1.1318197E-06  1.4365190E-05  2.4604776E-07  3.1230711E-06 -1.1035625E+00
   ne22     22   1.8251461E-03  2.2867711E-03  4.6162488E-04  4.9712416E-04  1.0035978E-04  6.9490516E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   7.4051723E-11  7.4051723E-11  0.0000000E+00  1.6098201E-11  0.0000000E+00  0.0000000E+00
   na23     23   8.5865700E-05  2.4036408E-04  1.5449838E-04  5.2253061E-05  3.3588796E-05  1.9191729E-01
   na24     24   5.5446125E-37  5.5446125E-37  0.0000000E+00  1.2053505E-37  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -1.0728091E-04  2.6151864E-03  2.7224673E-03  5.6851876E-04  5.9187930E-04 -1.7488347E-02
   mg25     25   2.1638212E-04  5.7540264E-04  3.5902052E-04  1.2508754E-04  7.8053032E-05  2.0482425E-01
   mg26     26   1.0977531E-04  5.2086782E-04  4.1109251E-04  1.1323213E-04  8.9373774E-05  1.0275960E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   7.7624336E-06  7.7624336E-06  0.0000000E+00  1.6874856E-06  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   6.8315800E-05  3.3046515E-04  2.6214935E-04  7.1840252E-05  5.6992707E-05  1.0054854E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   3.2315264E-05  3.0467999E-03  3.0144847E-03  6.6234783E-04  6.5536553E-04  4.6025384E-03
   si29     29   6.5372296E-06  1.6507832E-04  1.5854109E-04  3.5886595E-05  3.4467706E-05  1.7519856E-02
   si30     30   1.1077871E-05  1.1918964E-04  1.0811177E-04  2.5910791E-05  2.3504090E-05  4.2337261E-02
    p31     31   1.5643436E-06  3.1662974E-05  3.0098630E-05  6.8832555E-06  6.5436075E-06  2.1976633E-02
    p32     32   4.9427239E-28  4.9427239E-28  0.0000000E+00  1.0745052E-28  0.0000000E+00  0.0000000E+00
    p33     33   2.0281217E-28  2.0281217E-28  0.0000000E+00  4.4089604E-29  0.0000000E+00  0.0000000E+00
    s32     32  -8.6671207E-06  1.4358987E-03  1.4445658E-03  3.1215191E-04  3.1405652E-04 -2.6418127E-03
    s33     33   4.1992644E-07  1.2346365E-05  1.1926439E-05  2.6839925E-06  2.5928732E-06  1.5000006E-02
    s34     34   2.3961111E-06  7.1757109E-05  6.9360998E-05  1.5599371E-05  1.5079462E-05  1.4721237E-02
    s35     35   1.2098581E-21  1.2098581E-21  0.0000000E+00  2.6301264E-22  0.0000000E+00  0.0000000E+00
    s36     36   2.0115345E-07  5.4353404E-07  3.4238059E-07  1.1815958E-07  7.4435420E-08  2.0068932E-01
   cl35     35  -1.2454166E-07  1.4694057E-05  1.4818599E-05  3.1943605E-06  3.2216446E-06 -3.6937231E-03
