  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.1356878E-01  1.8414848E+00  1.9550536E+00  6.6479594E-01  7.0584649E-01 -2.6021911E-02
      d      2   1.7934113E-17  1.7934113E-17  0.0000000E+00  6.4744088E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.1502300E-04  2.1502300E-04  0.0000000E+00  7.7625635E-05  0.0000000E+00  0.0000000E+00
    he4      4   8.7407529E-02  8.6278296E-01  7.7537543E-01  3.1147400E-01  2.7993914E-01  4.6358168E-02
    li7      7  -2.5145113E-08  5.4586960E-11  2.5199700E-08  1.9706485E-11  9.0980219E-09 -2.6643379E+00
    be7      7   1.2555162E-17  1.2555162E-17  0.0000000E+00  4.5325498E-18  0.0000000E+00  0.0000000E+00
     b8      8   4.0082436E-29  4.0082436E-29  0.0000000E+00  1.4470193E-29  0.0000000E+00  0.0000000E+00
    c12     12   1.9139387E-02  2.6077557E-02  6.9381697E-03  9.4142808E-03  2.5049355E-03  5.7499063E-01
    c13     13   1.2717411E-04  2.1125110E-04  8.4077001E-05  7.6263932E-05  3.0354900E-05  4.0009040E-01
    c14     14   4.0295454E-08  4.0295454E-08  0.0000000E+00  1.4547095E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   3.6619131E-03  5.7132463E-03  2.0513332E-03  2.0625438E-03  7.4060698E-04  4.4481537E-01
    n15     15  -2.7818724E-06  2.2708064E-06  5.0526787E-06  8.1978567E-07  1.8242035E-06 -3.4737298E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -9.6661597E-04  1.5787253E-02  1.6753869E-02  5.6993696E-03  6.0487650E-03 -2.5839891E-02
    o17     17   4.0239440E-05  4.7002432E-05  6.7629903E-06  1.6968386E-05  2.4416890E-06  8.4195018E-01
