  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   8.1863856E-42  8.1863856E-42  0.0000000E+00  1.2691560E-41  0.0000000E+00  0.0000000E+00
      p      1  -1.3663143E-02  4.4153723E-01  4.5520037E-01  6.8455386E-01  7.0584649E-01 -1.3302635E-02
      d      2   4.0881028E-18  4.0881028E-18  0.0000000E+00  6.3381441E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.1228049E-04  2.1228049E-04  0.0000000E+00  3.2911706E-04  0.0000000E+00  0.0000000E+00
    he4      4   1.3387039E-02  1.9391978E-01  1.8053274E-01  3.0065084E-01  2.7993914E-01  3.0998787E-02
    li7      7  -5.6740896E-09  1.9322466E-10  5.8673142E-09  2.9957312E-10  9.0980219E-09 -1.4824442E+00
    be7      7   5.9395962E-19  5.9395962E-19  0.0000000E+00  9.2086771E-19  0.0000000E+00  0.0000000E+00
     b8      8   1.1872508E-28  1.1872508E-28  0.0000000E+00  1.8406990E-28  0.0000000E+00  0.0000000E+00
    c12     12  -4.0038873E-04  1.2150441E-03  1.6154328E-03  1.8837893E-03  2.5049355E-03 -1.2376421E-01
    c13     13   3.4296419E-05  5.3872296E-05  1.9575875E-05  8.3522944E-05  3.0354900E-05  4.3957698E-01
    c14     14   5.1121742E-27  5.1121742E-27  0.0000000E+00  7.9258519E-27  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   4.3265746E-04  9.1027486E-04  4.7761740E-04  1.4112788E-03  7.4060698E-04  2.8002504E-01
    n15     15  -4.3154256E-07  7.4488622E-07  1.1764288E-06  1.1548624E-06  1.8242035E-06 -1.9854306E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.8635765E-06  3.8989848E-03  3.9008483E-03  6.0449378E-03  6.0487650E-03 -2.7489243E-04
    o17     17   8.4681551E-07  2.4214607E-06  1.5746452E-06  3.7542029E-06  2.4416890E-06  1.8682741E-01
    o18     18  -1.4568859E-06  7.3200226E-06  8.7769085E-06  1.1348872E-05  1.3609721E-05 -7.8896530E-02
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   8.6308205E-10  2.5361408E-07  2.5275099E-07  3.9320014E-07  3.9192281E-07  1.4131431E-03
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   9.3132257E-10  8.0018654E-04  8.0018560E-04  1.2405993E-03  1.2407904E-03 -6.6868612E-05
   ne21     21   6.0686034E-10  2.0146754E-06  2.0140685E-06  3.1235279E-06  3.1230711E-06  6.3519525E-05
   ne22     22  -2.8590875E-07  6.4436106E-05  6.4722015E-05  9.9900943E-05  1.0035978E-04 -1.9901101E-03
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
