  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -9.9250197E-02  1.5282906E+00  1.6275408E+00  6.6274530E-01  7.0584649E-01 -2.7363598E-02
      d      2   1.3479169E-17  1.3479169E-17  0.0000000E+00  5.8452598E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.2768913E-04  2.2768913E-04  0.0000000E+00  9.8737699E-05  0.0000000E+00  0.0000000E+00
    he4      4   7.7707171E-02  7.2319084E-01  6.4548367E-01  3.1361267E-01  2.7993914E-01  4.9329970E-02
    li7      7  -1.7990647E-08  2.9875724E-09  2.0978220E-08  1.2955648E-09  9.0980219E-09 -8.4648782E-01
    be7      7   9.6255368E-19  9.6255368E-19  0.0000000E+00  4.1741271E-19  0.0000000E+00  0.0000000E+00
     b8      8   7.0043749E-29  7.0043749E-29  0.0000000E+00  3.0374566E-29  0.0000000E+00  0.0000000E+00
    c12     12   1.7174661E-02  2.2950541E-02  5.7758801E-03  9.9525331E-03  2.5049355E-03  5.9913707E-01
    c13     13   9.8116223E-05  1.6810856E-04  6.9992333E-05  7.2900504E-05  3.0354900E-05  3.8050175E-01
    c14     14   1.2899284E-08  1.2899284E-08  0.0000000E+00  5.5937921E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   2.9582062E-03  4.6658977E-03  1.7076915E-03  2.0233728E-03  7.4060698E-04  4.3648809E-01
    n15     15  -2.1727537E-06  2.0334946E-06  4.2062484E-06  8.8182770E-07  1.8242035E-06 -3.1568956E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -8.8952761E-04  1.3057714E-02  1.3947242E-02  5.6624953E-03  6.0487650E-03 -2.8658867E-02
    o17     17   3.2507429E-05  3.8137474E-05  5.6300464E-06  1.6538366E-05  2.4416890E-06  8.3080226E-01
    o18     18  -1.0662665E-05  2.0718631E-05  3.1381296E-05  8.9846626E-06  1.3609721E-05 -1.8034746E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   3.5187229E-06  4.4224184E-06  9.0369554E-07  1.9177878E-06  3.9192281E-07  6.8960005E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.8507784E-06  2.8638649E-03  2.8610141E-03  1.2419189E-03  1.2407904E-03  3.9484035E-04
   ne21     21   9.7888142E-07  8.1800590E-06  7.2011776E-06  3.5472935E-06  3.1230711E-06  5.5315267E-02
   ne22     22   1.8774512E-03  2.1088608E-03  2.3140958E-04  9.1451028E-04  1.0035978E-04  9.5962894E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
