  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -9.9978805E-02  1.5381496E+00  1.6381284E+00  6.6270983E-01  7.0584649E-01 -2.7386840E-02
      d      2   1.3542446E-17  1.3542446E-17  0.0000000E+00  5.8347459E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.2924533E-04  2.2924533E-04  0.0000000E+00  9.8770062E-05  0.0000000E+00  0.0000000E+00
    he4      4   7.8037620E-02  7.2772032E-01  6.4968270E-01  3.1353739E-01  2.7993914E-01  4.9225699E-02
    li7      7  -1.7958119E-08  3.1565706E-09  2.1114689E-08  1.3600044E-09  9.0980219E-09 -8.2540667E-01
    be7      7   9.5992025E-19  9.5992025E-19  0.0000000E+00  4.1358043E-19  0.0000000E+00  0.0000000E+00
     b8      8   8.0135899E-29  8.0135899E-29  0.0000000E+00  3.4526453E-29  0.0000000E+00  0.0000000E+00
    c12     12   1.6276173E-02  2.2089627E-02  5.8134538E-03  9.5172878E-03  2.5049355E-03  5.7971668E-01
    c13     13   9.8767145E-05  1.6921479E-04  7.0447648E-05  7.2905983E-05  3.0354900E-05  3.8053435E-01
    c14     14   2.5442208E-08  2.5442208E-08  0.0000000E+00  1.0961744E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   2.9791826E-03  4.6979832E-03  1.7188005E-03  2.0241202E-03  7.4060698E-04  4.3664849E-01
    n15     15  -2.1816750E-06  2.0519360E-06  4.2336110E-06  8.8407410E-07  1.8242035E-06 -3.1458461E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -7.3938631E-04  1.3298587E-02  1.4037973E-02  5.7296795E-03  6.0487650E-03 -2.3536393E-02
    o17     17   3.2741693E-05  3.8408365E-05  5.6666713E-06  1.6548196E-05  2.4416890E-06  8.3106029E-01
    o18     18  -1.0730004E-05  2.0855434E-05  3.1585438E-05  8.9855375E-06  1.3609721E-05 -1.8030520E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   4.2894512E-06  5.1990255E-06  9.0957434E-07  2.2399936E-06  3.9192281E-07  7.5704622E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.3053650E-05  2.8926795E-03  2.8796259E-03  1.2463074E-03  1.2407904E-03  1.9267610E-03
   ne21     21   1.4400480E-06  8.6880709E-06  7.2480229E-06  3.7432446E-06  3.1230711E-06  7.8666344E-02
   ne22     22   2.9456564E-03  3.1785714E-03  2.3291494E-04  1.3694835E-03  1.0035978E-04  1.1349971E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   2.5593521E-21  2.5593521E-21  0.0000000E+00  1.1026937E-21  0.0000000E+00  0.0000000E+00
   na23     23   5.8460995E-05  1.3641387E-04  7.7952878E-05  5.8773749E-05  3.3588796E-05  2.4298897E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   3.6915299E-06  1.3773250E-03  1.3736335E-03  5.9341878E-04  5.9187930E-04  1.1281454E-03
