  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -7.5389981E-02  1.3828183E+00  1.4582083E+00  6.6932154E-01  7.0584649E-01 -2.3075458E-02
      d      2   1.2281408E-17  1.2281408E-17  0.0000000E+00  5.9445343E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.3492704E-04  2.3492704E-04  0.0000000E+00  1.1371105E-04  0.0000000E+00  0.0000000E+00
    he4      4   5.8199167E-02  6.3652545E-01  5.7832628E-01  3.0809557E-01  2.7993914E-01  4.1621841E-02
    li7      7  -1.4179474E-08  4.6161306E-09  1.8795605E-08  2.2343323E-09  9.0980219E-09 -6.0979921E-01
    be7      7   5.4031396E-18  5.4031396E-18  0.0000000E+00  2.6152661E-18  0.0000000E+00  0.0000000E+00
     b8      8   1.7039812E-28  1.7039812E-28  0.0000000E+00  8.2477312E-29  0.0000000E+00  0.0000000E+00
    c12     12   1.1704497E-02  1.6879443E-02  5.1749460E-03  8.1701083E-03  2.5049355E-03  5.1343131E-01
    c13     13   8.5555243E-05  1.4826543E-04  6.2710191E-05  7.1764487E-05  3.0354900E-05  3.7368077E-01
    c14     14   2.1984272E-08  2.1984272E-08  0.0000000E+00  1.0640984E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   2.4269805E-03  3.9570006E-03  1.5300199E-03  1.9152955E-03  7.4060698E-04  4.1264796E-01
    n15     15  -1.8368610E-06  1.9317613E-06  3.7686223E-06  9.3502484E-07  1.8242035E-06 -2.9025012E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -3.4770742E-04  1.2148437E-02  1.2496145E-02  5.8801728E-03  6.0487650E-03 -1.2276613E-02
    o17     17   3.4428231E-05  3.9472518E-05  5.0442854E-06  1.9105768E-05  2.4416890E-06  8.9347416E-01
    o18     18  -8.9686473E-06  1.9147677E-05  2.8116325E-05  9.2679948E-06  1.3609721E-05 -1.6686347E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   3.1713073E-06  3.9809806E-06  8.0967334E-07  1.9269025E-06  3.9192281E-07  6.9165921E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.1956319E-05  2.5753051E-03  2.5633487E-03  1.2465174E-03  1.2407904E-03  1.9999456E-03
   ne21     21   1.1138691E-06  7.5658222E-06  6.4519531E-06  3.6620631E-06  3.1230711E-06  6.9143943E-02
   ne22     22   2.9126820E-03  3.1200154E-03  2.0733327E-04  1.5101720E-03  1.0035978E-04  1.1774668E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   2.7890550E-22  2.7890550E-22  0.0000000E+00  1.3499782E-22  0.0000000E+00  0.0000000E+00
   na23     23   6.2376042E-05  1.3176714E-04  6.9391099E-05  6.3778869E-05  3.3588796E-05  2.7848238E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   9.7620068E-06  1.2325256E-03  1.2227636E-03  5.9657579E-04  5.9187930E-04  3.4324953E-03
   mg25     25   1.2871038E-05  1.7412080E-04  1.6124976E-04  8.4279185E-05  7.8053032E-05  3.3330575E-02
   mg26     26   3.1721866E-06  1.8780946E-04  1.8463728E-04  9.0904869E-05  8.9373774E-05  7.3770313E-03
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   8.5709762E-06  1.2631221E-04  1.1774123E-04  6.1138533E-05  5.6992707E-05  3.0495713E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.0670628E-06  1.3549868E-03  1.3539197E-03  6.5585034E-04  6.5536553E-04  3.2117785E-04
   si29     29   2.2956374E-07  7.1436400E-05  7.1206836E-05  3.4577155E-05  3.4467706E-05  1.3768643E-03
   si30     30   7.3334013E-07  4.9290444E-05  4.8557104E-05  2.3857910E-05  2.3504090E-05  6.4889886E-03
    p31     31   1.3239460E-06  1.4842385E-05  1.3518439E-05  7.1841168E-06  6.5436075E-06  4.0556148E-02
    p32     32   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32  -1.4650868E-06  6.4734434E-04  6.4880942E-04  3.1333222E-04  3.1405652E-04 -1.0027626E-03
    s33     33   2.1468395E-07  5.5713008E-06  5.3566168E-06  2.6966607E-06  2.5928732E-06  1.7045023E-02
    s34     34   1.4922625E-07  3.1301886E-05  3.1152660E-05  1.5150961E-05  1.5079462E-05  2.0543106E-03
    s35     35   7.7560469E-41  7.7560469E-41  0.0000000E+00  3.7540786E-41  0.0000000E+00  0.0000000E+00
    s36     36   4.5194611E-08  1.9897075E-07  1.5377614E-07  9.6307240E-08  7.4435420E-08  1.1187931E-01
