  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -2.2167993E-01  2.6869016E+00  2.9085815E+00  6.5200233E-01  7.0584649E-01 -3.4461111E-02
      d      2   2.1126757E-17  2.1126757E-17  0.0000000E+00  5.1266094E-18  0.0000000E+00  0.0000000E+00
    he3      3   3.5815644E-06  3.5815644E-06  0.0000000E+00  8.6910086E-07  0.0000000E+00  0.0000000E+00
    he4      4   1.8967998E-01  1.3432252E+00  1.1535453E+00  3.2594645E-01  2.7993914E-01  6.6082627E-02
    li7      7  -2.6587823E-08  1.0902397E-08  3.7490221E-08  2.6455709E-09  9.0980219E-09 -5.3642756E-01
    be7      7   4.4020712E-12  4.4020712E-12  0.0000000E+00  1.0682047E-12  0.0000000E+00  0.0000000E+00
     b8      8   9.5187842E-25  9.5187842E-25  0.0000000E+00  2.3098239E-25  0.0000000E+00  0.0000000E+00
    c12     12  -4.0039481E-03  6.3181394E-03  1.0322087E-02  1.5331570E-03  2.5049355E-03 -2.1320994E-01
    c13     13   6.8817066E-04  8.1325410E-04  1.2508343E-04  1.9734388E-04  3.0354900E-05  8.1299484E-01
    c14     14   3.1817212E-08  3.1817212E-08  0.0000000E+00  7.7207503E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   3.5929658E-02  3.8981475E-02  3.0518190E-03  9.4592273E-03  7.4060698E-04  1.1062679E+00
    n15     15  -6.8015129E-06  7.1548214E-07  7.5169951E-06  1.7361859E-07  1.8242035E-06 -1.0214771E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -2.8259084E-03  2.2099238E-02  2.4925146E-02  5.3625912E-03  6.0487650E-03 -5.2292034E-02
    o17     17   3.5566532E-05  4.5627999E-05  1.0061468E-05  1.1072070E-05  2.4416890E-06  6.5653849E-01
    o18     18  -5.6051806E-05  2.9774043E-08  5.6081579E-05  7.2249562E-09  1.3609721E-05 -3.2750139E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   4.3827367E-07  2.0532700E-06  1.6149963E-06  4.9824558E-07  3.9192281E-07  1.0424291E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -3.1441450E-06  5.1097800E-03  5.1129241E-03  1.2399369E-03  1.2407904E-03 -2.9882687E-04
   ne21     21  -1.1519481E-05  1.3497574E-06  1.2869238E-05  3.2753155E-07  3.1230711E-06 -9.7932875E-01
   ne22     22   1.8186161E-03  2.2321686E-03  4.1355254E-04  5.4165703E-04  1.0035978E-04  7.3216468E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   4.8431169E-11  4.8431169E-11  0.0000000E+00  1.1752286E-11  0.0000000E+00  0.0000000E+00
   na23     23   7.4028547E-05  2.1243790E-04  1.3840935E-04  5.1550087E-05  3.3588796E-05  1.8603498E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -6.3637272E-05  2.3753198E-03  2.4389571E-03  5.7639409E-04  5.9187930E-04 -1.1513641E-02
