  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.7809176E-01  2.5604515E+00  2.7385433E+00  6.5991014E-01  7.0584649E-01 -2.9225463E-02
      d      2   1.9690048E-17  1.9690048E-17  0.0000000E+00  5.0747547E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.8490049E-05  1.8490049E-05  0.0000000E+00  4.7654767E-06  0.0000000E+00  0.0000000E+00
    he4      4   1.4965832E-01  1.2357663E+00  1.0861080E+00  3.1849647E-01  2.7993914E-01  5.6040987E-02
    li7      7  -6.5271024E-09  2.8771403E-08  3.5298505E-08  7.4153097E-09  9.0980219E-09 -8.8817686E-02
    be7      7   7.0795392E-12  7.0795392E-12  0.0000000E+00  1.8246234E-12  0.0000000E+00  0.0000000E+00
     b8      8   1.4164683E-24  1.4164683E-24  0.0000000E+00  3.6506912E-25  0.0000000E+00  0.0000000E+00
    c12     12  -1.6888594E-03  8.0297887E-03  9.7186482E-03  2.0695331E-03  2.5049355E-03 -8.2924172E-02
    c13     13   1.1730472E-03  1.2908182E-03  1.1777095E-04  3.3268510E-04  3.0354900E-05  1.0398046E+00
    c14     14   6.8660498E-08  6.8660498E-08  0.0000000E+00  1.7696005E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   2.8999945E-02  3.1873353E-02  2.8734070E-03  8.2147811E-03  7.4060698E-04  1.0450082E+00
    n15     15  -6.5096283E-06  5.6791646E-07  7.0775450E-06  1.4637021E-07  1.8242035E-06 -1.0956206E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.9593220E-03  2.1508677E-02  2.3467999E-02  5.5434732E-03  6.0487650E-03 -3.7884776E-02
    o17     17   2.7825567E-05  3.7298832E-05  9.4732659E-06  9.6131007E-06  2.4416890E-06  5.9517312E-01
    o18     18  -5.2738953E-05  6.4046880E-08  5.2803000E-05  1.6506927E-08  1.3609721E-05 -2.9161830E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   2.3549853E-06  3.8755675E-06  1.5205821E-06  9.9885756E-07  3.9192281E-07  4.0630302E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -2.7921051E-06  4.8112264E-03  4.8140185E-03  1.2400068E-03  1.2407904E-03 -2.7434848E-04
   ne21     21  -6.5417835E-06  5.5751088E-06  1.2116892E-05  1.4368837E-06  3.1230711E-06 -3.3716023E-01
   ne22     22   1.6596998E-03  2.0490757E-03  3.8937587E-04  5.2811229E-04  1.0035978E-04  7.2116661E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   7.9952940E-11  7.9952940E-11  0.0000000E+00  2.0606428E-11  0.0000000E+00  0.0000000E+00
   na23     23   6.5821703E-05  1.9613952E-04  1.3031781E-04  5.0551422E-05  3.3588796E-05  1.7753895E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -5.4857461E-05  2.2415160E-03  2.2963735E-03  5.7771028E-04  5.9187930E-04 -1.0523072E-02
   mg25     25   1.4170664E-04  4.4453680E-04  3.0283016E-04  1.1457133E-04  7.8053032E-05  1.6668619E-01
   mg26     26   7.9380668E-05  4.2613302E-04  3.4675235E-04  1.0982809E-04  8.9373774E-05  8.9503348E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   1.0897055E-06  1.0897055E-06  0.0000000E+00  2.8085194E-07  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   4.9648734E-05  2.7076906E-04  2.2112032E-04  6.9785841E-05  5.6992707E-05  8.7948032E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.8746592E-05  2.5614339E-03  2.5426873E-03  6.6016335E-04  6.5536553E-04  3.1678367E-03
   si29     29   4.3374457E-06  1.3806525E-04  1.3372781E-04  3.5583827E-05  3.4467706E-05  1.3840278E-02
   si30     30   7.8356607E-06  9.9026831E-05  9.1191170E-05  2.5522379E-05  2.3504090E-05  3.5777703E-02
    p31     31   1.2997134E-06  2.6687603E-05  2.5387890E-05  6.8782479E-06  6.5436075E-06  2.1660592E-02
    p32     32   1.9215290E-29  1.9215290E-29  0.0000000E+00  4.9523942E-30  0.0000000E+00  0.0000000E+00
    p33     33   1.2123954E-29  1.2123954E-29  0.0000000E+00  3.1247303E-30  0.0000000E+00  0.0000000E+00
    s32     32  -6.6324137E-06  1.2118442E-03  1.2184766E-03  3.1233096E-04  3.1405652E-04 -2.3927740E-03
    s33     33   3.8847065E-07  1.0448301E-05  1.0059830E-05  2.6928608E-06  2.5928732E-06  1.6432602E-02
    s34     34   1.8349092E-06  6.0340208E-05  5.8505299E-05  1.5551599E-05  1.5079462E-05  1.3389213E-02
    s35     35   6.0397854E-23  6.0397854E-23  0.0000000E+00  1.5566457E-23  0.0000000E+00  0.0000000E+00
    s36     36   1.5495027E-07  4.4374480E-07  2.8879452E-07  1.1436721E-07  7.4435420E-08  1.8652187E-01
   cl35     35  -1.0473832E-07  1.2394599E-05  1.2499338E-05  3.1944842E-06  3.2216446E-06 -3.6768843E-03
   cl36     36   1.3735105E-08  1.3735105E-08  0.0000000E+00  3.5399756E-09  0.0000000E+00  0.0000000E+00
   cl37     37   8.6236969E-07  5.0854869E-06  4.2231172E-06  1.3106925E-06  1.0884884E-06  8.0677010E-02
   ar36     36  -2.5205663E-06  2.3023546E-04  2.3275602E-04  5.9339032E-05  5.9991758E-05 -4.7511449E-03
   ar37     37   1.1580059E-24  1.1580059E-24  0.0000000E+00  2.9845512E-25  0.0000000E+00  0.0000000E+00
   ar38     38   1.0708645E-06  4.5742014E-05  4.4671149E-05  1.1789179E-05  1.1513776E-05  1.0265748E-02
   ar39     39   6.4138067E-10  6.4138067E-10  0.0000000E+00  1.6530430E-10  0.0000000E+00  0.0000000E+00
   ar40     40   1.1638952E-07  1.9159629E-07  7.5206763E-08  4.9380485E-08  1.9384185E-08  4.0610778E-01
    k39     39   1.2447708E-07  1.2242404E-05  1.2117927E-05  3.1552588E-06  3.1233380E-06  4.4159843E-03
    k40     40   2.7403049E-08  2.9364712E-08  1.9616626E-09  7.5682243E-09  5.0560922E-10  1.1751790E+00
    k41     41   6.2835454E-08  9.8218197E-07  9.1934652E-07  2.5313969E-07  2.3695719E-07  2.8690325E-02
   ca40     40  -1.6531994E-06  2.0815182E-04  2.0980502E-04  5.3647374E-05  5.4076245E-05 -3.4580661E-03
   ca41     41   2.6492787E-08  2.6492787E-08  0.0000000E+00  6.8280377E-09  0.0000000E+00  0.0000000E+00
   ca42     42   9.3111680E-08  1.5634466E-06  1.4703350E-06  4.0295015E-07  3.7897183E-07  2.6644377E-02
   ca43     43   2.4856774E-08  3.3894869E-07  3.1409192E-07  8.7357911E-08  8.0955701E-08  3.3054791E-02
   ca44     44   1.7423645E-08  4.9836985E-06  4.9662749E-06  1.2844583E-06  1.2800336E-06  1.4986421E-03
   ca45     45   9.4115983E-20  9.4115983E-20  0.0000000E+00  2.4256697E-20  0.0000000E+00  0.0000000E+00
   ca46     46   3.6237687E-08  4.6193659E-08  9.9559712E-09  1.1905581E-08  2.5661042E-09  6.6647631E-01
   ca47     47   6.9441175E-35  6.9441175E-35  0.0000000E+00  1.7897210E-35  0.0000000E+00  0.0000000E+00
   ca48     48  -4.9851678E-10  4.8517791E-07  4.8567642E-07  1.2504584E-07  1.2518078E-07 -4.6837435E-04
   sc45     45   2.9919889E-08  1.7003188E-07  1.4011199E-07  4.3822649E-08  3.6113200E-08  8.4032662E-02
   sc46     46   7.5380713E-27  7.5380713E-27  0.0000000E+00  1.9428019E-27  0.0000000E+00  0.0000000E+00
   sc47     47   4.9742325E-34  4.9742325E-34  0.0000000E+00  1.2820186E-34  0.0000000E+00  0.0000000E+00
   sc48     48  -8.9224723E-32  8.8280139E-29  8.8369364E-29  2.2752613E-29  2.2776783E-29  0.0000000E+00
   ti46     46  -8.5668717E-09  8.4744283E-07  8.5600971E-07  2.1841309E-07  2.2063243E-07 -4.3906881E-03
   ti47     47  -1.0050826E-08  7.7869930E-07  7.8875013E-07  2.0069569E-07  2.0329659E-07 -5.5920384E-03
   ti48     48  -1.4269335E-07  7.8388966E-06  7.9815900E-06  2.0203340E-06  2.0572168E-06 -7.8568840E-03
   ti49     49   7.4415880E-08  6.7235356E-07  5.9793769E-07  1.7328699E-07  1.5411560E-07  5.0919373E-02
   ti50     50   1.2439659E-07  7.0860625E-07  5.8420966E-07  1.8263047E-07  1.5057726E-07  8.3813831E-02
    v51     51  -1.9256959E-08  1.2682393E-06  1.2874963E-06  3.2686580E-07  3.3184605E-07 -6.5671797E-03
   cr52     52  -5.0584276E-07  5.2272488E-05  5.2778330E-05  1.3472290E-05  1.3603363E-05 -4.2048604E-03
   cr53     53  -3.1221134E-08  6.0684774E-06  6.0996986E-06  1.5640405E-06  1.5721682E-06 -2.2510171E-03
   cr54     54   4.3238401E-07  1.9793779E-06  1.5469939E-06  5.1014894E-07  3.9873032E-07  1.0701771E-01
   mn55     55  -1.8699211E-08  4.6073976E-05  4.6092675E-05  1.1874736E-05  1.1880167E-05 -1.9859079E-04
   fe54     54  -6.0787133E-06  2.9762264E-04  3.0370135E-04  7.6706863E-05  7.8277582E-05 -8.8031841E-03
   fe55     55  -6.0918521E-14 -6.0918521E-14  0.0000000E+00 -1.5700650E-14  0.0000000E+00  0.0000000E+00
   fe56     56  -5.7299621E-05  4.8866635E-03  4.9439631E-03  1.2594493E-03  1.2742830E-03 -5.0852117E-03
   fe57     57   1.3794765E-05  1.3001185E-04  1.1621708E-04  3.3508208E-05  2.9954399E-05  4.8690602E-02
   fe58     58   3.0642921E-05  4.6380686E-05  1.5737765E-05  1.1953784E-05  4.0563341E-06  4.6937171E-01
   fe59     59   4.2450188E-25  4.2450188E-25  0.0000000E+00  1.0940770E-25  0.0000000E+00  0.0000000E+00
   fe60     60   4.2037905E-06  4.2037905E-06  0.0000000E+00  1.0834511E-06  0.0000000E+00  0.0000000E+00
