  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.1885333E-01  2.2787662E+00  2.3976195E+00  6.7081720E-01  7.0584649E-01 -2.2106078E-02
      d      2   1.8636715E-17  1.8636715E-17  0.0000000E+00  5.4862274E-18  0.0000000E+00  0.0000000E+00
    he3      3   5.3518139E-05  5.3518139E-05  0.0000000E+00  1.5754529E-05  0.0000000E+00  0.0000000E+00
    he4      4   9.0914130E-02  1.0418115E+00  9.5089734E-01  3.0668575E-01  2.7993914E-01  3.9629959E-02
    li7      7   1.0893171E-08  4.1797335E-08  3.0904165E-08  1.2304191E-08  9.0980219E-09  1.3110606E-01
    be7      7   4.7370705E-12  4.7370705E-12  0.0000000E+00  1.3944864E-12  0.0000000E+00  0.0000000E+00
     b8      8   4.3072748E-24  4.3072748E-24  0.0000000E+00  1.2679643E-24  0.0000000E+00  0.0000000E+00
    c12     12   6.2750978E-03  1.4783863E-02  8.5087651E-03  4.3520350E-03  2.5049355E-03  2.3989584E-01
    c13     13   3.6399448E-03  3.7430543E-03  1.0310953E-04  1.1018706E-03  3.0354900E-05  1.5599018E+00
    c14     14   5.2452492E-08  5.2452492E-08  0.0000000E+00  1.5440827E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.7220745E-02  1.9736439E-02  2.5156939E-03  5.8099614E-03  7.4060698E-04  8.9458543E-01
    n15     15  -5.8409555E-06  3.5549957E-07  6.1964552E-06  1.0465103E-07  1.8242035E-06 -1.2413298E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.2874156E-03  1.9259032E-02  2.0546447E-02  5.6694234E-03  6.0487650E-03 -2.8127832E-02
    o17     17   2.4444002E-05  3.2737931E-05  8.2939305E-06  9.6373069E-06  2.4416890E-06  5.9626538E-01
    o18     18  -4.5760866E-05  4.6864079E-07  4.6229507E-05  1.3795726E-07  1.3609721E-05 -1.9941046E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   3.7562577E-06  5.0875410E-06  1.3312834E-06  1.4976570E-06  3.9192281E-07  5.8221185E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   5.3271651E-07  4.2152498E-03  4.2147171E-03  1.2408742E-03  1.2407904E-03  2.9353696E-05
   ne21     21   2.1362639E-06  1.2744713E-05  1.0608449E-05  3.7517552E-06  3.1230711E-06  7.9652607E-02
   ne22     22   1.8326998E-03  2.1736019E-03  3.4090210E-04  6.3985924E-04  1.0035978E-04  8.0452478E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.8848485E-11  1.8848485E-11  0.0000000E+00  5.5485677E-12  0.0000000E+00  0.0000000E+00
   na23     23   5.5464021E-05  1.6955845E-04  1.1409443E-04  4.9914172E-05  3.3588796E-05  1.7202942E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -5.6699151E-05  1.9537967E-03  2.0104959E-03  5.7515356E-04  5.9187930E-04 -1.2449331E-02
   mg25     25   1.5538826E-04  4.2051880E-04  2.6513054E-04  1.2379122E-04  7.8053032E-05  2.0030007E-01
   mg26     26   7.8127487E-05  3.8171234E-04  3.0358485E-04  1.1236748E-04  8.9373774E-05  9.9430561E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   6.0216263E-07  6.0216263E-07  0.0000000E+00  1.7726306E-07  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   4.9167997E-05  2.4276084E-04  1.9359284E-04  7.1463299E-05  5.6992707E-05  9.8263785E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.5989644E-05  2.2421353E-03  2.2261457E-03  6.6003395E-04  6.5536553E-04  3.0826656E-03
   si29     29   4.2004976E-06  1.2128041E-04  1.1707992E-04  3.5702211E-05  3.4467706E-05  1.5282746E-02
   si30     30   6.9198941E-06  8.6758591E-05  7.9838697E-05  2.5539768E-05  2.3504090E-05  3.6073491E-02
    p31     31   1.1988195E-06  2.3426146E-05  2.2227327E-05  6.8961276E-06  6.5436075E-06  2.2788059E-02
    p32     32   5.0465943E-31  5.0465943E-31  0.0000000E+00  1.4856033E-31  0.0000000E+00  0.0000000E+00
    p33     33   6.3258942E-31  6.3258942E-31  0.0000000E+00  1.8622002E-31  0.0000000E+00  0.0000000E+00
    s32     32  -5.4973643E-06  1.0612899E-03  1.0667873E-03  3.1241975E-04  3.1405652E-04 -2.2693360E-03
    s33     33   2.6465386E-07  9.0721260E-06  8.8074721E-06  2.6706286E-06  2.5928732E-06  1.2832237E-02
    s34     34   1.8384926E-06  5.3060412E-05  5.1221919E-05  1.5619786E-05  1.5079462E-05  1.5289243E-02
    s35     35  -3.0601104E-24 -3.0601104E-24  0.0000000E+00 -9.0082729E-25  0.0000000E+00  0.0000000E+00
    s36     36   1.5932750E-07  4.1216975E-07  2.5284226E-07  1.2133346E-07  7.4435420E-08  2.1220095E-01
   cl35     35  -1.1056454E-07  1.0832719E-05  1.0943283E-05  3.1889074E-06  3.2216446E-06 -4.4357190E-03
   cl36     36   1.3523374E-08  1.3523374E-08  0.0000000E+00  3.9809755E-09  0.0000000E+00  0.0000000E+00
   cl37     37   8.8442698E-07  4.5818047E-06  3.6973777E-06  1.3487796E-06  1.0884884E-06  9.3117215E-02
   ar36     36  -2.6082416E-06  2.0117177E-04  2.0378001E-04  5.9220420E-05  5.9991758E-05 -5.6201220E-03
   ar37     37   6.1052183E-26  6.1052183E-26  0.0000000E+00  1.7972382E-26  0.0000000E+00  0.0000000E+00
   ar38     38   1.2677119E-06  4.0377716E-05  3.9110004E-05  1.1886286E-05  1.1513776E-05  1.3828393E-02
   ar39     39   4.5597012E-10  4.5597012E-10  0.0000000E+00  1.3422730E-10  0.0000000E+00  0.0000000E+00
   ar40     40   1.2293245E-07  1.8877665E-07  6.5844205E-08  5.5571576E-08  1.9384185E-08  4.5740518E-01
    k39     39   1.4639681E-07  1.0755753E-05  1.0609356E-05  3.1662503E-06  3.1233380E-06  5.9262528E-03
    k40     40   2.8613339E-08  3.0330792E-08  1.7174535E-09  8.9286996E-09  5.0560922E-10  1.2469733E+00
    k41     41   7.5158027E-08  8.8005424E-07  8.0489622E-07  2.5906806E-07  2.3695719E-07  3.8743984E-02
   ca40     40  -1.9363360E-06  1.8174987E-04  1.8368621E-04  5.3503052E-05  5.4076245E-05 -4.6279766E-03
   ca41     41   2.6632254E-08  2.6632254E-08  0.0000000E+00  7.8399331E-09  0.0000000E+00  0.0000000E+00
   ca42     42   1.0741871E-07  1.3947104E-06  1.2872916E-06  4.1057118E-07  3.7897183E-07  3.4781523E-02
   ca43     43   2.8464058E-08  3.0345439E-07  2.7499033E-07  8.9330108E-08  8.0955701E-08  4.2750433E-02
   ca44     44   2.2602762E-08  4.3706218E-06  4.3480190E-06  1.2866122E-06  1.2800336E-06  2.2262759E-03
   ca45     45  -8.2319528E-21 -8.2319528E-21  0.0000000E+00 -2.4233007E-21  0.0000000E+00  0.0000000E+00
   ca46     46   3.8074869E-08  4.6791413E-08  8.7165439E-09  1.3774334E-08  2.5661042E-09  7.2979629E-01
   ca47     47   4.6755792E-37  4.6755792E-37  0.0000000E+00  1.3763847E-37  0.0000000E+00  0.0000000E+00
   ca48     48  -5.3105964E-10  4.2468307E-07  4.2521413E-07  1.2501710E-07  1.2518078E-07 -5.6823203E-04
   sc45     45   3.2252260E-08  1.5492158E-07  1.2266932E-07  4.5605411E-08  3.6113200E-08  1.0135040E-01
   sc46     46   5.7264142E-28  5.7264142E-28  0.0000000E+00  1.6857269E-28  0.0000000E+00  0.0000000E+00
   sc47     47   2.2082482E-36  2.2082482E-36  0.0000000E+00  6.5005832E-37  0.0000000E+00  0.0000000E+00
   sc48     48  -9.9931690E-32  7.7268249E-29  7.7368181E-29  2.2746026E-29  2.2776783E-29  0.0000000E+00
   ti46     46  -9.0360004E-09  7.4040827E-07  7.4944427E-07  2.1795945E-07  2.2063243E-07 -5.2936357E-03
   ti47     47  -1.0521717E-08  6.8003624E-07  6.9055795E-07  2.0018729E-07  2.0329659E-07 -6.6936067E-03
   ti48     48  -1.4901389E-07  6.8389409E-06  6.9879547E-06  2.0132295E-06  2.0572168E-06 -9.3867630E-03
   ti49     49   7.7566312E-08  6.0106623E-07  5.2349992E-07  1.7694030E-07  1.5411560E-07  5.9980176E-02
   ti50     50   1.2868639E-07  6.4016729E-07  5.1148089E-07  1.8845077E-07  1.5057726E-07  9.7438514E-02
    v51     51  -2.0106313E-08  1.1071085E-06  1.1272148E-06  3.2590771E-07  3.3184605E-07 -7.8420183E-03
   cr52     52  -5.2729592E-07  4.5680612E-05  4.6207908E-05  1.3447339E-05  1.3603363E-05 -5.0099194E-03
   cr53     53  -3.2615390E-08  5.3077260E-06  5.3403414E-06  1.5624745E-06  1.5721682E-06 -2.6860896E-03
   cr54     54   4.4712340E-07  1.8015307E-06  1.3544073E-06  5.3032988E-07  3.9873032E-07  1.2386685E-01
   mn55     55  -8.7347871E-09  4.0345822E-05  4.0354556E-05  1.1876898E-05  1.1880167E-05 -1.1953196E-04
   fe54     54  -6.3228363E-06  2.5957049E-04  2.6589332E-04  7.6411678E-05  7.8277582E-05 -1.0477671E-02
   fe55     55  -1.9855096E-13 -1.9855096E-13  0.0000000E+00 -5.8448912E-14  0.0000000E+00  0.0000000E+00
   fe56     56  -5.9681479E-05  4.2688036E-03  4.3284851E-03  1.2566393E-03  1.2742830E-03 -6.0552768E-03
   fe57     57   1.4377503E-05  1.1612661E-04  1.0174911E-04  3.4185050E-05  2.9954399E-05  5.7375629E-02
   fe58     58   3.2894171E-05  4.6672729E-05  1.3778556E-05  1.3739396E-05  4.0563341E-06  5.2983397E-01
   fe59     59   1.5804702E-26  1.5804702E-26  0.0000000E+00  4.6525468E-27  0.0000000E+00  0.0000000E+00
   fe60     60   4.2500551E-06  4.2500551E-06  0.0000000E+00  1.2511201E-06  0.0000000E+00  0.0000000E+00
   co59     59   8.6797572E-06  1.9305855E-05  1.0626098E-05  5.6832073E-06  3.1282668E-06  2.5928971E-01
   co60     60  -6.3710842E-13 -6.3710842E-13  0.0000000E+00 -1.8755031E-13  0.0000000E+00  0.0000000E+00
   ni58     58  -3.7779537E-06  1.4826047E-04  1.5203842E-04  4.3644530E-05  4.4759308E-05 -1.0953560E-02
   ni59     59   7.2776515E-08  7.2776515E-08  0.0000000E+00  2.1423761E-08  0.0000000E+00  0.0000000E+00
   ni60     60   2.1207707E-06  6.2705833E-05  6.0585062E-05  1.8459179E-05  1.7835922E-05  1.4916825E-02
   ni61     61   1.9190834E-06  4.5966235E-06  2.6775401E-06  1.3531420E-06  7.8825360E-07  2.3467743E-01
   ni62     62   4.5487368E-06  1.3225532E-05  8.6767950E-06  3.8932976E-06  2.5544027E-06  1.8302824E-01
   ni63     63   5.8951716E-10  5.8951716E-10  0.0000000E+00  1.7354052E-10  0.0000000E+00  0.0000000E+00
   ni64     64   1.3096683E-06  3.5907351E-06  2.2810668E-06  1.0570312E-06  6.7153400E-07  1.9701983E-01
   cu63     63   1.1336507E-06  3.0163633E-06  1.8827126E-06  8.8794911E-07  5.5426062E-07  2.0467405E-01
   cu64     64   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cu65     65   2.1600493E-07  1.0817851E-06  8.6578012E-07  3.1845306E-07  2.5488109E-07  9.6707813E-02
   zn64     64  -7.4658146E-08  3.1510031E-06  3.2256612E-06  9.2758404E-07  9.4961757E-07 -1.0195478E-02
   zn65     65  -5.8429932E-20 -5.8429932E-20  0.0000000E+00 -1.7200450E-20  0.0000000E+00  0.0000000E+00
   zn66     66   1.8796504E-07  2.0963832E-06  1.9084182E-06  6.1712780E-07  5.6182824E-07  4.0771551E-02
   zn67     67   4.5271975E-08  3.2996519E-07  2.8469321E-07  9.7134290E-08  8.3812175E-08  6.4065449E-02
   zn68     68   2.6821442E-07  1.5896086E-06  1.3213942E-06  4.6794483E-07  3.8901143E-07  8.0232300E-02
   zn69     69   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
