  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -2.8670251E-02  9.1701472E-01  9.4568497E-01  6.8433940E-01  7.0578772E-01 -1.3402551E-02
      d      2   6.6329624E-18  6.6329624E-18  0.0000000E+00  4.9499724E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.7436856E-04  2.7436856E-04  0.0000000E+00  2.0475267E-04  0.0000000E+00  0.0000000E+00
    he4      4   2.2558033E-02  3.9772350E-01  3.7516546E-01  2.9680860E-01  2.7999511E-01  2.5326014E-02
    li7      7  -8.0436147E-09  4.1492623E-09  1.2192877E-08  3.0964646E-09  9.0998409E-09 -4.6816769E-01
    be7      7   5.4062432E-18  5.4062432E-18  0.0000000E+00  4.0345102E-18  0.0000000E+00  0.0000000E+00
     b8      8   4.9256804E-28  4.9256804E-28  0.0000000E+00  3.6758812E-28  0.0000000E+00  0.0000000E+00
    c12     12   3.5272806E-03  6.8843146E-03  3.3570339E-03  5.1375483E-03  2.5054363E-03  3.1187254E-01
    c13     13   5.8862555E-05  9.9543220E-05  4.0680665E-05  7.4285992E-05  3.0360969E-05  3.8859132E-01
    c14     14   5.7280025E-09  5.7280025E-09  0.0000000E+00  4.2746291E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.2393398E-03  2.2318775E-03  9.9253771E-04  1.6655803E-03  7.4075500E-04  3.5189098E-01
    n15     15  -1.0834904E-06  1.3612485E-06  2.4447388E-06  1.0158572E-06  1.8245680E-06 -2.5432742E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   8.1741251E-05  8.1881024E-03  8.1063611E-03  6.1105248E-03  6.0499744E-03  4.3249582E-03
    o17     17   2.4833476E-05  2.8105749E-05  3.2722733E-06  2.0974441E-05  2.4421772E-06  9.3391323E-01
    o18     18  -4.9727532E-06  1.3266559E-05  1.8239312E-05  9.9004183E-06  1.3612442E-05 -1.3828251E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   8.3405888E-07  1.3593012E-06  5.2524234E-07  1.0144040E-06  3.9200114E-07  4.1292363E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
