  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -5.1788330E-02  1.2334876E+00  1.2852759E+00  6.7736828E-01  7.0584649E-01 -1.7885389E-02
      d      2   1.1031444E-17  1.1031444E-17  0.0000000E+00  6.0579048E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.4926028E-04  2.4926028E-04  0.0000000E+00  1.3688099E-04  0.0000000E+00  0.0000000E+00
    he4      4   4.0268302E-02  5.5000949E-01  5.0974119E-01  3.0203706E-01  2.7993914E-01  3.2996587E-02
    li7      7  -1.1680662E-08  4.8859268E-09  1.6566588E-08  2.6831009E-09  9.0980219E-09 -5.3030998E-01
    be7      7   1.5965679E-18  1.5965679E-18  0.0000000E+00  8.7675334E-19  0.0000000E+00  0.0000000E+00
     b8      8   5.7973458E-29  5.7973458E-29  0.0000000E+00  3.1836055E-29  0.0000000E+00  0.0000000E+00
    c12     12   7.2998749E-03  1.1861112E-02  4.5612371E-03  6.5135155E-03  2.5049355E-03  4.1501889E-01
    c13     13   7.6084427E-05  1.3135766E-04  5.5273238E-05  7.2134906E-05  3.0354900E-05  3.7591666E-01
    c14     14   7.6611215E-09  7.6611215E-09  0.0000000E+00  4.2070960E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   2.0108833E-03  3.3594545E-03  1.3485713E-03  1.8448405E-03  7.4060698E-04  3.9637101E-01
    n15     15  -1.5589620E-06  1.7627304E-06  3.3216925E-06  9.6800136E-07  1.8242035E-06 -2.7519733E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
