2
31,21
2
age,mass
luminosity_group0,luminosity_group1
year,Msun
erg/s,erg/s
100000.0,2.1
100000000.0,120.0
log,log
4.26687000e+38,4.27243000e+38,4.28749000e+38,4.30978000e+38,4.75886000e+38,4.80838000e+38,4.81139000e+38,4.86858000e+38,4.91651000e+38,5.00941000e+38,5.08537000e+38,5.21133000e+38,5.40857000e+38,5.60467000e+38,6.97083000e+38,6.99502000e+38,9.50973000e+38,8.48955000e+38,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.33993000e+38,6.90139000e+38,6.80699000e+38,6.37712000e+38,6.82610000e+38,6.79847000e+38,6.91006000e+38,6.65387000e+38,7.00935000e+38,7.39986000e+38,7.54346000e+38,7.52431000e+38,7.76897000e+38,8.82807000e+38,9.17647000e+38,1.26974000e+39,1.72729000e+39,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8.32822000e+38,8.32634000e+38,8.35728000e+38,8.39803000e+38,8.43487000e+38,8.48645000e+38,8.53876000e+38,8.59248000e+38,8.71908000e+38,8.87062000e+38,9.04736000e+38,9.25655000e+38,1.15382000e+39,1.20697000e+39,1.37339000e+39,1.77437000e+39,3.44596000e+39,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.20629000e+39,1.20839000e+39,1.21124000e+39,1.21539000e+39,1.21920000e+39,1.22486000e+39,1.23209000e+39,1.24321000e+39,1.25442000e+39,1.27145000e+39,1.29509000e+39,1.32860000e+39,1.60935000e+39,1.64774000e+39,2.08309000e+39,2.99680000e+39,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.67417000e+39,1.69088000e+39,1.68400000e+39,1.68132000e+39,1.68571000e+39,1.70573000e+39,1.69268000e+39,1.73519000e+39,1.73682000e+39,1.76916000e+39,1.77822000e+39,1.78851000e+39,1.85196000e+39,1.96344000e+39,2.05366000e+39,9.24857000e+38,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.32411000e+39,2.32639000e+39,2.32950000e+39,2.33361000e+39,2.33910000e+39,2.34654000e+39,2.35648000e+39,2.36988000e+39,2.38838000e+39,2.41357000e+39,2.44698000e+39,2.49323000e+39,2.56021000e+39,2.65644000e+39,1.50016000e+39,7.45147000e+38,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.49192000e+22,6.64443000e+23,2.83392000e+25,2.16176000e+25,2.21600000e+25,2.24482000e+25,2.25707000e+25,2.25239000e+25,2.22713000e+25,2.17688000e+25,2.09844000e+25,1.98895000e+25,1.85160000e+25,1.74043000e+25
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,8.94500000e+24,1.37125000e+26,3.12446000e+27,3.05735000e+27,3.03033000e+27,2.94587000e+27,2.89179000e+27,2.75480000e+27,2.77459000e+27,2.37958000e+27,2.34221000e+27,1.93629000e+27,1.86167000e+27,1.80400000e+27,1.68394000e+27,1.57922000e+27
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.51551000e+27,1.82832000e+28,8.08880000e+28,8.00775000e+28,7.53071000e+28,8.53984000e+28,8.43680000e+28,6.60980000e+28,6.67650000e+28,7.31156000e+28,5.99294000e+28,6.60045000e+28,5.85405000e+28,5.66676000e+28,4.73314000e+28,4.52228000e+28,4.17795000e+28,3.59115000e+28
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.80456000e+24,8.53738000e+29,3.97293000e+30,3.09983000e+30,3.14635000e+30,3.11966000e+30,2.87794000e+30,2.93212000e+30,3.02540000e+30,3.08894000e+30,2.61931000e+30,2.97383000e+30,2.69066000e+30,2.59941000e+30,2.24721000e+30,2.26492000e+30,2.04946000e+30,1.80532000e+30,1.31321000e+30,1.25328000e+30,1.11039000e+30
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.04492000e+22,1.98968000e+27,3.65236000e+31,9.65162000e+31,5.58915000e+31,5.30258000e+31,5.35215000e+31,5.71146000e+31,5.45935000e+31,4.85872000e+31,5.15174000e+31,4.64601000e+31,4.64722000e+31,4.62084000e+31,4.20233000e+31,5.19056000e+31,4.47344000e+31,3.72460000e+31,3.29777000e+31,3.26672000e+31,3.08690000e+31,2.67818000e+31,1.33899000e+31,4.26083000e+30
0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,1.05287000e+26,3.47957000e+30,1.98145000e+32,7.42904000e+32,5.73183000e+32,5.59350000e+32,5.54540000e+32,5.49095000e+32,5.41205000e+32,5.31598000e+32,5.27314000e+32,5.18406000e+32,5.11302000e+32,5.02164000e+32,4.87697000e+32,5.37635000e+32,5.24349000e+32,4.98150000e+32,4.48057000e+32,4.35994000e+32,4.27680000e+32,3.84395000e+32,2.48745000e+32,1.15772000e+32,0.00000000e+00,0.00000000e+00
0.00000000e+00,0.00000000e+00,1.14289000e+26,2.75728000e+29,8.33189000e+32,2.32896000e+33,4.24730000e+33,3.87396000e+33,3.75313000e+33,3.79025000e+33,3.62748000e+33,3.62213000e+33,3.48399000e+33,3.43503000e+33,3.42926000e+33,3.39539000e+33,3.43510000e+33,3.85147000e+33,3.67095000e+33,3.71003000e+33,3.65773000e+33,3.63181000e+33,3.52365000e+33,3.33687000e+33,3.12923000e+33,2.71180000e+33,1.47023000e+33,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.91060000e+28,6.36287000e+31,9.98574000e+33,1.50992000e+34,2.25615000e+34,2.05488000e+34,2.04477000e+34,2.03354000e+34,2.07504000e+34,1.99253000e+34,1.82641000e+34,1.99141000e+34,1.70749000e+34,1.91752000e+34,2.23551000e+34,2.16765000e+34,2.19485000e+34,2.03516000e+34,2.01267000e+34,1.96311000e+34,1.99665000e+34,1.97263000e+34,1.87627000e+34,1.66641000e+34,1.22595000e+34,4.20093000e+33,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.12335000e+35,1.85673000e+35,1.22483000e+35,1.20693000e+35,1.12999000e+35,1.09627000e+35,1.11580000e+35,1.00483000e+35,1.07980000e+35,1.05175000e+35,1.35641000e+35,1.34291000e+35,1.31040000e+35,1.29246000e+35,1.27145000e+35,1.25354000e+35,1.23618000e+35,1.20781000e+35,1.16835000e+35,1.10563000e+35,1.08314000e+35,9.79032000e+34,7.44340000e+34,3.93089000e+34,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
