  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.2688422E-01  2.3583021E+00  2.4851863E+00  6.9545919E-01  7.3292029E-01 -2.2785099E-02
      d      2   1.8617562E-17  1.8617562E-17  0.0000000E+00  5.4902868E-18  0.0000000E+00  0.0000000E+00
    he3      3   9.1113528E-05  9.1113528E-05  0.0000000E+00  2.6869220E-05  0.0000000E+00  0.0000000E+00
    he4      4   1.0318863E-01  9.8470086E-01  8.8151222E-01  2.9038656E-01  2.5997174E-01  4.8050385E-02
    li7      7   2.5319425E-08  4.0745888E-08  1.5426464E-08  1.2015891E-08  4.5495052E-09  4.2179182E-01
    be7      7   2.2810358E-12  2.2810358E-12  0.0000000E+00  6.7267351E-13  0.0000000E+00  0.0000000E+00
     b8      8   4.3375551E-25  4.3375551E-25  0.0000000E+00  1.2791375E-25  0.0000000E+00  0.0000000E+00
    c12     12   1.3540394E-02  1.7787723E-02  4.2473292E-03  5.2455687E-03  1.2526038E-03  6.2197888E-01
    c13     13   3.3685963E-03  3.4200656E-03  5.1469295E-05  1.0085714E-03  1.5179100E-05  1.8224607E+00
    c14     14   3.0732696E-08  3.0732696E-08  0.0000000E+00  9.0630188E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   5.9956284E-03  7.2513903E-03  1.2557617E-03  2.1384223E-03  3.7034374E-04  7.6148850E-01
    n15     15  -2.9598291E-06  1.3326195E-07  3.0930910E-06  3.9298715E-08  9.1220090E-07 -1.3657122E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -4.1955709E-04  9.8366346E-03  1.0256192E-02  2.9008065E-03  3.0247113E-03 -1.8165175E-02
    o17     17   2.2083961E-05  2.6224050E-05  4.1400899E-06  7.7334271E-06  1.2209773E-06  8.0166441E-01
    o18     18  -2.2665352E-05  4.1107702E-07  2.3076429E-05  1.2122590E-07  6.8055997E-06 -1.7492710E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   2.6136311E-06  3.2781693E-06  6.6453816E-07  9.6672636E-07  1.9598269E-07  6.9308585E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.5234109E-06  2.1053879E-03  2.1038644E-03  6.2087522E-04  6.2046252E-04  2.8879137E-04
   ne21     21   3.3843198E-06  8.6797500E-06  5.2954301E-06  2.5596432E-06  1.5617053E-06  2.1458037E-01
   ne22     22   1.0002508E-03  1.1704193E-03  1.7016850E-04  3.4515461E-04  5.0185346E-05  8.3743674E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.2578448E-12  1.2578448E-12  0.0000000E+00  3.7093625E-13  0.0000000E+00  0.0000000E+00
   na23     23   2.9966272E-05  8.6918910E-05  5.6952638E-05  2.5632235E-05  1.6796224E-05  1.8357480E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -2.5427318E-05  9.7815401E-04  1.0035813E-03  2.8845592E-04  2.9597184E-04 -1.1170929E-02
   mg25     25   8.8536370E-05  2.2088186E-04  1.3234549E-04  6.5137676E-05  3.9030758E-05  2.2242527E-01
   mg26     26   5.1670955E-05  2.0321173E-04  1.5154078E-04  5.9926788E-05  4.4691740E-05  1.2739375E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.4063120E-05  1.2069906E-04  9.6635944E-05  3.5593945E-05  2.8499451E-05  9.6539624E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.4662859E-05  1.1258904E-03  1.1112276E-03  3.3202313E-04  3.2771836E-04  5.6675556E-03
   si29     29   2.7613205E-06  6.1204228E-05  5.8442907E-05  1.8049021E-05  1.7235727E-05  2.0024033E-02
   si30     30   4.6163623E-06  4.4469529E-05  3.9853167E-05  1.3113987E-05  1.1753322E-05  4.7574118E-02
    p31     31   8.3389750E-07  1.1929137E-05  1.1095240E-05  3.5178819E-06  3.2721596E-06  3.1446770E-02
    p32     32   2.0092008E-32  2.0092008E-32  0.0000000E+00  5.9250980E-33  0.0000000E+00  0.0000000E+00
    p33     33   2.3849196E-32  2.3849196E-32  0.0000000E+00  7.0330863E-33  0.0000000E+00  0.0000000E+00
    s32     32  -3.6509009E-06  5.2885845E-04  5.3250935E-04  1.5595944E-04  1.5704533E-04 -3.0133578E-03
    s33     33   1.6859622E-07  4.5650318E-06  4.3964355E-06  1.3462200E-06  1.2965775E-06  1.6317535E-02
    s34     34   9.8098826E-07  2.6549489E-05  2.5568501E-05  7.8293979E-06  7.5405505E-06  1.6325314E-02
    s35     35   7.4227665E-25  7.4227665E-25  0.0000000E+00  2.1889608E-25  0.0000000E+00  0.0000000E+00
    s36     36   8.9108752E-08  2.1532028E-07  1.2621153E-07  6.3497573E-08  3.7221753E-08  2.3196028E-01
   cl35     35  -5.1013558E-08  5.4115567E-06  5.4625702E-06  1.5958586E-06  1.6109974E-06 -4.1004266E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   4.2857232E-07  2.2741963E-06  1.8456240E-06  6.7065650E-07  5.4430336E-07  9.0659112E-02
   ar36     36  -1.3184763E-06  1.0040261E-04  1.0172108E-04  2.9608553E-05  2.9999139E-05 -5.6916121E-03
