  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   3.7233345E-05  9.5674936E-03  9.5302602E-03  3.0363356E-03  3.0247113E-03  1.6658248E-03
    o17     17   3.1355463E-05  3.5202520E-05  3.8470553E-06  1.1171856E-05  1.2209773E-06  9.6141779E-01
    o18     18  -1.2939208E-05  8.5038755E-06  2.1443084E-05  2.6987861E-06  6.8055997E-06 -4.0169793E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   3.4207947E-06  4.0382970E-06  6.1750222E-07  1.2815922E-06  1.9598269E-07  8.1553215E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.6601367E-05  1.9815548E-03  1.9549534E-03  6.2886538E-04  6.2046252E-04  5.8421320E-03
   ne21     21   3.8956496E-06  8.8162706E-06  4.9206210E-06  2.7979279E-06  1.5617053E-06  2.5323743E-01
   ne22     22   2.6629926E-03  2.8211165E-03  1.5812398E-04  8.9530827E-04  5.0185346E-05  1.2513957E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.1769977E-13  1.1769977E-13  0.0000000E+00  3.7353147E-14  0.0000000E+00  0.0000000E+00
   na23     23   4.3080050E-05  9.6001590E-05  5.2921539E-05  3.0467023E-05  1.6796224E-05  2.5861838E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -1.3752026E-05  9.1879599E-04  9.3254802E-04  2.9158869E-04  2.9597184E-04 -6.4797276E-03
   mg25     25   1.5714469E-04  2.8012280E-04  1.2297810E-04  8.8899651E-05  3.9030758E-05  3.5749304E-01
   mg26     26   1.2596174E-04  2.6677648E-04  1.4081474E-04  8.4664069E-05  4.4691740E-05  2.7747187E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.0400796E-05  1.1019687E-04  8.9796071E-05  3.4972029E-05  2.8499451E-05  8.8884309E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.6634120E-05  1.0492092E-03  1.0325750E-03  3.3297658E-04  3.2771836E-04  6.9129323E-03
   si29     29   3.7227801E-06  5.8029109E-05  5.4306329E-05  1.8416093E-05  1.7235727E-05  2.8767906E-02
   si30     30   7.1188224E-06  4.4151191E-05  3.7032369E-05  1.4011803E-05  1.1753322E-05  7.6333381E-02
    p31     31   3.2638372E-06  1.3573757E-05  1.0309920E-05  4.3077616E-06  3.2721596E-06  1.1941719E-01
    p32     32   4.7547626E-33  4.7547626E-33  0.0000000E+00  1.5089694E-33  0.0000000E+00  0.0000000E+00
    p33     33   2.3763460E-33  2.3763460E-33  0.0000000E+00  7.5415613E-34  0.0000000E+00  0.0000000E+00
    s32     32  -4.5742490E-06  4.9024419E-04  4.9481844E-04  1.5558368E-04  1.5704533E-04 -4.0609962E-03
    s33     33   1.3405588E-07  4.2193124E-06  4.0852565E-06  1.3390392E-06  1.2965775E-06  1.3994807E-02
    s34     34   1.5677579E-06  2.5326524E-05  2.3758766E-05  8.0376149E-06  7.5405505E-06  2.7724124E-02
    s35     35  -5.8162947E-24 -5.8162947E-24  0.0000000E+00 -1.8458568E-24  0.0000000E+00  0.0000000E+00
    s36     36   2.1821791E-07  3.3549620E-07  1.1727830E-07  1.0647292E-07  3.7221753E-08  4.5644236E-01
   cl35     35  -5.3302301E-08  5.0226286E-06  5.0759309E-06  1.5939792E-06  1.6109974E-06 -4.6122004E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   4.4104513E-07  2.1560361E-06  1.7149910E-06  6.8423867E-07  5.4430336E-07  9.9366613E-02
   ar36     36  -1.6609993E-06  9.2860282E-05  9.4521281E-05  2.9470099E-05  2.9999139E-05 -7.7271932E-03
   ar37     37   2.4877413E-28  2.4877413E-28  0.0000000E+00  7.8950850E-29  0.0000000E+00  0.0000000E+00
   ar38     38   6.0730417E-07  1.8748080E-05  1.8140776E-05  5.9498825E-06  5.7575144E-06  1.4273342E-02
   ar39     39   3.9511130E-10  3.9511130E-10  0.0000000E+00  1.2539235E-10  0.0000000E+00  0.0000000E+00
   ar40     40   1.8192500E-07  2.1246618E-07  3.0541166E-08  6.7428175E-08  9.6931458E-09  8.4237665E-01
    k39     39   1.0870281E-07  5.0297444E-06  4.9210416E-06  1.5962376E-06  1.5618388E-06  9.4613116E-03
    k40     40  -7.9662327E-10  0.0000000E+00  7.9662327E-10  0.0000000E+00  2.5283206E-10  0.0000000E+00
    k41     41   4.0465295E-08  4.1380821E-07  3.7334291E-07  1.3132599E-07  1.1849146E-07  4.4663627E-02
   ca40     40  -1.1969896E-06  8.4003979E-05  8.5200969E-05  2.6659467E-05  2.7041060E-05 -6.1722603E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   5.7040950E-08  6.5413803E-07  5.9709708E-07  2.0759697E-07  1.8950651E-07  3.9596882E-02
   ca43     43   1.6972649E-08  1.4452412E-07  1.2755147E-07  4.5866113E-08  4.0482252E-08  5.4227266E-02
   ca44     44   3.7937525E-08  2.0547218E-06  2.0167843E-06  6.5208559E-07  6.4008640E-07  8.0660256E-03
   ca45     45  -3.0039304E-21 -3.0039304E-21  0.0000000E+00 -9.5332606E-22  0.0000000E+00  0.0000000E+00
   ca46     46   5.1408232E-08  5.5451313E-08  4.0430796E-09  1.7598005E-08  1.2831914E-09  1.1371720E+00
   ca47     47   1.1688883E-38  1.1688883E-38  0.0000000E+00  3.7095790E-39  0.0000000E+00  0.0000000E+00
   ca48     48   3.7438781E-09  2.0097512E-07  1.9723124E-07  6.3781378E-08  6.2597195E-08  8.1390478E-03
   sc45     45   2.3294273E-08  8.0193189E-08  5.6898916E-08  2.5450076E-08  1.8058563E-08  1.4900590E-01
   sc46     46   1.0358626E-30  1.0358626E-30  0.0000000E+00  3.2874091E-31  0.0000000E+00  0.0000000E+00
   sc47     47   8.4104101E-38  8.4104101E-38  0.0000000E+00  2.6691241E-38  0.0000000E+00  0.0000000E+00
   sc48     48   6.8299795E-31  3.6569440E-29  3.5886442E-29  1.1605662E-29  1.1389629E-29  0.0000000E+00
   ti46     46  -1.3866099E-09  3.4623548E-07  3.4762209E-07  1.0988114E-07  1.1032820E-07 -1.7633809E-03
   ti47     47  -9.0733465E-10  3.1940095E-07  3.2030829E-07  1.0136495E-07  1.0165935E-07 -1.2595464E-03
   ti48     48  -6.7107749E-08  3.1741836E-06  3.2412913E-06  1.0073575E-06  1.0287201E-06 -9.1136303E-03
   ti49     49   2.6495940E-08  2.6931602E-07  2.4282008E-07  8.5470013E-08  7.7066169E-08  4.4950020E-02
   ti50     50   1.2628483E-07  3.6353003E-07  2.3724520E-07  1.1536974E-07  7.5296811E-08  1.8531533E-01
    v51     51  -3.7586005E-09  5.1908847E-07  5.2284707E-07  1.6473770E-07  1.6594106E-07 -3.1608653E-03
   cr52     52  -3.2644130E-07  2.1106625E-05  2.1433067E-05  6.6983894E-06  6.8024206E-06 -6.6930810E-03
   cr53     53  -3.0672481E-08  2.4463905E-06  2.4770629E-06  7.7638543E-07  7.8616949E-07 -5.4388009E-03
   cr54     54   2.2648686E-07  8.5471487E-07  6.2822801E-07  2.7125193E-07  1.9938683E-07  1.3367637E-01
   mn55     55  -2.9124203E-07  1.8426806E-05  1.8718049E-05  5.8479231E-06  5.9407294E-06 -6.8381093E-03
   fe54     54  -3.0570591E-06  1.2027485E-04  1.2333191E-04  3.8170372E-05  3.9143044E-05 -1.0928208E-02
   fe55     55  -2.8252778E-15 -2.8252778E-15  0.0000000E+00 -8.9662895E-16  0.0000000E+00  0.0000000E+00
   fe56     56  -3.7182355E-05  1.9705412E-03  2.0077236E-03  6.2537013E-04  6.3721073E-04 -8.1459489E-03
   fe57     57   3.2907228E-06  5.0486015E-05  4.7195292E-05  1.6022219E-05  1.4978827E-05  2.9244864E-02
   fe58     58   1.4079102E-05  2.0470145E-05  6.3910434E-06  6.4963961E-06  2.0283876E-06  5.0552154E-01
   fe59     59  -5.2911786E-27 -5.2911786E-27  0.0000000E+00 -1.6792062E-27  0.0000000E+00  0.0000000E+00
   fe60     60   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   5.3366675E-06  1.0265475E-05  4.9288074E-06  3.2578466E-06  1.5643035E-06  3.1860963E-01
   co60     60   1.1201203E-11  1.1201203E-11  0.0000000E+00  3.5548090E-12  0.0000000E+00  0.0000000E+00
   ni58     58  -1.7732309E-06  6.8748246E-05  7.0521477E-05  2.1817914E-05  2.2382086E-05 -1.1087352E-02
   ni59     59   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni60     60   7.3631782E-06  3.5464942E-05  2.8101764E-05  1.1255139E-05  8.9189307E-06  1.0103805E-01
   ni61     61   1.5099089E-06  2.7518586E-06  1.2419497E-06  8.7332864E-07  3.9416963E-07  3.4549454E-01
   ni62     62   2.6344760E-06  6.6591192E-06  4.0246432E-06  2.1133351E-06  1.2773401E-06  2.1866183E-01
   ni63     63   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni64     64   2.3530897E-06  3.4111395E-06  1.0580496E-06  1.0825578E-06  3.3580349E-07  5.0836587E-01
   cu63     63   1.3742749E-06  2.2475519E-06  8.7327697E-07  7.1328213E-07  2.7716041E-07  4.1053015E-01
   cu64     64   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cu65     65   3.9566567E-07  7.9724896E-07  4.0158329E-07  2.5301458E-07  1.2745440E-07  2.9779071E-01
   zn64     64  -2.8481850E-08  1.4677082E-06  1.4961901E-06  4.6579123E-07  4.7486037E-07 -8.3746109E-03
   zn65     65  -1.6072699E-21 -1.6072699E-21  0.0000000E+00 -5.1008246E-22  0.0000000E+00  0.0000000E+00
   zn66     66   3.8068572E-07  1.2658861E-06  8.8520039E-07  4.0174106E-07  2.8094465E-07  1.5532546E-01
   zn67     67   8.5237929E-08  2.1728999E-07  1.3205207E-07  6.8959061E-08  4.1910646E-08  2.1626697E-01
   zn68     68   5.7342032E-07  1.1863356E-06  6.1291524E-07  3.7649494E-07  1.9452685E-07  2.8677958E-01
   zn69     69   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zn70     70   5.3906017E-09  2.6254034E-08  2.0863432E-08  8.3319689E-09  6.6216299E-09  9.9782743E-02
   ga69     69   8.2472170E-08  1.3866422E-07  5.6192054E-08  4.4006416E-08  1.7834218E-08  3.9226192E-01
   ga70     70   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ga71     71   7.4742736E-08  1.1311658E-07  3.8373848E-08  3.5898630E-08  1.2179081E-08  4.6946335E-01
   ge70     70   1.2844808E-07  1.9094907E-07  6.2500980E-08  6.0599511E-08  1.9836543E-08  4.8500311E-01
   ge71     71   2.8508982E-33  2.8508982E-33  0.0000000E+00  9.0475982E-34  0.0000000E+00  0.0000000E+00
   ge72     72   1.2952940E-07  2.1448400E-07  8.4954607E-08  6.8068552E-08  2.6962867E-08  4.0218043E-01
   ge73     73   3.8870077E-08  6.3047082E-08  2.4177004E-08  2.0008594E-08  7.6732904E-09  4.1623494E-01
   ge74     74   1.7923456E-07  2.9425931E-07  1.1502475E-07  9.3386006E-08  3.6506520E-08  4.0791136E-01
   as75     75   1.6471288E-08  3.3334899E-08  1.6863611E-08  1.0579149E-08  5.3521680E-09  2.9592103E-01
   se76     76   5.9047863E-08  7.6604415E-08  1.7556554E-08  2.4311143E-08  5.5720939E-09  6.3978696E-01
   se77     77   2.3455161E-08  3.7939923E-08  1.4484763E-08  1.2040598E-08  4.5971698E-09  4.1815752E-01
   se78     78   1.5795949E-07  2.0367001E-07  4.5710522E-08  6.4636630E-08  1.4507592E-08  6.4888334E-01
   se79     79   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   se80     80   2.0956122E-07  3.0740938E-07  9.7848165E-08  9.7559308E-08  3.1055023E-08  4.9713686E-01
   br79     79   3.5629050E-08  5.1276523E-08  1.5647473E-08  1.6273095E-08  4.9661901E-09  5.1544684E-01
   br80     80   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   br81     81   2.8196832E-08  4.3804071E-08  1.5607240E-08  1.3901641E-08  4.9534217E-09  4.4816077E-01
   kr80     80  -9.1783026E-11  3.6372247E-09  3.7290078E-09  1.1543081E-09  1.1835113E-09 -1.0850675E-02
   kr81     81   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr82     82   1.0029029E-07  1.1944215E-07  1.9151852E-08  3.7906108E-08  6.0784093E-09  7.9491925E-01
   kr83     83   3.5560308E-08  5.4765291E-08  1.9204982E-08  1.7380289E-08  6.0952723E-09  4.5506391E-01
   kr84     84   2.5315791E-07  3.4894509E-07  9.5787200E-08  1.1074106E-07  3.0400916E-08  5.6142205E-01
   kr-5     85  -1.3315267E-13 -1.3315267E-13  0.0000000E+00 -4.2257274E-14  0.0000000E+00  0.0000000E+00
   kr*5     85   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr86     86   1.6528005E-06  1.6824575E-06  2.9657022E-08  5.3394399E-07  9.4125365E-09  1.7537891E+00
   rb85     85   8.9397417E-08  1.0494390E-07  1.5546485E-08  3.3304950E-08  4.9341389E-09  8.2929742E-01
   rb86     86   1.0575164E-31  1.0575164E-31  0.0000000E+00  3.3561295E-32  0.0000000E+00  0.0000000E+00
   rb87     87   2.7709032E-07  2.8363874E-07  6.5484160E-09  9.0015469E-08  2.0783344E-09  1.6366017E+00
   sr86     86   4.9892812E-08  5.7147346E-08  7.2545361E-09  1.8136257E-08  2.3024427E-09  8.9635885E-01
   sr87     87   2.4723033E-08  2.9851801E-08  5.1287685E-09  9.4737542E-09  1.6277671E-09  7.6492983E-01
   sr88     88   8.6706450E-07  9.2926058E-07  6.2196079E-08  2.9490974E-07  1.9739774E-08  1.1743469E+00
   sr89     89  -1.8948828E-27 -1.8948828E-27  0.0000000E+00 -6.0135920E-28  0.0000000E+00  0.0000000E+00
   sr90     90   3.1414869E-12  3.1414869E-12  0.0000000E+00  9.9698093E-13  0.0000000E+00  0.0000000E+00
    y89     89   2.6289621E-07  2.7773169E-07  1.4835472E-08  8.8140808E-08  4.7084781E-09  1.2722964E+00
    y90     90   7.9445804E-16  7.9445804E-16  0.0000000E+00  2.5212886E-16  0.0000000E+00  0.0000000E+00
    y91     91  -6.3267611E-27 -6.3267611E-27  0.0000000E+00 -2.0078582E-27  0.0000000E+00  0.0000000E+00
   zr90     90   2.3034610E-07  2.4802773E-07  1.7681627E-08  7.8713974E-08  5.6117897E-09  1.1469505E+00
   zr91     91   6.5892138E-08  6.9790858E-08  3.8987196E-09  2.2148797E-08  1.2373745E-09  1.2528490E+00
   zr92     92   1.2090335E-07  1.2692816E-07  6.0248024E-09  4.0281865E-08  1.9121502E-09  1.3235875E+00
   zr93     93   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zr94     94   1.5854536E-07  1.6478376E-07  6.2384005E-09  5.2295700E-08  1.9799418E-09  1.4218136E+00
   zr95     95  -1.1874860E-25 -1.1874860E-25  0.0000000E+00 -3.7686006E-26  0.0000000E+00  0.0000000E+00
   zr96     96   1.7030368E-07  1.7133010E-07  1.0264191E-09  5.4373245E-08  3.2576458E-10  2.2224815E+00
   nb93     93   4.6227882E-08  4.8921802E-08  2.6939198E-09  1.5525801E-08  8.5499552E-10  1.2590902E+00
   nb94     94   1.7971077E-15  1.7971077E-15  0.0000000E+00  5.7032931E-16  0.0000000E+00  0.0000000E+00
   nb95     95  -1.4310705E-25 -1.4310705E-25  0.0000000E+00 -4.5416389E-26  0.0000000E+00  0.0000000E+00
   mo94     94  -2.0736912E-11  8.2355200E-10  8.4428892E-10  2.6136210E-10  2.6796015E-10 -1.0827612E-02
   mo95     95   3.0258441E-08  3.1735230E-08  1.4767888E-09  1.0071479E-08  4.6870280E-10  1.3321958E+00
   mo96     96   6.0503837E-08  6.2074733E-08  1.5708937E-09  1.9700011E-08  4.9856980E-10  1.5967405E+00
   mo97     97   2.2599066E-08  2.3512946E-08  9.1387997E-10  7.4620585E-09  2.9004696E-10  1.4103904E+00
   mo98     98   5.8081167E-08  6.0427318E-08  2.3461519E-09  1.9177188E-08  7.4462103E-10  1.4108496E+00
   tc99     99   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ru99     99   7.0108621E-09  7.8300397E-09  8.1917739E-10  2.4849380E-09  2.5999028E-10  9.8035848E-01
  ru100    100   2.3260680E-08  2.4077751E-08  8.1707113E-10  7.6413045E-09  2.5932181E-10  1.4693284E+00
  ru101    101   4.7995474E-09  5.9169092E-09  1.1173619E-09  1.8777877E-09  3.5462799E-10  7.2387350E-01
  ru102    102   2.7283216E-08  2.9370041E-08  2.0868254E-09  9.3208632E-09  6.6231598E-10  1.1483909E+00
  rh103    103   4.3935509E-09  5.7262444E-09  1.3326935E-09  1.8172784E-09  4.2296988E-10  6.3311207E-01
  pd104    104   1.3832889E-08  1.4416085E-08  5.8319627E-10  4.5750825E-09  1.8509468E-10  1.3930050E+00
  pd105    105   3.3868517E-09  4.5670894E-09  1.1802377E-09  1.4494095E-09  3.7458353E-10  5.8764243E-01
  pd106    106   1.5155186E-08  1.6613456E-08  1.4582696E-09  5.2724389E-09  4.6282517E-10  1.0565946E+00
  pd107    107   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  pd108    108   1.8477587E-08  1.9916078E-08  1.4384894E-09  6.3205579E-09  4.5654736E-10  1.1412696E+00
  ag107    107   2.9184182E-09  3.9091015E-09  9.9068331E-10  1.2405907E-09  3.1442277E-10  5.9611458E-01
  ag108    108   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ag109    109   4.5037192E-09  5.4413039E-09  9.3758468E-10  1.7268498E-09  2.9757036E-10  7.6366484E-01
  cd108    108  -1.1959565E-12  5.4356568E-11  5.5552524E-11  1.7250576E-11  1.7631244E-11 -9.4793532E-03
  cd109    109  -1.6435878E-25 -1.6435878E-25  0.0000000E+00 -5.2160827E-26  0.0000000E+00  0.0000000E+00
  cd110    110   1.5690519E-08  1.6484570E-08  7.9405083E-10  5.2315361E-09  2.5201560E-10  1.3172017E+00
  cd111    111   5.0993969E-09  5.9205467E-09  8.2114987E-10  1.8789421E-09  2.6061631E-10  8.5791183E-01
  cd112    112   1.9832518E-08  2.1394467E-08  1.5619489E-09  6.7897385E-09  4.9573090E-10  1.1366071E+00
  cd113    113   5.7801666E-09  6.5782335E-09  7.9806678E-10  2.0876654E-09  2.5329019E-10  9.1604251E-01
  cd114    114   2.9520873E-08  3.1413784E-08  1.8929116E-09  9.9694644E-09  6.0077171E-10  1.2199624E+00
  in115    115   5.6288565E-09  6.3426109E-09  7.1375422E-10  2.0128883E-09  2.2653111E-10  9.4869179E-01
  sn116    116   4.3889663E-08  4.6122764E-08  2.2331008E-09  1.4637500E-08  7.0874095E-10  1.3149793E+00
  sn117    117   1.2881266E-08  1.4070970E-08  1.1897048E-09  4.4655568E-09  3.7758816E-10  1.0728573E+00
  sn118    118   7.0361168E-08  7.3988929E-08  3.6277614E-09  2.3481094E-08  1.1513779E-09  1.3095005E+00
  sn119    119   2.0639707E-08  2.1993131E-08  1.3534237E-09  6.9797306E-09  4.2954923E-10  1.2108257E+00
  sn120    120   1.3024849E-07  1.3542483E-07  5.1763278E-09  4.2978364E-08  1.6428614E-09  1.4176489E+00
  sb121    121   9.2991428E-09  1.0097406E-08  7.9826307E-10  3.2045082E-09  2.5335251E-10  1.1020362E+00
  te122    122   1.6527277E-08  1.7057900E-08  5.3062243E-10  5.4134879E-09  1.6840879E-10  1.5071124E+00
  te123    123   6.0565051E-09  6.2432228E-09  1.8671795E-10  1.9813464E-09  5.9260492E-11  1.5241952E+00
  te124    124   3.2367520E-08  3.3370043E-08  1.0025228E-09  1.0590302E-08  3.1818043E-10  1.5222349E+00
  te125    125   1.0847764E-08  1.2355139E-08  1.5073758E-09  3.9210217E-09  4.7841048E-10  9.1359860E-01
  te126    126   6.3587265E-08  6.7636236E-08  4.0489678E-09  2.1465006E-08  1.2850603E-09  1.2228075E+00
   i127    127   8.2478770E-09  1.3325849E-08  5.0779723E-09  4.2290855E-09  1.6116454E-09  4.1897696E-01
   i128    128   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   i129    129   2.2932614E-11  2.2932614E-11  0.0000000E+00  7.2778849E-12  0.0000000E+00  0.0000000E+00
  xe128    128   2.0282823E-08  2.0831294E-08  5.4847199E-10  6.6110104E-09  1.7407388E-10  1.5795343E+00
  xe129    129   7.7441769E-09  1.4629558E-08  6.8853812E-09  4.6428301E-09  2.1852804E-09  3.2727560E-01
  xe130    130   4.1262961E-08  4.2377025E-08  1.1140632E-09  1.3448754E-08  3.5358105E-10  1.5801930E+00
  xe131    131   1.5842858E-08  2.1408045E-08  5.5651870E-09  6.7940480E-09  1.7662775E-09  5.8506972E-01
  xe132    132   8.3719634E-08  9.0573636E-08  6.8540027E-09  2.8744410E-08  2.1753215E-09  1.1210300E+00
  xe133    133   2.1002690E-36  2.1002690E-36  0.0000000E+00  6.6654046E-37  0.0000000E+00  0.0000000E+00
  xe134    134   7.2837508E-08  7.5406568E-08  2.5690625E-09  2.3930996E-08  8.1536833E-10  1.4676069E+00
  cs133    133   1.1297624E-08  1.3099580E-08  1.8019561E-09  4.1572772E-09  5.7190430E-10  8.6148560E-01
  cs134    134   1.9511329E-17  1.9511329E-17  0.0000000E+00  6.1921070E-18  0.0000000E+00  0.0000000E+00
  cs135    135   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  cs136    136   1.4308597E-33  1.4308597E-33  0.0000000E+00  4.5409700E-34  0.0000000E+00  0.0000000E+00
  cs137    137   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ba134    134   2.6035277E-08  2.6587696E-08  5.5241922E-10  8.4378593E-09  1.7532664E-10  1.6823844E+00
  ba135    135   2.7784941E-08  2.9302836E-08  1.5178951E-09  9.2995354E-09  4.8174914E-10  1.2856402E+00
  ba136    136   8.4867693E-08  8.6689582E-08  1.8218856E-09  2.7511769E-08  5.7822958E-10  1.6774182E+00
  ba137    137   1.8364551E-07  1.8627014E-07  2.6246367E-09  5.9114612E-08  8.3300644E-10  1.8510464E+00
  ba138    138   9.0624741E-07  9.2312382E-07  1.6876418E-08  2.9296217E-07  5.3562323E-09  1.7379521E+00
  la139    139   1.0893724E-07  1.1125206E-07  2.3148112E-09  3.5306904E-08  7.3467410E-10  1.6817650E+00
  ce140    140   3.0130377E-07  3.0660911E-07  5.3053388E-09  9.7305332E-08  1.6838070E-09  1.7618444E+00
  ce141    141   1.2722505E-31  1.2722505E-31  0.0000000E+00  4.0376086E-32  0.0000000E+00  0.0000000E+00
  ce142    142   5.0596757E-08  5.1272927E-08  6.7616973E-10  1.6271954E-08  2.1460257E-10  1.8798048E+00
  pr141    141   3.1568817E-08  3.2483165E-08  9.1434893E-10  1.0308843E-08  2.9019581E-10  1.5505188E+00
  nd142    142   5.5359759E-08  5.6579456E-08  1.2196958E-09  1.7956031E-08  3.8710671E-10  1.6663797E+00
  nd143    143   1.3078488E-08  1.3624557E-08  5.4606969E-10  4.3238835E-09  1.7331146E-10  1.3970467E+00
  nd144    144   3.8707451E-08  3.9792710E-08  1.0852595E-09  1.2628597E-08  3.4443937E-10  1.5642422E+00
