  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.0639703E-01  1.8972605E+00  2.0036576E+00  6.9395047E-01  7.3292029E-01 -2.3728276E-02
      d      2   1.5774293E-17  1.5774293E-17  0.0000000E+00  5.7696758E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.2934728E-04  2.2934728E-04  0.0000000E+00  8.3887084E-05  0.0000000E+00  0.0000000E+00
    he4      4   7.9171002E-02  7.8988177E-01  7.1071076E-01  2.8891066E-01  2.5997174E-01  4.5837414E-02
    li7      7  -1.0814863E-08  1.6225760E-09  1.2437439E-08  5.9348060E-10  4.5495052E-09 -8.8455760E-01
    be7      7   1.7820728E-16  1.7820728E-16  0.0000000E+00  6.5181885E-17  0.0000000E+00  0.0000000E+00
     b8      8   7.8434144E-27  7.8434144E-27  0.0000000E+00  2.8688421E-27  0.0000000E+00  0.0000000E+00
    c12     12   2.1735264E-02  2.5159633E-02  3.4243686E-03  9.2024989E-03  1.2526038E-03  8.6609203E-01
    c13     13   6.6237204E-05  1.0773383E-04  4.1496627E-05  3.9405204E-05  1.5179100E-05  4.1430753E-01
    c14     14   4.4735877E-08  4.4735877E-08  0.0000000E+00  1.6362794E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.9122841E-03  2.9247298E-03  1.0124458E-03  1.0697622E-03  3.7034374E-04  4.6068221E-01
    n15     15  -1.5156266E-06  9.7814825E-07  2.4937749E-06  3.5777185E-07  9.1220090E-07 -4.0648434E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.3365969E-04  8.1352964E-03  8.2689561E-03  2.9756022E-03  3.0247113E-03 -7.1090516E-03
    o17     17   2.9101597E-05  3.2439504E-05  3.3379081E-06  1.1865218E-05  1.2209773E-06  9.8756814E-01
    o18     18  -7.2240082E-06  1.1381143E-05  1.8605151E-05  4.1628177E-06  6.8055997E-06 -2.1347900E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   5.8982782E-06  6.4340556E-06  5.3577753E-07  2.3533489E-06  1.9598269E-07  1.0794686E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.6008347E-05  1.7222289E-03  1.6962206E-03  6.2993012E-04  6.2046252E-04  6.5768091E-03
   ne21     21   3.5378380E-06  7.8072280E-06  4.2693900E-06  2.8556065E-06  1.5617053E-06  2.6209930E-01
   ne22     22   3.1111869E-03  3.2483835E-03  1.3719671E-04  1.1881433E-03  5.0185346E-05  1.3742919E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   6.4487292E-17  6.4487292E-17  0.0000000E+00  2.3587159E-17  0.0000000E+00  0.0000000E+00
   na23     23   4.0798546E-05  8.6716063E-05  4.5917517E-05  3.1717653E-05  1.6796224E-05  2.7608940E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -2.0158652E-05  7.8896916E-04  8.0912781E-04  2.8857688E-04  2.9597184E-04 -1.0988870E-02
   mg25     25   1.0680020E-04  2.1350250E-04  1.0670230E-04  7.8091623E-05  3.9030758E-05  3.0119744E-01
   mg26     26   5.5166107E-05  1.7734439E-04  1.2217829E-04  6.4866275E-05  4.4691740E-05  1.6179171E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.5284877E-05  1.0319667E-04  7.7911798E-05  3.7745674E-05  2.8499451E-05  1.2203069E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   7.3055271E-06  9.0322201E-04  8.9591648E-04  3.3036651E-04  3.2771836E-04  3.4952578E-03
   si29     29   1.9848776E-06  4.9103910E-05  4.7119032E-05  1.7960465E-05  1.7235727E-05  1.7887963E-02
   si30     30   3.9742918E-06  3.6105524E-05  3.2131233E-05  1.3206118E-05  1.1753322E-05  5.0614543E-02
    p31     31   1.5443975E-06  1.0489827E-05  8.9454297E-06  3.8368057E-06  3.2721596E-06  6.9135331E-02
    p32     32   8.3979256E-39  8.3979256E-39  0.0000000E+00  3.0716630E-39  0.0000000E+00  0.0000000E+00
    p33     33   1.3808628E-38  1.3808628E-38  0.0000000E+00  5.0507057E-39  0.0000000E+00  0.0000000E+00
    s32     32  -3.7376012E-06  4.2559297E-04  4.2933057E-04  1.5566678E-04  1.5704533E-04 -3.8290832E-03
    s33     33   2.2870154E-07  3.7732852E-06  3.5445837E-06  1.3801337E-06  1.2965775E-06  2.7122701E-02
    s34     34   1.0006206E-06  2.1614978E-05  2.0614358E-05  7.9059910E-06  7.5405505E-06  2.0553252E-02
    s35     35   1.0306633E-34  1.0306633E-34  0.0000000E+00  3.7698001E-35  0.0000000E+00  0.0000000E+00
    s36     36   1.0873691E-07  2.1049374E-07  1.0175683E-07  7.6991128E-08  3.7221753E-08  3.1564388E-01
