  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.1372221E-01  1.4040825E+00  1.5178047E+00  6.7797321E-01  7.3292029E-01 -3.3844214E-02
      d      2   1.0025637E-17  1.0025637E-17  0.0000000E+00  4.8409637E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.3092687E-04  2.3092687E-04  0.0000000E+00  1.1150500E-04  0.0000000E+00  0.0000000E+00
    he4      4   8.6682379E-02  6.2505788E-01  5.3837550E-01  3.0181450E-01  2.5997174E-01  6.4813942E-02
    li7      7  -8.9762633E-09  4.4530885E-10  9.4215720E-09  2.1502117E-10  4.5495052E-09 -1.3254830E+00
    be7      7   3.6297078E-18  3.6297078E-18  0.0000000E+00  1.7526352E-18  0.0000000E+00  0.0000000E+00
     b8      8   6.0891302E-24  6.0891302E-24  0.0000000E+00  2.9401883E-24  0.0000000E+00  0.0000000E+00
    c12     12   2.0957317E-02  2.3551336E-02  2.5940177E-03  1.1371963E-02  1.2526038E-03  9.5802170E-01
    c13     13   4.0722531E-05  7.2156930E-05  3.1434400E-05  3.4841589E-05  1.5179100E-05  3.6085191E-01
    c14     14   1.5810775E-08  1.5810775E-08  0.0000000E+00  7.6343669E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.3659634E-03  2.1329082E-03  7.6694490E-04  1.0298928E-03  3.7034374E-04  4.4418702E-01
    n15     15  -9.7187558E-07  9.1720148E-07  1.8890771E-06  4.4287853E-07  9.1220090E-07 -3.1380588E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16   1.0299683E-04  6.3668722E-03  6.2638754E-03  3.0742984E-03  3.0247113E-03  7.0621008E-03
    o17     17   2.4275860E-05  2.6804382E-05  2.5285219E-06  1.2942724E-05  1.2209773E-06  1.0253180E+00
    o18     18  -5.1151892E-06  8.9785290E-06  1.4093718E-05  4.3353589E-06  6.8055997E-06 -1.9584133E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   5.6056738E-06  6.0115344E-06  4.0586059E-07  2.9027206E-06  1.9598269E-07  1.1705875E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   4.3758424E-05  1.3286744E-03  1.2849160E-03  6.4156170E-04  6.2046252E-04  1.4522859E-02
   ne21     21   1.9737620E-06  5.2078976E-06  3.2341356E-06  2.5146776E-06  1.5617053E-06  2.0688325E-01
   ne22     22   4.1256649E-03  4.2295936E-03  1.0392884E-04  2.0422952E-03  5.0185346E-05  1.6095415E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.2142440E-18  1.2142440E-18  0.0000000E+00  5.8630800E-19  0.0000000E+00  0.0000000E+00
   na23     23   7.0011985E-05  1.0479528E-04  3.4783301E-05  5.0601295E-05  1.6796224E-05  4.7894996E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   1.9968080E-05  6.3289620E-04  6.1292812E-04  3.0559930E-04  2.9597184E-04  1.3901956E-02
   mg25     25   2.4292429E-05  1.0512124E-04  8.0828810E-05  5.0758685E-05  3.9030758E-05  1.1410335E-01
   mg26     26   7.3045376E-06  9.9856676E-05  9.2552138E-05  4.8216643E-05  4.4691740E-05  3.2969717E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
