  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
   cr52     52  -3.6556594E-07  3.3943801E-05  3.4309367E-05  6.7295400E-06  6.8024206E-06 -4.6781083E-03
   cr53     53  -4.0293799E-08  3.9249094E-06  3.9652032E-06  7.7813428E-07  7.8616949E-07 -4.4616358E-03
   cr54     54   2.7589897E-07  1.2815464E-06  1.0056474E-06  2.5407343E-07  1.9938683E-07  1.0526278E-01
   mn55     55  -7.7148798E-08  2.9886110E-05  2.9963259E-05  5.9250810E-06  5.9407294E-06 -1.1454620E-03
   fe54     54  -3.7177088E-06  1.9370807E-04  1.9742578E-04  3.8403661E-05  3.9143044E-05 -8.2819648E-03
   fe55     55  -4.5478427E-13 -4.5478427E-13  0.0000000E+00 -9.0163411E-14  0.0000000E+00  0.0000000E+00
   fe56     56  -4.0290412E-05  3.1736095E-03  3.2138999E-03  6.2918506E-04  6.3721073E-04 -5.5046771E-03
   fe57     57   5.0795788E-06  8.0628291E-05  7.5548713E-05  1.5984990E-05  1.4978827E-05  2.8234541E-02
   fe58     58   1.7542239E-05  2.7772818E-05  1.0230579E-05  5.5061096E-06  2.0283876E-06  4.3369392E-01
   fe59     59   4.7765888E-21  4.7765888E-21  0.0000000E+00  9.4698427E-22  0.0000000E+00  0.0000000E+00
   fe60     60   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   6.3997504E-06  1.4289628E-05  7.8898775E-06  2.8329951E-06  1.5643035E-06  2.5792480E-01
   co60     60   1.3623961E-12  1.3623961E-12  0.0000000E+00  2.7010230E-13  0.0000000E+00  0.0000000E+00
   ni58     58  -2.0810767E-06  1.1080745E-04  1.1288853E-04  2.1968170E-05  2.2382086E-05 -8.1066769E-03
   ni59     59   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni60     60   8.6037217E-06  5.3588134E-05  4.4984412E-05  1.0624134E-05  8.9189307E-06  7.5980745E-02
   ni61     61   1.9369954E-06  3.9250690E-06  1.9880736E-06  7.7816594E-07  3.9416963E-07  2.9538906E-01
   ni62     62   3.4829491E-06  9.9254694E-06  6.4425203E-06  1.9677773E-06  1.2773401E-06  1.8766941E-01
   ni63     63   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni64     64   2.6889563E-06  4.3826485E-06  1.6936922E-06  8.6888349E-07  3.3580349E-07  4.1287634E-01
   cu63     63   1.8478033E-06  3.2457174E-06  1.3979140E-06  6.4348080E-07  2.7716041E-07  3.6580437E-01
   cu64     64  -6.7578252E-38 -6.7578252E-38  0.0000000E+00 -1.3397750E-38  0.0000000E+00  0.0000000E+00
   cu65     65   4.1285381E-07  1.0556955E-06  6.4284171E-07  2.0929728E-07  1.2745440E-07  2.1540877E-01
   zn64     64  -4.0110308E-08  2.3549430E-06  2.3950533E-06  4.6688004E-07  4.7486037E-07 -7.3606251E-03
   zn65     65  -7.2256410E-18 -7.2256410E-18  0.0000000E+00 -1.4325219E-18  0.0000000E+00  0.0000000E+00
   zn66     66   3.4970572E-07  1.7667063E-06  1.4170006E-06  3.5025897E-07  2.8094465E-07  9.5768504E-02
   zn67     67   7.7022918E-08  2.8840765E-07  2.1138473E-07  5.7178358E-08  4.1910646E-08  1.3490734E-01
   zn68     68   4.1664634E-07  1.3977815E-06  9.8113514E-07  2.7711766E-07  1.9452685E-07  1.5368466E-01
   zn69     69   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zn70     70   2.1399238E-09  3.5537440E-08  3.3397516E-08  7.0454873E-09  6.6216299E-09  2.6946109E-02
   ga69     69   5.7349425E-08  1.4729987E-07  8.9950447E-08  2.9202987E-08  1.7834218E-08  2.1417321E-01
   ga70     70   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ga71     71   4.5629548E-08  1.0705718E-07  6.1427635E-08  2.1224659E-08  1.2179081E-08  2.4122623E-01
   ge70     70   8.2565315E-08  1.8261488E-07  1.0004957E-07  3.6204376E-08  1.9836543E-08  2.6129508E-01
   ge71     71   9.9416972E-26  9.9416972E-26  0.0000000E+00  1.9709947E-26  0.0000000E+00  0.0000000E+00
   ge72     72   7.1777578E-08  2.0777020E-07  1.3599262E-07  4.1191552E-08  2.6962867E-08  1.8404207E-01
   ge73     73   2.1102288E-08  5.9804066E-08  3.8701778E-08  1.1856476E-08  7.6732904E-09  1.8897398E-01
   ge74     74   8.4523734E-08  2.6865169E-07  1.8412796E-07  5.3261633E-08  3.6506520E-08  1.6404404E-01
   as75     75   7.4062196E-09  3.4400951E-08  2.6994732E-08  6.8201724E-09  5.3521680E-09  1.0526562E-01
   se76     76   2.6772005E-08  5.4875976E-08  2.8103971E-08  1.0879456E-08  5.5720939E-09  2.9058874E-01
   se77     77   1.0081459E-08  3.3268208E-08  2.3186749E-08  6.5956001E-09  4.5971698E-09  1.5676378E-01
   se78     78   6.1410908E-08  1.3458286E-07  7.3171954E-08  2.6681771E-08  1.4507592E-08  2.6461932E-01
   se79     79   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   se80     80   6.4881903E-08  2.2151411E-07  1.5663221E-07  4.3916359E-08  3.1055023E-08  1.5049444E-01
   br79     79   1.3107421E-08  3.8155395E-08  2.5047974E-08  7.5645108E-09  4.9661901E-09  1.8275751E-01
   br80     80   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   br81     81   8.5039282E-09  3.3487503E-08  2.4983574E-08  6.6390764E-09  4.9534217E-09  1.2720236E-01
   kr80     80   1.2349277E-10  6.0927690E-09  5.9692762E-09  1.2079240E-09  1.1835113E-09  8.8672144E-03
   kr81     81   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr82     82   2.7697624E-08  5.8355297E-08  3.0657674E-08  1.1569250E-08  6.0784093E-09  2.7951527E-01
   kr83     83   9.1135277E-09  3.9856253E-08  3.0742726E-08  7.9017157E-09  6.0952723E-09  1.1272831E-01
   kr84     84   5.1617974E-08  2.0495108E-07  1.5333310E-07  4.0632646E-08  3.0400916E-08  1.2598842E-01
   kr-5     85   1.7126308E-12  1.7126308E-12  0.0000000E+00  3.3953821E-13  0.0000000E+00  0.0000000E+00
   kr*5     85   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr86     86   6.3019769E-08  1.1049379E-07  4.7474014E-08  2.1905985E-08  9.4125365E-09  3.6685613E-01
   rb85     85   1.7337584E-08  4.2223899E-08  2.4886315E-08  8.3711136E-09  4.9341389E-09  2.2957186E-01
   rb86     86   5.7823233E-25  5.7823233E-25  0.0000000E+00  1.1463765E-25  0.0000000E+00  0.0000000E+00
   rb87     87   2.0492315E-08  3.0974810E-08  1.0482496E-08  6.1409215E-09  2.0783344E-09  4.7051811E-01
   sr86     86   7.9864746E-09  1.9599305E-08  1.1612831E-08  3.8856669E-09  2.3024427E-09  2.2727674E-01
   sr87     87   3.0238727E-09  1.1233842E-08  8.2099696E-09  2.2271693E-09  1.6277671E-09  1.3616095E-01
   sr88     88   2.8812373E-08  1.2837387E-07  9.9561497E-08  2.5450806E-08  1.9739774E-08  1.1035936E-01
   sr89     89   4.0756666E-23  4.0756666E-23  0.0000000E+00  8.0802273E-24  0.0000000E+00  0.0000000E+00
   sr90     90   1.2419566E-12  1.2419566E-12  0.0000000E+00  2.4622454E-13  0.0000000E+00  0.0000000E+00
    y89     89   5.9592971E-09  2.9707449E-08  2.3748152E-08  5.8896608E-09  4.7084781E-09  9.7209737E-02
    y90     90   3.1408122E-16  3.1408122E-16  0.0000000E+00  6.2268284E-17  0.0000000E+00  0.0000000E+00
    y91     91   3.9783035E-23  3.9783035E-23  0.0000000E+00  7.8871994E-24  0.0000000E+00  0.0000000E+00
   zr90     90   3.3217589E-09  3.1625945E-08  2.8304186E-08  6.2700125E-09  5.6117897E-09  4.8167031E-02
   zr91     91   8.8516083E-10  7.1261073E-09  6.2409464E-09  1.4127889E-09  1.2373745E-09  5.7576090E-02
   zr92     92   1.3869297E-09  1.1031242E-08  9.6443120E-09  2.1870026E-09  1.9121502E-09  5.8327287E-02
   zr93     93   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zr94     94   1.3133823E-09  1.1299615E-08  9.9862332E-09  2.2402091E-09  1.9799418E-09  5.3636167E-02
   zr95     95   1.4412595E-22  1.4412595E-22  0.0000000E+00  2.8573741E-23  0.0000000E+00  0.0000000E+00
   zr96     96   1.2051384E-09  2.8481972E-09  1.6430588E-09  5.6467031E-10  3.2576458E-10  2.3889109E-01
   nb93     93   4.6198911E-10  4.7743303E-09  4.3123412E-09  9.4653652E-10  8.5499552E-10  4.4173528E-02
   nb94     94   9.1449658E-16  9.1449658E-16  0.0000000E+00  1.8130384E-16  0.0000000E+00  0.0000000E+00
   nb95     95   1.7355089E-22  1.7355089E-22  0.0000000E+00  3.4407393E-23  0.0000000E+00  0.0000000E+00
   mo94     94   3.0704328E-12  1.3545812E-09  1.3515108E-09  2.6855296E-10  2.6796015E-10  9.5972238E-04
   mo95     95   2.4928615E-10  2.6132825E-09  2.3639963E-09  5.1809723E-10  4.6870280E-10  4.3513734E-02
   mo96     96   4.9169668E-10  3.0063334E-09  2.5146367E-09  5.9602168E-10  4.9856980E-10  7.7536076E-02
   mo97     97   1.5475610E-10  1.6176660E-09  1.4629099E-09  3.2071093E-10  2.9004696E-10  4.3645464E-02
   mo98     98   3.6771253E-10  4.1233577E-09  3.7556451E-09  8.1747770E-10  7.4462103E-10  4.0540636E-02
   tc99     99   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ru99     99   1.9825808E-11  1.3311389E-09  1.3113131E-09  2.6390540E-10  2.5999028E-10  6.4911819E-03
  ru100    100   1.4765222E-10  1.4555938E-09  1.3079415E-09  2.8857924E-10  2.5932181E-10  4.6426050E-02
  ru101    101  -2.7684743E-11  1.7609526E-09  1.7886373E-09  3.4911826E-10  3.5462799E-10 -6.8004546E-03
  ru102    102   1.2591572E-10  3.4664391E-09  3.3405234E-09  6.8724010E-10  6.6231598E-10  1.6043253E-02
  rh103    103  -3.5051073E-11  2.0982822E-09  2.1333333E-09  4.1599568E-10  4.2296988E-10 -7.2206338E-03
  pd104    104   9.1904373E-11  1.0254664E-09  9.3356201E-10  2.0330419E-10  1.8509468E-10  4.0752418E-02
  pd105    105  -4.4322102E-11  1.8449648E-09  1.8892869E-09  3.6577413E-10  3.7458353E-10 -1.0335689E-02
  pd106    106   5.7908789E-11  2.3922602E-09  2.3343514E-09  4.7427839E-10  4.6282517E-10  1.0616358E-02
  pd107    107   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  pd108    108   4.5568660E-11  2.3482567E-09  2.3026880E-09  4.6555446E-10  4.5654736E-10  8.4846765E-03
  ag107    107  -2.3967606E-11  1.5618865E-09  1.5858541E-09  3.0965236E-10  3.1442277E-10 -6.6395886E-03
  ag108    108   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ag109    109  -1.5860202E-11  1.4849955E-09  1.5008557E-09  2.9440830E-10  2.9757036E-10 -4.6396195E-03
  cd108    108   1.7971478E-11  1.0689818E-10  8.8926706E-11  2.1193138E-11  1.7631244E-11  7.9912312E-02
  cd109    109  -1.0974812E-22 -1.0974812E-22  0.0000000E+00 -2.1758152E-23  0.0000000E+00  0.0000000E+00
