  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -2.3279500E-01  2.4253604E+00  2.6581554E+00  6.6869605E-01  7.3292029E-01 -3.9827999E-02
      d      2   1.7956420E-17  1.7956420E-17  0.0000000E+00  4.9507641E-18  0.0000000E+00  0.0000000E+00
    he3      3   3.1745321E-07  3.1745321E-07  0.0000000E+00  8.7525017E-08  0.0000000E+00  0.0000000E+00
    he4      4   1.8529081E-01  1.1281563E+00  9.4286549E-01  3.1104395E-01  2.5997174E-01  7.7895634E-02
    li7      7  -1.5681188E-08  8.1895940E-10  1.6500147E-08  2.2579527E-10  4.5495052E-09 -1.3042493E+00
    be7      7   1.0297646E-12  1.0297646E-12  0.0000000E+00  2.8391636E-13  0.0000000E+00  0.0000000E+00
     b8      8   2.0356418E-25  2.0356418E-25  0.0000000E+00  5.6124674E-26  0.0000000E+00  0.0000000E+00
    c12     12  -8.6956075E-04  3.6733828E-03  4.5429436E-03  1.0127883E-03  1.2526038E-03 -9.2295073E-02
    c13     13   5.9392420E-04  6.4897578E-04  5.5051562E-05  1.7892908E-04  1.5179100E-05  1.0714350E+00
    c14     14   1.2050842E-08  1.2050842E-08  0.0000000E+00  3.3225371E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   4.6518914E-02  4.7862079E-02  1.3431627E-03  1.3196052E-02  3.7034374E-04  1.5518390E+00
    n15     15  -2.4179353E-06  8.9043488E-07  3.3083702E-06  2.4550178E-07  9.1220090E-07 -5.7003587E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.5287464E-03  9.4412770E-03  1.0970023E-02  2.6030540E-03  3.0247113E-03 -6.5200739E-02
    o17     17   1.6445845E-05  2.0874086E-05  4.4282406E-06  5.7551933E-06  1.2209773E-06  6.7335236E-01
    o18     18  -2.4672672E-05  9.8763291E-09  2.4682549E-05  2.7230023E-09  6.8055997E-06 -3.3978183E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   4.7033182E-40  4.7033182E-40  0.0000000E+00  1.2967476E-40  0.0000000E+00  0.0000000E+00
    f19     19   1.6420137E-07  8.7499143E-07  7.1079006E-07  2.4124387E-07  1.9598269E-07  9.0238564E-02
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.0349631E-05  2.2706431E-03  2.2502935E-03  6.2603893E-04  6.2046252E-04  3.8858058E-03
   ne21     21  -4.6406940E-06  1.0232982E-06  5.6639924E-06  2.8213350E-07  1.5617053E-06 -7.4314439E-01
   ne22     22   2.2667912E-03  2.4488033E-03  1.8201221E-04  6.7515945E-04  5.0185346E-05  1.1288295E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   4.1051756E-11  4.1051756E-11  0.0000000E+00  1.1318379E-11  0.0000000E+00  0.0000000E+00
   na23     23   5.3800759E-05  1.1471730E-04  6.0916544E-05  3.1628704E-05  1.6796224E-05  2.7486974E-01
   na24     24   4.1583781E-37  4.1583781E-37  0.0000000E+00  1.1465063E-37  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -4.9947645E-05  1.0234831E-03  1.0734308E-03  2.8218448E-04  2.9597184E-04 -2.0717271E-02
   mg25     25   2.6621629E-04  4.0777304E-04  1.4155675E-04  1.1242709E-04  3.9030758E-05  4.5946401E-01
   mg26     26   2.0474185E-04  3.6682986E-04  1.6208801E-04  1.0113865E-04  4.4691740E-05  3.5468987E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   4.5686764E-05  1.4904857E-04  1.0336181E-04  4.1094176E-05  2.8499451E-05  1.5894377E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   3.0875672E-05  1.2194447E-03  1.1885690E-03  3.3621304E-04  3.2771836E-04  1.1113763E-02
   si29     29   7.0036331E-06  6.9514164E-05  6.2510531E-05  1.9165747E-05  1.7235727E-05  4.6096172E-02
   si30     30   1.2459710E-05  5.5086661E-05  4.2626951E-05  1.5187941E-05  1.1753322E-05  1.1133830E-01
    p31     31   2.5622303E-06  1.4429698E-05  1.1867468E-05  3.9784118E-06  3.2721596E-06  8.4875271E-02
    p32     32   1.3742408E-28  1.3742408E-28  0.0000000E+00  3.7889190E-29  0.0000000E+00  0.0000000E+00
    p33     33   5.4460454E-29  5.4460454E-29  0.0000000E+00  1.5015290E-29  0.0000000E+00  0.0000000E+00
    s32     32  -8.8314991E-06  5.6074053E-04  5.6957203E-04  1.5460176E-04  1.5704533E-04 -6.8106041E-03
    s33     33   2.5846339E-07  4.9608907E-06  4.7024273E-06  1.3677670E-06  1.2965775E-06  2.3213670E-02
    s34     34   2.3122484E-06  2.9660318E-05  2.7348069E-05  8.1776452E-06  7.5405505E-06  3.5225198E-02
    s35     35   7.3235736E-22  7.3235736E-22  0.0000000E+00  2.0191823E-22  0.0000000E+00  0.0000000E+00
