  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -6.3756084E-01  4.0411091E+00  4.6786699E+00  6.3300580E-01  7.3292029E-01 -6.3649051E-02
      d      2   2.7193864E-17  2.7193864E-17  0.0000000E+00  4.2596906E-18  0.0000000E+00  0.0000000E+00
    he3      3   1.1236623E-06  1.1236623E-06  0.0000000E+00  1.7601226E-07  0.0000000E+00  0.0000000E+00
    he4      4   6.2540519E-01  2.2849607E+00  1.6595556E+00  3.5791993E-01  2.5997174E-01  1.3885973E-01
    li7      7  -6.7458608E-09  2.2296360E-08  2.9042221E-08  3.4925378E-09  4.5495052E-09 -1.1482305E-01
    be7      7   6.5785415E-12  6.5785415E-12  0.0000000E+00  1.0304733E-12  0.0000000E+00  0.0000000E+00
     b8      8   5.7032392E-19  5.7032392E-19  0.0000000E+00  8.9336456E-20  0.0000000E+00  0.0000000E+00
    c12     12  -4.8013641E-03  3.1947573E-03  7.9961214E-03  5.0043192E-04  1.2526038E-03 -3.9846873E-01
    c13     13   5.1191921E-04  6.0881651E-04  9.6897296E-05  9.5365998E-05  1.5179100E-05  7.9814756E-01
    c14     14   6.6827666E-10  6.6827666E-10  0.0000000E+00  1.0467993E-10  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   2.4106735E-02  2.6470862E-02  2.3641263E-03  4.1464386E-03  3.7034374E-04  1.0490702E+00
    n15     15  -4.1701592E-06  1.6529660E-06  5.8231253E-06  2.5892325E-07  9.1220090E-07 -5.4691941E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -8.0570905E-03  1.1251456E-02  1.9308547E-02  1.7624461E-03  3.0247113E-03 -2.3456809E-01
    o17     17   6.1518396E-05  6.9312628E-05  7.7942304E-06  1.0857241E-05  1.2209773E-06  9.4901192E-01
    o18     18  -4.3409851E-05  3.4373894E-08  4.3444226E-05  5.3843818E-09  6.8055997E-06 -3.1017306E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   4.5367188E-37  4.5367188E-37  0.0000000E+00  7.1063892E-38  0.0000000E+00  0.0000000E+00
    f19     19  -1.2065168E-06  4.4558291E-08  1.2510751E-06  6.9796826E-09  1.9598269E-07 -1.4483820E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   5.7416502E-05  4.0182010E-03  3.9607845E-03  6.2941748E-04  6.2046252E-04  6.2232269E-03
   ne21     21  -9.6721769E-06  2.9712430E-07  9.9693016E-06  4.6542027E-08  1.5617053E-06 -1.5257537E+00
   ne22     22   1.4517648E-04  4.6553963E-04  3.2036315E-04  7.2922878E-05  5.0185346E-05  1.6228688E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   6.7379506E-09  6.7379506E-09  0.0000000E+00  1.0554434E-09  0.0000000E+00  0.0000000E+00
   na23     23  -9.2694536E-06  9.7950913E-05  1.0722037E-04  1.5343188E-05  1.6796224E-05 -3.9296061E-02
   na24     24   5.0983928E-35  5.0983928E-35  0.0000000E+00  7.9862042E-36  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -1.6902089E-03  1.9915684E-04  1.8893657E-03  3.1196247E-05  2.9597184E-04 -9.7714806E-01
   mg25     25   1.6937342E-03  1.9428909E-03  2.4915673E-04  3.0433756E-04  3.9030758E-05  8.9194858E-01
   mg26     26   1.2580719E-04  4.1110138E-04  2.8529420E-04  6.4395579E-05  4.4691740E-05  1.5862881E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   6.4215565E-05  2.4614466E-04  1.8192909E-04  3.8556496E-05  2.8499451E-05  1.3126108E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   6.5311091E-05  2.1573338E-03  2.0920227E-03  3.3792824E-04  3.2771836E-04  1.3323697E-02
   si29     29   3.1746458E-06  1.1320063E-04  1.1002598E-04  1.7731929E-05  1.7235727E-05  1.2326380E-02
   si30     30   5.6604840E-06  8.0688988E-05  7.5028503E-05  1.2639252E-05  1.1753322E-05  3.1560741E-02
    p31     31   1.1911015E-06  2.2079257E-05  2.0888156E-05  3.4585303E-06  3.2721596E-06  2.4057128E-02
    p32     32  -3.7360203E-22 -3.7360203E-22  0.0000000E+00 -5.8521621E-23  0.0000000E+00  0.0000000E+00
    p33     33  -1.8744026E-21 -1.8744026E-21  0.0000000E+00 -2.9360943E-22  0.0000000E+00  0.0000000E+00
    s32     32  -2.4383189E-06  1.0000762E-03  1.0025145E-03  1.5665354E-04  1.5704533E-04 -1.0848369E-03
    s33     33   2.2547283E-08  8.2993793E-06  8.2768320E-06  1.3000281E-06  1.2965775E-06  1.1542733E-03
    s34     34   5.2134783E-07  4.8657206E-05  4.8135858E-05  7.6217430E-06  7.5405505E-06  4.6512522E-03
    s35     35  -3.0831663E-16 -3.0831663E-16  0.0000000E+00 -4.8295211E-17  0.0000000E+00  0.0000000E+00
    s36     36   1.0092887E-07  3.3853766E-07  2.3760879E-07  5.3029083E-08  3.7221753E-08  1.5371729E-01
   cl35     35   8.9986315E-08  1.0373948E-05  1.0283962E-05  1.6249920E-06  1.6109974E-06  3.7563809E-03
