  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
   rb86     86   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   rb87     87   4.4805502E-09  7.7786595E-09  3.2981096E-09  4.9014868E-09  2.0783344E-09  3.7261239E-01
   sr86     86   4.9766157E-08  5.3419903E-08  3.6537469E-09  3.3660935E-08  2.3024427E-09  1.1649374E+00
   sr87     87   3.3485556E-08  3.6068659E-08  2.5831040E-09  2.2727573E-08  1.6277671E-09  1.1449608E+00
   sr88     88   6.0562081E-07  6.3694586E-07  3.1325051E-08  4.0135214E-07  1.9739774E-08  1.3081834E+00
   sr89     89   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sr90     90   1.1977852E-15  1.1977852E-15  0.0000000E+00  7.5474807E-16  0.0000000E+00  0.0000000E+00
    y89     89   1.6436263E-07  1.7183451E-07  7.4718844E-09  1.0827632E-07  4.7084781E-09  1.3616529E+00
    y90     90   3.0291067E-19  3.0291067E-19  0.0000000E+00  1.9086999E-19  0.0000000E+00  0.0000000E+00
    y91     91   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zr90     90   2.0226582E-07  2.1117117E-07  8.9053511E-09  1.3306311E-07  5.6117897E-09  1.3749563E+00
   zr91     91   4.9749342E-08  5.1712931E-08  1.9635900E-09  3.2585337E-08  1.2373745E-09  1.4205210E+00
   zr92     92   7.9411322E-08  8.2445716E-08  3.0343914E-09  5.1950671E-08  1.9121502E-09  1.4340692E+00
   zr93     93   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zr94     94   1.1818192E-07  1.2132389E-07  3.1419700E-09  7.6448579E-08  1.9799418E-09  1.5867170E+00
   zr95     95   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zr96     96   1.5317866E-09  2.0487425E-09  5.1695592E-10  1.2909530E-09  3.2576458E-10  5.9800661E-01
   nb93     93   2.7789739E-08  2.9146531E-08  1.3567925E-09  1.8365803E-08  8.5499552E-10  1.3320460E+00
   nb94     94   3.2180686E-12  3.2180686E-12  0.0000000E+00  2.0277686E-12  0.0000000E+00  0.0000000E+00
   nb95     95   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mo94     94   1.8503069E-10  6.1025673E-10  4.2522605E-10  3.8453479E-10  2.6796015E-10  1.5686542E-01
   mo95     95   1.4357506E-08  1.5101291E-08  7.4378453E-10  9.5156212E-09  4.6870280E-10  1.3075396E+00
   mo96     96   2.7513401E-08  2.8304582E-08  7.9118057E-10  1.7835275E-08  4.9856980E-10  1.5535538E+00
   mo97     97   9.0280547E-09  9.4883301E-09  4.6027560E-10  5.9787837E-09  2.9004696E-10  1.3141445E+00
   mo98     98   3.3761648E-08  3.4943287E-08  1.1816393E-09  2.2018455E-08  7.4462103E-10  1.4708515E+00
   tc99     99   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ru99     99   4.3247042E-09  4.7372830E-09  4.1257864E-10  2.9850555E-09  2.5999028E-10  1.0599953E+00
  ru100    100   1.6977006E-08  1.7388524E-08  4.1151788E-10  1.0956852E-08  2.5932181E-10  1.6258467E+00
  ru101    101   3.6532048E-09  4.2159640E-09  5.6275923E-10  2.6565621E-09  3.5462799E-10  8.7454700E-01
  ru102    102   2.3516389E-08  2.4567418E-08  1.0510294E-09  1.5480415E-08  6.6231598E-10  1.3687174E+00
  rh103    103   3.9108254E-09  4.5820365E-09  6.7121103E-10  2.8872316E-09  4.2296988E-10  8.3417219E-01
  pd104    104   1.3063166E-08  1.3356892E-08  2.9372677E-10  8.4164409E-09  1.8509468E-10  1.6577345E+00
  pd105    105   3.2910683E-09  3.8854950E-09  5.9442667E-10  2.4483271E-09  3.7458353E-10  8.1532079E-01
  pd106    106   1.5376260E-08  1.6110718E-08  7.3445733E-10  1.0151681E-08  4.6282517E-10  1.3411210E+00
  pd107    107   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  pd108    108   1.9599398E-08  2.0323894E-08  7.2449513E-10  1.2806487E-08  4.5654736E-10  1.4479442E+00
  ag107    107   3.0199285E-09  3.5188861E-09  4.9895754E-10  2.2173194E-09  3.1442277E-10  8.4831429E-01
  ag108    108   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ag109    109   4.8815085E-09  5.3537228E-09  4.7221449E-10  3.3734864E-09  2.9757036E-10  1.0544893E+00
  cd108    108   1.0883410E-11  3.8862434E-11  2.7979024E-11  2.4487986E-11  1.7631244E-11  1.4267012E-01
  cd109    109   4.4317936E-38  4.4317936E-38  0.0000000E+00  2.7925605E-38  0.0000000E+00  0.0000000E+00
  cd110    110   1.7084758E-08  1.7484682E-08  3.9992365E-10  1.1017443E-08  2.5201560E-10  1.6406534E+00
  cd111    111   5.6320895E-09  6.0456617E-09  4.1357209E-10  3.8094905E-09  2.6061631E-10  1.1648653E+00
  cd112    112   2.1521751E-08  2.2308427E-08  7.8667545E-10  1.4056980E-08  4.9573090E-10  1.4526460E+00
  cd113    113   6.2904189E-09  6.6923653E-09  4.0194628E-10  4.2169912E-09  2.5329019E-10  1.2213843E+00
