  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -3.2748890E-01  2.6809292E+00  3.0084181E+00  6.5308869E-01  7.3292029E-01 -5.0084572E-02
      d      2   2.0099854E-17  2.0099854E-17  0.0000000E+00  4.8964319E-18  0.0000000E+00  0.0000000E+00
    he3      3   7.5458438E-08  7.5458438E-08  0.0000000E+00  1.8382080E-08  0.0000000E+00  0.0000000E+00
    he4      4   2.7938938E-01  1.3464954E+00  1.0671060E+00  3.2801348E-01  2.5997174E-01  1.0096555E-01
    li7      7  -1.8474713E-08  1.9964203E-10  1.8674355E-08  4.8633868E-11  4.5495052E-09 -1.9710253E+00
    be7      7   6.7420781E-13  6.7420781E-13  0.0000000E+00  1.6424064E-13  0.0000000E+00  0.0000000E+00
     b8      8   2.0872166E-26  2.0872166E-26  0.0000000E+00  5.0845714E-27  0.0000000E+00  0.0000000E+00
    c12     12  -7.1920175E-04  4.4223615E-03  5.1415632E-03  1.0773110E-03  1.2526038E-03 -6.5472648E-02
    c13     13   6.4900471E-04  7.1131036E-04  6.2305655E-05  1.7327901E-04  1.5179100E-05  1.0574999E+00
    c14     14   5.5039320E-09  5.5039320E-09  0.0000000E+00  1.3407874E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   4.9246915E-02  5.0767064E-02  1.5201500E-03  1.2367128E-02  3.7034374E-04  1.5236639E+00
    n15     15  -2.6970847E-06  1.0472263E-06  3.7443110E-06  2.5510994E-07  9.1220090E-07 -5.5336320E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -3.7873490E-03  8.6281840E-03  1.2415533E-02  2.1018719E-03  3.0247113E-03 -1.5807767E-01
    o17     17   1.7215392E-05  2.2227137E-05  5.0117455E-06  5.4146499E-06  1.2209773E-06  6.4686280E-01
    o18     18  -2.7929133E-05  5.8159770E-09  2.7934948E-05  1.4168031E-09  6.8055997E-06 -3.6815569E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   2.5988201E-40  2.5988201E-40  0.0000000E+00  6.3309263E-41  0.0000000E+00  0.0000000E+00
    f19     19  -2.0777520E-07  5.9667497E-07  8.0445017E-07  1.4535321E-07  1.9598269E-07 -1.2979309E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.6550068E-05  2.5633625E-03  2.5468124E-03  6.2444882E-04  6.2046252E-04  2.7812719E-03
   ne21     21  -5.2090527E-06  1.2012786E-06  6.4103315E-06  2.9263791E-07  1.5617053E-06 -7.2726852E-01
   ne22     22   2.0370858E-03  2.2430816E-03  2.0599579E-04  5.4642669E-04  5.0185346E-05  1.0369550E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.0391445E-10  1.0391445E-10  0.0000000E+00  2.5314115E-11  0.0000000E+00  0.0000000E+00
   na23     23   5.9569436E-05  1.2851290E-04  6.8943460E-05  3.1306430E-05  1.6796224E-05  2.7042189E-01
   na24     24   4.7154826E-36  4.7154826E-36  0.0000000E+00  1.1487169E-36  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -1.1208083E-04  1.1027948E-03  1.2148756E-03  2.6864672E-04  2.9597184E-04 -4.2068843E-02
   mg25     25   3.3529685E-04  4.9550639E-04  1.6020954E-04  1.2070801E-04  3.9030758E-05  4.9032915E-01
   mg26     26   2.3711186E-04  4.2055806E-04  1.8344620E-04  1.0245020E-04  4.4691740E-05  3.6028555E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   5.4329736E-05  1.7131143E-04  1.1698170E-04  4.1732383E-05  2.8499451E-05  1.6563669E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   3.8193655E-05  1.3833793E-03  1.3451857E-03  3.3699861E-04  3.2771836E-04  1.2127358E-02
   si29     29   8.4112035E-06  7.9158694E-05  7.0747490E-05  1.9283481E-05  1.7235727E-05  4.8755854E-02
   si30     30   1.4589306E-05  6.2833169E-05  4.8243863E-05  1.5306498E-05  1.1753322E-05  1.1471521E-01
    p31     31   2.8200548E-06  1.6251288E-05  1.3431233E-05  3.9589008E-06  3.2721596E-06  8.2740158E-02
    p32     32   7.2441019E-28  7.2441019E-28  0.0000000E+00  1.7647020E-28  0.0000000E+00  0.0000000E+00
    p33     33   2.7696047E-28  2.7696047E-28  0.0000000E+00  6.7469057E-29  0.0000000E+00  0.0000000E+00
    s32     32  -9.5505966E-06  6.3507340E-04  6.4462400E-04  1.5470729E-04  1.5704533E-04 -6.5142540E-03
    s33     33   2.4124438E-07  5.5633063E-06  5.3220620E-06  1.3552512E-06  1.2965775E-06  1.9221339E-02
    s34     34   2.4480796E-06  3.3399778E-05  3.0951698E-05  8.1363651E-06  7.5405505E-06  3.3027392E-02
    s35     35   4.8626620E-21  4.8626620E-21  0.0000000E+00  1.1845705E-21  0.0000000E+00  0.0000000E+00
    s36     36   2.5382076E-07  4.0660490E-07  1.5278414E-07  9.9051128E-08  3.7221753E-08  4.2506263E-01
   cl35     35  -9.9154931E-08  6.5135059E-06  6.6126609E-06  1.5867249E-06  1.6109974E-06 -6.5931980E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   8.5637885E-07  3.0905808E-06  2.2342019E-06  7.5288204E-07  5.4430336E-07  1.4088593E-01
   ar36     36  -3.0758601E-06  1.2006160E-04  1.2313746E-04  2.9247649E-05  2.9999139E-05 -1.1017836E-02
   ar37     37   5.3324107E-23  5.3324107E-23  0.0000000E+00  1.2990038E-23  0.0000000E+00  0.0000000E+00
   ar38     38   1.2779146E-06  2.4910783E-05  2.3632869E-05  6.0684001E-06  5.7575144E-06  2.2839196E-02
   ar39     39   8.3249746E-10  8.3249746E-10  0.0000000E+00  2.0280085E-10  0.0000000E+00  0.0000000E+00
   ar40     40   2.7714938E-07  3.1693685E-07  3.9787459E-08  7.7207517E-08  9.6931458E-09  9.0119481E-01
    k39     39   2.3996654E-07  6.6508464E-06  6.4108799E-06  1.6201818E-06  1.5618388E-06  1.5927581E-02
    k40     40  -1.0377997E-09  0.0000000E+00  1.0377997E-09  0.0000000E+00  2.5283206E-10  0.0000000E+00
    k41     41   7.0995725E-08  5.5736768E-07  4.8637196E-07  1.3577775E-07  1.1849146E-07  5.9141576E-02
   ca40     40  -2.1652741E-06  1.0883017E-04  1.1099545E-04  2.6511612E-05  2.7041060E-05 -8.5875774E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   9.3503161E-08  8.7137056E-07  7.7786740E-07  2.1227054E-07  1.8950651E-07  4.9265586E-02
   ca43     43   2.8175251E-08  1.9434275E-07  1.6616750E-07  4.7342933E-08  4.0482252E-08  6.7990489E-02
   ca44     44   4.7106823E-08  2.6744697E-06  2.6273628E-06  6.5151517E-07  6.4008640E-07  7.6859347E-03
   ca45     45   4.8075768E-19  4.8075768E-19  0.0000000E+00  1.1711515E-19  0.0000000E+00  0.0000000E+00
   ca46     46   7.4089371E-08  7.9356489E-08  5.2671161E-09  1.9331665E-08  1.2831914E-09  1.1779778E+00
   ca47     47   6.5104079E-32  6.5104079E-32  0.0000000E+00  1.5859702E-32  0.0000000E+00  0.0000000E+00
   ca48     48   1.5382682E-09  2.5848098E-07  2.5694271E-07  6.2967352E-08  6.2597195E-08  2.5605836E-03
   sc45     45   4.1537135E-08  1.1566212E-07  7.4124983E-08  2.8175911E-08  1.8058563E-08  1.9319481E-01
   sc46     46   3.7108646E-25  3.7108646E-25  0.0000000E+00  9.0398646E-26  0.0000000E+00  0.0000000E+00
   sc47     47   4.8185744E-30  4.8185744E-30  0.0000000E+00  1.1738305E-30  0.0000000E+00  0.0000000E+00
   sc48     48   2.8085475E-31  4.7031868E-29  4.6751014E-29  1.1457215E-29  1.1389629E-29  0.0000000E+00
   ti46     46  -6.7548740E-09  4.4610931E-07  4.5286419E-07  1.0867462E-07  1.1032820E-07 -6.5584024E-03
   ti47     47  -5.3611018E-09  4.1192004E-07  4.1728114E-07  1.0034593E-07  1.0165935E-07 -5.6475787E-03
   ti48     48  -1.3514591E-07  4.0874420E-06  4.2225879E-06  9.9572276E-07  1.0287201E-06 -1.4158797E-02
   ti49     49   4.1588919E-08  3.5792243E-07  3.1633351E-07  8.7191822E-08  7.7066169E-08  5.3612005E-02
   ti50     50   1.2486990E-07  4.3394073E-07  3.0907083E-07  1.0571028E-07  7.5296811E-08  1.4734064E-01
    v51     51  -1.5482840E-08  6.6565542E-07  6.8113826E-07  1.6215722E-07  1.6594106E-07 -1.0017561E-02
   cr52     52  -6.3921470E-07  2.7282680E-05  2.7921895E-05  6.6462071E-06  6.8024206E-06 -1.0089620E-02
   cr53     53  -5.7328634E-08  3.1696616E-06  3.2269902E-06  7.7214656E-07  7.8616949E-07 -7.8164516E-03
   cr54     54   4.3217955E-07  1.2506026E-06  8.1842308E-07  3.0465350E-07  1.9938683E-07  1.8410970E-01
   mn55     55  -4.5731394E-07  2.3927598E-05  2.4384912E-05  5.8288911E-06  5.9407294E-06 -8.2538407E-03
   fe54     54  -5.8331934E-06  1.5483727E-04  1.6067046E-04  3.7719186E-05  3.9143044E-05 -1.6092284E-02
   fe55     55  -1.9829255E-13 -1.9829255E-13  0.0000000E+00 -4.8305130E-14  0.0000000E+00  0.0000000E+00
   fe56     56  -6.9824280E-05  2.5457346E-03  2.6155589E-03  6.2015461E-04  6.3721073E-04 -1.1783102E-02
   fe57     57   7.0988244E-06  6.8582420E-05  6.1483595E-05  1.6707045E-05  1.4978827E-05  4.7421806E-02
   fe58     58   2.7229064E-05  3.5554986E-05  8.3259229E-06  8.6613854E-06  2.0283876E-06  6.3043642E-01
   fe59     59   8.7349912E-23  8.7349912E-23  0.0000000E+00  2.1278906E-23  0.0000000E+00  0.0000000E+00
   fe60     60   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   1.0672231E-05  1.7093227E-05  6.4209967E-06  4.1640019E-06  1.5643035E-06  4.2518991E-01
   co60     60   1.8319860E-12  1.8319860E-12  0.0000000E+00  4.4628160E-13  0.0000000E+00  0.0000000E+00
   ni58     58  -3.3974065E-06  8.8474342E-05  9.1871749E-05  2.1552823E-05  2.2382086E-05 -1.6396401E-02
   ni59     59   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni60     60   1.8367122E-05  5.4976656E-05  3.6609534E-05  1.3392608E-05  8.9189307E-06  1.7655239E-01
   ni61     61   3.1968905E-06  4.8148386E-06  1.6179481E-06  1.1729205E-06  3.9416963E-07  4.7358543E-01
   ni62     62   6.0662924E-06  1.1309390E-05  5.2430978E-06  2.7550279E-06  1.2773401E-06  3.3381948E-01
   ni63     63   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni64     64   5.2596852E-06  6.6380576E-06  1.3783726E-06  1.6170663E-06  3.3580349E-07  6.8264264E-01
   cu63     63   3.3129520E-06  4.4506123E-06  1.1376603E-06  1.0841931E-06  2.7716041E-07  5.9237540E-01
   cu64     64   6.9195437E-37  6.9195437E-37  0.0000000E+00  1.6856380E-37  0.0000000E+00  0.0000000E+00
   cu65     65   8.2713746E-07  1.3502995E-06  5.2316204E-07  3.2894019E-07  1.2745440E-07  4.1176212E-01
