  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -9.2779636E-02  2.0677228E+00  2.1605024E+00  7.0139849E-01  7.3292029E-01 -1.9091923E-02
      d      2   1.7464479E-17  1.7464479E-17  0.0000000E+00  5.9241790E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.2184067E-04  2.2184067E-04  0.0000000E+00  7.5251250E-05  0.0000000E+00  0.0000000E+00
    he4      4   6.8469226E-02  8.3481389E-01  7.6634467E-01  2.8317976E-01  2.5997174E-01  3.7136067E-02
    li7      7   1.2397656E-09  1.4650798E-08  1.3411032E-08  4.9697415E-09  4.5495052E-09  3.8369637E-02
    be7      7   4.0071597E-14  4.0071597E-14  0.0000000E+00  1.3592808E-14  0.0000000E+00  0.0000000E+00
     b8      8   5.0102070E-25  5.0102070E-25  0.0000000E+00  1.6995275E-25  0.0000000E+00  0.0000000E+00
    c12     12   1.8831795E-02  2.2524221E-02  3.6924253E-03  7.6405094E-03  1.2526038E-03  7.8530860E-01
    c13     13   1.1139105E-04  1.5613600E-04  4.4744949E-05  5.2963365E-05  1.5179100E-05  5.4272956E-01
    c14     14   4.7445674E-08  4.7445674E-08  0.0000000E+00  1.6094191E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.9327834E-03  3.0244826E-03  1.0916992E-03  1.0259439E-03  3.7034374E-04  4.4251859E-01
    n15     15  -1.9287436E-06  7.6024207E-07  2.6889857E-06  2.5788401E-07  9.1220090E-07 -5.4866612E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.2842938E-06  8.9149596E-03  8.9162439E-03  3.0240705E-03  3.0247113E-03 -9.2008479E-05
    o17     17   3.2398839E-05  3.5998037E-05  3.5991966E-06  1.2211003E-05  1.2209773E-06  1.0000437E+00
    o18     18  -7.6024426E-06  1.2459104E-05  2.0061547E-05  4.2262905E-06  6.8055997E-06 -2.0690706E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   4.8875713E-06  5.4652892E-06  5.7771774E-07  1.8538973E-06  1.9598269E-07  9.7586793E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   2.3342320E-05  1.8523417E-03  1.8289994E-03  6.2833843E-04  6.2046252E-04  5.4780841E-03
   ne21     21   3.9064689E-06  8.5100637E-06  4.6035948E-06  2.8867246E-06  1.5617053E-06  2.6680627E-01
   ne22     22   2.8423723E-03  2.9903087E-03  1.4793636E-04  1.0143517E-03  5.0185346E-05  1.3056116E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.0113910E-15  1.0113910E-15  0.0000000E+00  3.4307701E-16  0.0000000E+00  0.0000000E+00
   na23     23   3.9358601E-05  8.8870511E-05  4.9511909E-05  3.0146035E-05  1.6796224E-05  2.5401852E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -1.9502128E-05  8.5296365E-04  8.7246578E-04  2.8933640E-04  2.9597184E-04 -9.8473169E-03
   mg25     25   1.3023432E-04  2.4528918E-04  1.1505486E-04  8.3205283E-05  3.9030758E-05  3.2874390E-01
   mg26     26   8.0884784E-05  2.1262710E-04  1.3174232E-04  7.2125884E-05  4.4691740E-05  2.0786388E-01
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   2.5833477E-05  1.0984416E-04  8.4010680E-05  3.7260568E-05  2.8499451E-05  1.1641300E-01
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.2045377E-05  9.7809359E-04  9.6604822E-04  3.3178210E-04  3.2771836E-04  5.3522009E-03
   si29     29   2.7538517E-06  5.3561325E-05  5.0807474E-05  1.8168699E-05  1.7235727E-05  2.2894254E-02
   si30     30   5.2969372E-06  3.9943377E-05  3.4646440E-05  1.3549314E-05  1.1753322E-05  6.1756693E-02
    p31     31   2.1503483E-06  1.1796020E-05  9.6456715E-06  4.0013638E-06  3.2721596E-06  8.7373555E-02
    p32     32   1.8145091E-36  1.8145091E-36  0.0000000E+00  6.1550513E-37  0.0000000E+00  0.0000000E+00
    p33     33   2.1917000E-36  2.1917000E-36  0.0000000E+00  7.4345323E-37  0.0000000E+00  0.0000000E+00
    s32     32  -4.2946194E-06  4.5864360E-04  4.6293822E-04  1.5557789E-04  1.5704533E-04 -4.0771700E-03
    s33     33   1.8225410E-07  4.0043051E-06  3.8220510E-06  1.3583125E-06  1.2965775E-06  2.0201236E-02
    s34     34   1.2013879E-06  2.3429422E-05  2.2228034E-05  7.9475649E-06  7.5405505E-06  2.2831041E-02
    s35     35   1.3749307E-29  1.3749307E-29  0.0000000E+00  4.6639440E-30  0.0000000E+00  0.0000000E+00
    s36     36   1.4090587E-07  2.5062815E-07  1.0972228E-07  8.5016332E-08  3.7221753E-08  3.5870555E-01
   cl35     35  -6.5414042E-08  4.6834839E-06  4.7488979E-06  1.5886988E-06  1.6109974E-06 -6.0532819E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   4.9482742E-07  2.0993248E-06  1.6044974E-06  7.1211832E-07  5.4430336E-07  1.1671115E-01
   ar36     36  -1.6256818E-06  8.6805776E-05  8.8431458E-05  2.9445649E-05  2.9999139E-05 -8.0876620E-03
   ar37     37   2.0049869E-31  2.0049869E-31  0.0000000E+00  6.8011770E-32  0.0000000E+00  0.0000000E+00
   ar38     38   6.2146864E-07  1.7593469E-05  1.6972001E-05  5.9679342E-06  5.7575144E-06  1.5588977E-02
   ar39     39   1.4463636E-10  1.4463636E-10  0.0000000E+00  4.9062539E-11  0.0000000E+00  0.0000000E+00
   ar40     40   1.4041908E-07  1.6899253E-07  2.8573456E-08  5.7324467E-08  9.6931458E-09  7.7187526E-01
    k39     39   9.0772573E-08  4.6947607E-06  4.6039881E-06  1.5925240E-06  1.5618388E-06  8.4497957E-03
    k40     40  -7.4529832E-10  0.0000000E+00  7.4529832E-10  0.0000000E+00  2.5283206E-10  0.0000000E+00
    k41     41   5.0246570E-08  3.9953571E-07  3.4928914E-07  1.3552771E-07  1.1849146E-07  5.8341045E-02
   ca40     40  -1.1219236E-06  7.8589714E-05  7.9711637E-05  2.6658656E-05  2.7041060E-05 -6.1854674E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   6.1985020E-08  6.2061224E-07  5.5862722E-07  2.1051976E-07  1.8950651E-07  4.5668740E-02
   ca43     43   1.7340653E-08  1.3667423E-07  1.1933358E-07  4.6361681E-08  4.0482252E-08  5.8894500E-02
   ca44     44   3.2342541E-08  1.9191891E-06  1.8868466E-06  6.5101398E-07  6.4008640E-07  7.3517333E-03
   ca45     45   2.4331987E-24  2.4331987E-24  0.0000000E+00  8.2537269E-25  0.0000000E+00  0.0000000E+00
   ca46     46   4.1656907E-08  4.5439499E-08  3.7825920E-09  1.5413670E-08  1.2831914E-09  1.0796146E+00
   ca47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca48     48   3.9790393E-13  1.8452441E-07  1.8452401E-07  6.2593081E-08  6.2597195E-08 -2.8553162E-05
   sc45     45   2.2736035E-08  7.5969062E-08  5.3233027E-08  2.5769696E-08  1.8058563E-08  1.5442613E-01
   sc46     46   1.8215773E-33  1.8215773E-33  0.0000000E+00  6.1790274E-34  0.0000000E+00  0.0000000E+00
   sc47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc48     48   2.9189876E-34  3.3574640E-29  3.3574349E-29  1.1388956E-29  1.1389629E-29  0.0000000E+00
   ti46     46  -2.4029987E-09  3.2282247E-07  3.2522547E-07  1.0950559E-07  1.1032820E-07 -3.2502338E-03
   ti47     47  -2.6680880E-09  2.9700334E-07  2.9967143E-07  1.0074740E-07  1.0165935E-07 -3.9134957E-03
   ti48     48  -7.6385277E-08  2.9560761E-06  3.0324613E-06  1.0027395E-06  1.0287201E-06 -1.1109101E-02
   ti49     49   3.8819906E-08  2.6599557E-07  2.2717566E-07  9.0229165E-08  7.7066169E-08  6.8483189E-02
   ti50     50   1.2849199E-07  3.5045193E-07  2.2195994E-07  1.1887786E-07  7.5296811E-08  1.9832440E-01
    v51     51  -6.2093477E-09  4.8295169E-07  4.8916104E-07  1.6382350E-07  1.6594106E-07 -5.5776690E-03
   cr52     52  -3.1674426E-07  1.9735429E-05  2.0052174E-05  6.6945149E-06  6.8024206E-06 -6.9443616E-03
   cr53     53  -2.5859435E-08  2.2916111E-06  2.3174705E-06  7.7734433E-07  7.8616949E-07 -4.9027521E-03
   cr54     54   2.4302273E-07  8.3077521E-07  5.8775248E-07  2.8180978E-07  1.9938683E-07  1.5025957E-01
   mn55     55  -1.7814637E-07  1.7333934E-05  1.7512080E-05  5.8798964E-06  5.9407294E-06 -4.4700839E-03
   fe54     54  -3.4178520E-06  1.1196801E-04  1.1538586E-04  3.7981008E-05  3.9143044E-05 -1.3088118E-02
   fe55     55  -4.3666871E-17 -4.3666871E-17  0.0000000E+00 -1.4812371E-17  0.0000000E+00  0.0000000E+00
   fe56     56  -3.6330894E-05  1.8420389E-03  1.8783698E-03  6.2484364E-04  6.3721073E-04 -8.5117277E-03
   fe57     57   5.7601683E-06  4.9914754E-05  4.4154585E-05  1.6931735E-05  1.4978827E-05  5.3223655E-02
   fe58     58   1.6329068E-05  2.2308348E-05  5.9792806E-06  7.5672824E-06  2.0283876E-06  5.7178903E-01
   fe59     59   6.2384002E-32  6.2384002E-32  0.0000000E+00  2.1161467E-32  0.0000000E+00  0.0000000E+00
   fe60     60   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   5.2413302E-06  9.8525834E-06  4.6112532E-06  3.3421247E-06  1.5643035E-06  3.2970166E-01
   co60     60   7.1980013E-12  7.1980013E-12  0.0000000E+00  2.4416558E-12  0.0000000E+00  0.0000000E+00
   ni58     58  -2.0079096E-06  6.3970001E-05  6.5977911E-05  2.1699458E-05  2.2382086E-05 -1.3451677E-02
   ni59     59   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni60     60   4.8572365E-06  3.1148458E-05  2.6291222E-05  1.0565963E-05  8.9189307E-06  7.3596291E-02
   ni61     61   1.1708831E-06  2.3328164E-06  1.1619333E-06  7.9132172E-07  3.9416963E-07  3.0266994E-01
