  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.2778282E-01  1.5592531E+00  1.6870359E+00  6.7734712E-01  7.3292029E-01 -3.4245465E-02
      d      2   1.4896886E-17  1.4896886E-17  0.0000000E+00  6.4712796E-18  0.0000000E+00  0.0000000E+00
    he3      3   2.4025491E-04  2.4025491E-04  0.0000000E+00  1.0436790E-04  0.0000000E+00  0.0000000E+00
    he4      4   9.8230720E-02  6.9663370E-01  5.9840298E-01  3.0262107E-01  2.5997174E-01  6.5973006E-02
    li7      7  -1.0116496E-08  3.5555536E-10  1.0472052E-08  1.5445498E-10  4.5495052E-09 -1.4691622E+00
    be7      7   1.8470203E-18  1.8470203E-18  0.0000000E+00  8.0235460E-19  0.0000000E+00  0.0000000E+00
     b8      8   2.8855835E-29  2.8855835E-29  0.0000000E+00  1.2535115E-29  0.0000000E+00  0.0000000E+00
    c12     12   2.4149755E-02  2.7032999E-02  2.8832436E-03  1.1743266E-02  1.2526038E-03  9.7197515E-01
    c13     13   4.8005841E-05  8.2945095E-05  3.4939254E-05  3.6031754E-05  1.5179100E-05  3.7543938E-01
    c14     14   1.3881683E-08  1.3881683E-08  0.0000000E+00  6.0302705E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.5908177E-03  2.4432749E-03  8.5245719E-04  1.0613705E-03  3.7034374E-04  4.5726201E-01
    n15     15  -1.1908505E-06  9.0885351E-07  2.0997040E-06  3.9481037E-07  9.1220090E-07 -3.6370194E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.7243205E-04  6.7898482E-03  6.9622803E-03  2.9495431E-03  3.0247113E-03 -1.0929191E-02
    o17     17   2.6807535E-05  2.9617981E-05  2.8104455E-06  1.2866195E-05  1.2209773E-06  1.0227425E+00
    o18     18  -6.1405708E-06  9.5245587E-06  1.5665129E-05  4.1375147E-06  6.8055997E-06 -2.1612684E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   6.4241144E-06  6.8752274E-06  4.5111295E-07  2.9866321E-06  1.9598269E-07  1.1829641E+00
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   3.5339152E-05  1.4635199E-03  1.4281807E-03  6.3576014E-04  6.2046252E-04  1.0577759E-02
   ne21     21   2.2624172E-06  5.8571504E-06  3.5947332E-06  2.5443746E-06  1.5617053E-06  2.1198200E-01
   ne22     22   3.5163607E-03  3.6318772E-03  1.1551662E-04  1.5777051E-03  5.0185346E-05  1.4974489E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.9159932E-21  1.9159932E-21  0.0000000E+00  8.3231677E-22  0.0000000E+00  0.0000000E+00
   na23     23   4.8414211E-05  8.7075758E-05  3.8661547E-05  3.7826132E-05  1.6796224E-05  3.5258028E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
