"t","T_gas","T_rad"
0.,1.,0.
2.9296875e-8,0.9809725295077752,0.022832964590669753
5.859375e-8,0.9629093685698666,0.04450875771616005
8.7890625e-8,0.9457496445420043,0.06510042654959501
1.171875e-7,0.92943717840454,0.08467538591455218
1.46484375e-7,0.9139200689075705,0.10329591731091552
1.7578125e-7,0.899150341799781,0.12101958984026295
2.05078125e-7,0.8850835386294534,0.1378997536446562
2.34375e-7,0.8716784663007539,0.1539858404390958
2.63671875e-7,0.8588968856636977,0.1693237372035632
2.9296875e-7,0.846703262643217,0.18395608482814002
3.22265625e-7,0.8350645316290823,0.1979225620451018
3.515625e-7,0.8239499400499096,0.211260071940109
3.80859375e-7,0.8133307373334752,0.22400311519983035
4.1015625e-7,0.8031802287697912,0.23618372547625102
4.39453125e-7,0.7934733313446738,0.24783200238639197
4.6875e-7,0.7841866925490879,0.258975968941095
4.98046875e-7,0.7752984595169835,0.2696418485796202
5.2734375e-7,0.7667880750496817,0.2798543099403823
5.56640625e-7,0.7586363791997711,0.289636344960275
5.859375e-7,0.7508253369559874,0.29900959565281543
6.15234375e-7,0.7433379868944479,0.30799441572666286
6.4453125e-7,0.7361584606490967,0.31660984722108426
6.73828125e-7,0.7292717400658535,0.32487391192097603
7.03125e-7,0.7226638741759579,0.33280335098885083
7.32421875e-7,0.7163214065634199,0.34041431212389633
7.6171875e-7,0.7102320199909306,0.34772157601088355
7.91015625e-7,0.7043837552282921,0.3547394937260496
8.203125e-7,0.6987655964802691,0.3614812842236773
8.49609375e-7,0.6933669558976695,0.3679596529227968
8.7890625e-7,0.6881779059517923,0.3741865128578495
9.08203125e-7,0.683189072116344,0.3801731134603874
9.375e-7,0.6783914835749298,0.38593021971008445
9.66796875e-7,0.6737768040409027,0.3914678351509171
9.9609375e-7,0.6693369388183571,0.3967956734179717
1.025390625e-6,0.6650644160133694,0.4019227007839569
1.0546875e-6,0.6609519639528807,0.40685764325654344
1.083984375e-6,0.6569928227156963,0.4116086127411649
1.11328125e-6,0.6531804755050905,0.4161834293938917
1.142578125e-6,0.649508759828453,0.42058948820585673
1.171875e-6,0.6459719114248524,0.42483370629017747
1.201171875e-6,0.6425642405472407,0.4289229113433115
1.23046875e-6,0.6392805125242745,0.43286338497087096
1.259765625e-6,0.6361157190373563,0.43666113715517285
1.2890625e-6,0.6330649506445081,0.4403220592265906
1.318359375e-6,0.6301237174042402,0.4438515391149121
1.34765625e-6,0.6272876417933256,0.44725482984800957
1.376953125e-6,0.6245524931464463,0.4505370082242647
1.40625e-6,0.6219143824785662,0.45370274102572095
1.435546875e-6,0.6193694735007748,0.4567566317990707
1.46484375e-6,0.6169141191688581,0.45970305699737074
1.494140625e-6,0.6145449219764569,0.462546093628252
1.5234375e-6,0.6122585158044964,0.4652897810346047
1.552734375e-6,0.6100517491157239,0.46793790106113164
1.58203125e-6,0.6079216336402169,0.4704940396317401
1.611328125e-6,0.6058652159132099,0.47296174090414844
1.640625e-6,0.6038797603575314,0.47534428757096264
1.669921875e-6,0.601962624959022,0.477644850049174
1.69921875e-6,0.6001112213780108,0.47986653434638754
1.728515625e-6,0.5983231595141151,0.4820122085830623
1.7578125e-6,0.5965960942546563,0.484084686894413
1.787109375e-6,0.594927734857936,0.48608671817047727
1.81640625e-6,0.5933160078168332,0.48802079061980047
1.845703125e-6,0.5917588831408552,0.48988934023097414
1.875e-6,0.5902543309624187,0.4916948028450979
1.904296875e-6,0.5888004001992547,0.4934395197608948
1.93359375e-6,0.5873953433498512,0.4951255879801789
1.962890625e-6,0.5860374444706674,0.4967550666351995
1.9921875e-6,0.5847249876181623,0.4983300148582057
2.021484375e-6,0.5834563041463461,0.4998524350243852
2.05078125e-6,0.5822298988093604,0.501324121428768
2.080078125e-6,0.5810443150219632,0.5027468219736447
2.109375e-6,0.5798980961959022,0.5041222845649179
2.138671875e-6,0.5787898130052309,0.5054522243937234
2.16796875e-6,0.5777181787882227,0.5067381854541332
2.197265625e-6,0.576681952439328,0.507981657072807
2.2265625e-6,0.5756798928380583,0.5091841285943305
2.255859375e-6,0.5747107738840768,0.5103470713391085
2.28515625e-6,0.5737734831533029,0.5114718202160371
2.314453125e-6,0.5728669593712052,0.5125596487545543
2.34375e-6,0.571990141457512,0.5136118302509861
2.373046875e-6,0.5711419761105448,0.5146296286673467
2.40234375e-6,0.5703214979260022,0.5156142024887981
2.431640625e-6,0.5695277962207201,0.5165666445351365
2.4609375e-6,0.5687599610767052,0.5174880467079542
2.490234375e-6,0.5680170862681315,0.5183794964782428
2.51953125e-6,0.5672983315663084,0.5192420021204306
2.548828125e-6,0.5666029128825902,0.5200765045408924
2.578125e-6,0.5659300478470497,0.5208839425835411
2.607421875e-6,0.565278955621343,0.5216652532543891
2.63671875e-6,0.5646489033413498,0.522421315990381
2.666015625e-6,0.5640392136745699,0.5231529435905168
2.6953125e-6,0.5634492123087983,0.5238609452294428
2.724609375e-6,0.5628782245677283,0.5245461305187268
2.75390625e-6,0.5623255988336644,0.5252092813996033
2.783203125e-6,0.5617907557251763,0.5258510931297891
2.8125e-6,0.5612731273868379,0.5264722471357952
2.841796875e-6,0.560772145963223,0.5270734248441331
2.87109375e-6,0.5602872435989056,0.5276553076813141
2.900390625e-6,0.5598178600958684,0.5282185678849586
2.9296875e-6,0.5593634985535633,0.5287638017357248
2.958984375e-6,0.5589236919550068,0.5292915696539925
2.98828125e-6,0.5584979733627031,0.529802431964757
3.017578125e-6,0.558085875839156,0.5302969489930134
3.046875e-6,0.5576869324977249,0.5307756810027308
3.076171875e-6,0.557300698690878,0.5312391615709472
3.10546875e-6,0.556926782228711,0.5316878613255475
3.134765625e-6,0.5565647980314639,0.532122242362244
3.1640625e-6,0.5562143610193762,0.5325427667767493
3.193359375e-6,0.5558750861126875,0.5329498966647754
3.22265625e-6,0.555546590450059,0.5333440914599297
3.251953125e-6,0.5552285270459779,0.533725767544827
3.28125e-6,0.5549205769105681,0.5340953077073188
3.310546875e-6,0.5546224216946882,0.5344530939663747
3.33984375e-6,0.5543337430491968,0.5347995083409645
3.369140625e-6,0.5540542226249524,0.5351349328500576
3.3984375e-6,0.5537835510906345,0.5354597386912392
3.427734375e-6,0.5535214558586591,0.5357742529696096
3.45703125e-6,0.5532676732369796,0.536078792115625
3.486328125e-6,0.5530219395251653,0.5363736725698021
3.515625e-6,0.5527839910227859,0.5366592107726574
3.544921875e-6,0.5525535645017453,0.5369357225979061
3.57421875e-6,0.5523304156749578,0.5372035011900512
3.603515625e-6,0.552114324257431,0.5374628108910832
3.6328125e-6,0.5519050714067787,0.5377139143118661
3.662109375e-6,0.551702438280614,0.5379570740632638
3.69140625e-6,0.5515062060365504,0.53819255275614
3.720703125e-6,0.551316159158425,0.5384206090098904
3.75e-6,0.5511321058398471,0.538641472992184
3.779296875e-6,0.5509538642075759,0.5388553629509094
3.80859375e-6,0.5507812523997035,0.5390624971203563
3.837890625e-6,0.5506140885543218,0.5392630937348143
3.8671875e-6,0.5504521908561477,0.5394573709726233
3.896484375e-6,0.5502953866672505,0.5396455359992998
3.92578125e-6,0.5501435224039347,0.5398277731152789
3.955078125e-6,0.5499964467415821,0.540004263910102
3.984375e-6,0.5498540083555745,0.5401751899733112
4.013671875e-6,0.549716055921294,0.5403407328944477
4.04296875e-6,0.5495824388247623,0.5405010734102859
4.072265625e-6,0.5494530198926881,0.5406563761287748
4.1015625e-6,0.5493276739132202,0.5408067913041362
4.130859375e-6,0.5492062760892423,0.5409524686929097
4.16015625e-6,0.5490887016236379,0.5410935580516352
4.189453125e-6,0.5489748257192901,0.5412302091368524
4.21875e-6,0.5488645238495271,0.541362571380568
4.248046875e-6,0.5487576814778062,0.541490782226633
4.27734375e-6,0.5486541960818585,0.5416149647017704
4.306640625e-6,0.5485539657767043,0.5417352410679553
4.3359375e-6,0.5484568886773642,0.5418517335871635
4.365234375e-6,0.5483628628988586,0.5419645645213703
4.39453125e-6,0.5482717865696382,0.5420738561164348
4.423828125e-6,0.5481835629613505,0.54217972444638
4.453125e-6,0.5480981072597115,0.5422822712883467
4.482421875e-6,0.5480153362353661,0.5423815965175612
4.51171875e-6,0.5479351666589594,0.5424778000092493
4.541015625e-6,0.5478575153011364,0.5425709816386369
4.5703125e-6,0.547782298932542,0.5426612412809501
4.599609375e-6,0.5477094364784943,0.5427486762258072
4.62890625e-6,0.5476388570032643,0.5428333715960834
4.658203125e-6,0.5475704924372833,0.5429154090752606
4.6875e-6,0.547504274707577,0.5429948703509082
4.716796875e-6,0.5474401357411711,0.5430718371105954
4.74609375e-6,0.5473780074650914,0.5431463910418911
4.775390625e-6,0.547317822565925,0.5432186129208908
4.8046875e-6,0.5472595211883996,0.5432885745739212
4.833984375e-6,0.5472030475899272,0.543356342892088
4.86328125e-6,0.5471483460619011,0.5434219847257193
4.892578125e-6,0.5470953608957145,0.5434855669251432
4.921875e-6,0.5470440363827609,0.5435471563406875
4.951171875e-6,0.546994317007064,0.5436068195915238
4.98046875e-6,0.5469461520626545,0.5436646175248152
5.009765625e-6,0.5468994957308545,0.5437206051229753
5.0390625e-6,0.5468543023971255,0.54377483712345
5.068359375e-6,0.5468105264469292,0.5438273682636855
5.09765625e-6,0.5467681222657271,0.543878253281128
5.126953125e-6,0.5467270442607185,0.5439275468871383
5.15625e-6,0.5466872495229179,0.543975300572499
5.185546875e-6,0.5466487001591338,0.54402155980904
5.21484375e-6,0.5466113588021746,0.5440663694373911
5.244140625e-6,0.5465751880848488,0.544109774298182
5.2734375e-6,0.5465401506399652,0.5441518192320424
5.302734375e-6,0.546506209100332,0.5441925490796022
5.33203125e-6,0.5464733266051293,0.5442320080738455
5.361328125e-6,0.5464414712123072,0.5442702345452319
5.390625e-6,0.5464106130644838,0.5443072643226201
5.419921875e-6,0.5463807223049539,0.5443431332340559
5.44921875e-6,0.5463517690770126,0.5443778771075855
5.478515625e-6,0.546323723523955,0.5444115317712547
5.5078125e-6,0.5462965557890759,0.5444441330531096
5.537109375e-6,0.5462702360332695,0.5444757167600772
5.56640625e-6,0.5462447366002722,0.5445063160796739
5.595703125e-6,0.5462200338058112,0.5445359594330271
5.625e-6,0.546196104353083,0.5445646747763011
5.654296875e-6,0.5461729249452838,0.54459249006566
5.68359375e-6,0.5461504722856102,0.5446194332572684
5.712890625e-6,0.5461287230772586,0.5446455323072904
5.7421875e-6,0.5461076540234252,0.5446708151718904
5.771484375e-6,0.5460872419231815,0.5446953096921828
5.80078125e-6,0.5460674660344657,0.5447190407586419
5.830078125e-6,0.54604830808819,0.5447420302941726
5.859375e-6,0.5460297499090211,0.5447643001091753
5.888671875e-6,0.5460117733216253,0.5447858720140502
5.91796875e-6,0.5459943601506692,0.5448067678191976
5.947265625e-6,0.5459774922208191,0.5448270093350177
5.9765625e-6,0.5459611513567415,0.5448466183719108
6.005859375e-6,0.5459453196137896,0.5448656164634531
6.03515625e-6,0.5459299814467007,0.5448840222639598
6.064453125e-6,0.5459151226646621,0.544901852802406
6.09375e-6,0.5459007290862714,0.5449191250964749
6.123046875e-6,0.5458867865301256,0.5449358561638498
6.15234375e-6,0.5458732808148222,0.5449520630222139
6.181640625e-6,0.5458601977589584,0.5449677626892504
6.2109375e-6,0.5458475231811316,0.5449829721826426
6.240234375e-6,0.5458352433063366,0.5449977080323966
6.26953125e-6,0.5458233464391651,0.5450119842730025
6.298828125e-6,0.5458118215067321,0.545025814191922
6.328125e-6,0.5458006574344771,0.545039211078628
6.357421875e-6,0.5457898431478395,0.5450521882225932
6.38671875e-6,0.5457793675722583,0.5450647589132906
6.416015625e-6,0.5457692196331729,0.5450769364401931
6.4453125e-6,0.5457593882564259,0.5450887340922895
6.474609375e-6,0.5457498629722506,0.5451001644332999
6.50390625e-6,0.5457406349002479,0.5451112381197031
6.533203125e-6,0.5457316953967892,0.5451219655238535
6.5625e-6,0.5457230358182459,0.5451323570181056
6.591796875e-6,0.5457146475209892,0.5451424229748136
6.62109375e-6,0.5457065218613906,0.545152173766332
6.650390625e-6,0.5456986501958213,0.5451616197650151
6.6796875e-6,0.5456910238934544,0.5451707713278554
6.708984375e-6,0.5456836350644514,0.545179637922659
6.73828125e-6,0.5456764768848188,0.5451882277382181
6.767578125e-6,0.545669542605424,0.5451965488734919
6.796875e-6,0.5456628254771339,0.54520460942744
6.826171875e-6,0.5456563187508159,0.5452124174990216
6.85546875e-6,0.5456500156773371,0.5452199811871962
6.884765625e-6,0.5456439095075648,0.5452273085909229
6.9140625e-6,0.5456379935085565,0.5452344077897329
6.943359375e-6,0.5456322616109008,0.5452412860669197
6.97265625e-6,0.5456267085811585,0.5452479497026105
7.001953125e-6,0.5456213292366009,0.5452544049160796
7.03125e-6,0.5456161183944997,0.5452606579266011
7.060546875e-6,0.5456110708721266,0.5452667149534488
7.08984375e-6,0.545606181486753,0.5452725822158971
7.119140625e-6,0.5456014450556506,0.54527826593322
7.1484375e-6,0.545596856396091,0.5452837723246915
7.177734375e-6,0.54559241046023,0.5452891074477247
7.20703125e-6,0.5455881030273803,0.5452942763671443
7.236328125e-6,0.5455839301506371,0.5452992838192362
7.265625e-6,0.5455798878805426,0.5453041345433497
7.294921875e-6,0.5455759722676388,0.5453088332788343
7.32421875e-6,0.5455721793624677,0.5453133847650395
7.353515625e-6,0.5455685052155715,0.5453177937413148
