0.009548492847411424 0.9898437500000002
0.021011793256130784 0.9757812500000003
0.04230351668937328 0.9476562500000002
0.052131939713896444 0.9335937500000002
0.060325485354223427 0.9195312500000002
0.07835384025885557 0.8867187500000002
0.08737440395095368 0.8656250000000002
0.09557752895095366 0.8445312500000002
0.11117591961852859 0.7953125000000003
0.11857437840599454 0.7648437500000003
0.12515539850136237 0.7343750000000002
0.1334096134196185 0.6757812500000002
0.13921470538147135 0.6148437500000001
0.1417181113760218 0.5773437500000002
0.14358289339237057 0.4085937500000001
0.14739867166212534 0.007812500000000222
0.14632897649863758 0.19296875000000002
