  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
   cu63     63   6.6598159E-07  5.2512587E-06  4.5852771E-06  1.2705683E-06  1.1095112E-06  5.8866337E-02
   cu64     64   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cu65     65   9.2588607E-08  2.2012393E-06  2.1086507E-06  5.3260089E-07  5.1023562E-07  1.8631130E-02
   zn64     64  -5.2375981E-08  7.8035173E-06  7.8558933E-06  1.8881001E-06  1.9009107E-06 -2.9367036E-03
   zn65     65   7.1098804E-20  7.1098804E-20  0.0000000E+00  1.7202712E-20  0.0000000E+00  0.0000000E+00
   zn66     66   6.9842372E-08  4.7178855E-06  4.6480432E-06  1.1415160E-06  1.1246990E-06  6.4456840E-03
   zn67     67   1.8530784E-08  7.1190647E-07  6.9337568E-07  1.7224933E-07  1.6777788E-07  1.1422846E-02
   zn68     68   7.6398464E-08  3.2946787E-06  3.2182802E-06  7.9716398E-07  7.7873545E-07  1.0157733E-02
   zn69     69   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zn70     70  -3.9545967E-10  1.0915373E-07  1.0954919E-07  2.6410291E-08  2.6507900E-08 -1.6021349E-03
   ga69     69   1.1166065E-08  3.0622357E-07  2.9505750E-07  7.4092327E-08  7.1395824E-08  1.6100427E-02
   ga70     70   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ga71     71   7.2703727E-09  2.0876283E-07  2.0149245E-07  5.0511211E-08  4.8755648E-08  1.5362860E-02
   ge70     70   1.4997312E-08  3.4316434E-07  3.2816703E-07  8.3030329E-08  7.9407421E-08  1.9375650E-02
   ge71     71   9.2789988E-30  9.2789988E-30  0.0000000E+00  2.2451002E-30  0.0000000E+00  0.0000000E+00
   ge72     72   8.9972900E-09  4.5507485E-07  4.4607756E-07  1.1010764E-07  1.0793853E-07  8.6409198E-03
   ge73     73   2.6082887E-09  1.2955329E-07  1.2694500E-07  3.1346065E-08  3.0717207E-08  8.8013178E-03
   ge74     74   8.2639531E-09  6.1222079E-07  6.0395683E-07  1.4812989E-07  1.4614099E-07  5.8706338E-03
   as75     75   3.2875391E-10  8.8875794E-08  8.8547040E-08  2.1503944E-08  2.1425953E-08  1.5779859E-03
   se76     76   3.5286618E-09  9.5714185E-08  9.2185523E-08  2.3158526E-08  2.2306367E-08  1.6282080E-02
   se77     77   8.5670138E-10  7.6912940E-08  7.6056239E-08  1.8609471E-08  1.8403522E-08  4.8330976E-03
   se78     78   6.7286976E-09  2.4674438E-07  2.4001568E-07  5.9701037E-08  5.8077209E-08  1.1976141E-02
   se79     79   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   se80     80   3.5200856E-09  5.1729222E-07  5.1377214E-07  1.2516143E-07  1.2431876E-07  2.9338719E-03
   br79     79   1.0361774E-09  8.3197534E-08  8.2161357E-08  2.0130059E-08  1.9880794E-08  5.4113124E-03
   br80     80   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   br81     81   3.1748471E-10  8.2264243E-08  8.1946759E-08  1.9904245E-08  1.9828869E-08  1.6477737E-03
   kr80     80  -1.8542679E-10  1.9394754E-08  1.9580181E-08  4.6926578E-09  4.7378670E-09 -4.1639828E-03
   kr81     81   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr82     82   2.9779770E-09  1.0354343E-07  1.0056545E-07  2.5052850E-08  2.4334081E-08  1.2642195E-02
   kr83     83   2.2207303E-10  1.0105969E-07  1.0083762E-07  2.4451898E-08  2.4399938E-08  9.2387054E-04
   kr84     84   2.7870897E-09  5.0573721E-07  5.0295012E-07  1.2236565E-07  1.2170013E-07  2.3684641E-03
   kr-5     85   6.3724410E-15  6.3724410E-15  0.0000000E+00  1.5418440E-15  0.0000000E+00  0.0000000E+00
   kr*5     85   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr86     86   3.3702747E-09  1.5908907E-07  1.5571879E-07  3.8492395E-08  3.7679676E-08  9.2677623E-03
   rb85     85   1.5793731E-09  8.3206942E-08  8.1627569E-08  2.0132335E-08  1.9751633E-08  8.2911476E-03
   rb86     86   6.6334742E-28  6.6334742E-28  0.0000000E+00  1.6050022E-28  0.0000000E+00  0.0000000E+00
   rb87     87   1.7719870E-09  3.6156614E-08  3.4384627E-08  8.7482732E-09  8.3201357E-09  2.1791931E-02
   sr86     86   1.1273258E-09  3.9218556E-08  3.8091230E-08  9.4891259E-09  9.2170325E-09  1.2635105E-02
   sr87     87   4.4470205E-10  2.7374714E-08  2.6930012E-08  6.6234489E-09  6.5163239E-09  7.0815072E-03
   sr88     88   2.2017730E-09  3.2878305E-07  3.2658127E-07  7.9550702E-08  7.9023707E-08  2.8866113E-03
   sr89     89   6.0424461E-27  6.0424461E-27  0.0000000E+00  1.4620001E-27  0.0000000E+00  0.0000000E+00
   sr90     90   1.1901782E-14  1.1901782E-14  0.0000000E+00  2.8796956E-15  0.0000000E+00  0.0000000E+00
    y89     89   4.5240256E-10  7.8346460E-08  7.7894057E-08  1.8956317E-08  1.8848224E-08  2.4835297E-03
    y90     90   3.0098691E-18  3.0098691E-18  0.0000000E+00  7.2825291E-19  0.0000000E+00  0.0000000E+00
    y91     91   2.0041984E-31  2.0041984E-31  0.0000000E+00  4.8492583E-32  0.0000000E+00  0.0000000E+00
   zr90     90   2.8997249E-11  9.2871254E-08  9.2842257E-08  2.2470664E-08  2.2465278E-08  1.0410089E-04
   zr91     91   8.7643670E-11  2.0559320E-08  2.0471676E-08  4.9744302E-09  4.9535838E-09  1.8238180E-03
   zr92     92   1.5351986E-10  3.1788403E-08  3.1634883E-08  7.6913631E-09  7.6547746E-09  2.0709021E-03
   zr93     93   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zr94     94   8.0557783E-11  3.2836606E-08  3.2756049E-08  7.9449816E-09  7.9260651E-09  1.0352393E-03
