  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.1155987E-01  1.7475135E+00  1.8590734E+00  6.3018882E-01  6.7046791E-01 -2.6907315E-02
      d      2  -2.6453729E-04  2.8291746E-08  2.6456558E-04  1.0202577E-08  9.5414587E-05 -3.9709048E+00
    he3      3  -6.7896117E-04  1.0038610E-03  1.6828221E-03  3.6201259E-04  6.0690352E-04 -2.2439599E-01
    he4      4   8.7404668E-02  9.1982561E-01  8.3242095E-01  3.3170775E-01  3.0020952E-01  4.3331128E-02
    li7      7  -4.6284367E-08  4.4774412E-10  4.6732112E-08  1.6146560E-10  1.6853761E-08 -2.0186169E+00
    be7      7   5.0333336E-18  5.0333336E-18  0.0000000E+00  1.8151221E-18  0.0000000E+00  0.0000000E+00
     b8      8   3.3577428E-28  3.3577428E-28  0.0000000E+00  1.2108701E-28  0.0000000E+00  0.0000000E+00
    c12     12   1.5134480E-02  2.9038906E-02  1.3904426E-02  1.0472018E-02  5.0145797E-03  3.1979585E-01
    c13     13   2.4805023E-04  4.1654054E-04  1.6849031E-04  1.5021296E-04  6.0765407E-05  3.9305100E-01
    c14     14   6.6850518E-08  6.6850518E-08  0.0000000E+00  2.4107651E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   6.6440096E-03  1.0754726E-02  4.1107163E-03  3.8783720E-03  1.4825147E-03  4.1765046E-01
    n15     15  -5.0052481E-06  4.8347997E-06  9.8400478E-06  1.7435268E-06  3.5487767E-06 -3.0865005E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -2.2184104E-03  3.1813622E-02  3.4032032E-02  1.1472637E-02  1.2273526E-02 -2.9306095E-02
    o17     17   6.4573876E-05  7.8310877E-05  1.3736999E-05  2.8240489E-05  4.9541977E-06  7.5589889E-01
    o18     18  -2.4677258E-05  5.2078609E-05  7.6755867E-05  1.8780602E-05  2.7681719E-05 -1.6848359E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   7.0297674E-06  9.2052578E-06  2.1754904E-06  3.3196025E-06  7.8458260E-07  6.2644744E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.1996832E-05  6.8994481E-03  6.8874513E-03  2.4880809E-03  2.4839337E-03  7.2451308E-04
   ne21     21   2.3342254E-06  1.9669391E-05  1.7335165E-05  7.0931810E-06  6.2518634E-06  5.4831568E-02
   ne22     22   5.0494997E-03  5.6065647E-03  5.5706501E-04  2.0218408E-03  2.0090342E-04  1.0027596E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   3.0364363E-19  3.0364363E-19  0.0000000E+00  1.0950005E-19  0.0000000E+00  0.0000000E+00
   na23     23   1.1208039E-04  2.9851467E-04  1.8643428E-04  1.0765044E-04  6.7236826E-05  2.0440863E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -4.3341424E-06  3.2810646E-03  3.2853987E-03  1.1832183E-03  1.1848669E-03 -6.0467690E-04
   mg25     25   5.2795862E-05  4.8605012E-04  4.3325426E-04  1.7527952E-04  1.5625154E-04  4.9906880E-02
   mg26     26   1.2754230E-05  5.0884660E-04  4.9609237E-04  1.8350039E-04  1.7891386E-04  1.0992986E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
