  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -8.3315015E-02  1.6175280E+00  1.7008430E+00  6.3757509E-01  6.7046791E-01 -2.1846661E-02
      d      2  -2.4192902E-04  1.1868010E-07  2.4204771E-04  4.6779700E-08  9.5414587E-05 -3.3095574E+00
    he3      3  -5.4514059E-04  9.9445228E-04  1.5395929E-03  3.9197961E-04  6.0690352E-04 -1.8985619E-01
    he4      4   6.6530406E-02  8.2810187E-01  7.6157147E-01  3.2640988E-01  3.0020952E-01  3.6338843E-02
    li7      7  -3.7466712E-08  5.2879088E-09  4.2754621E-08  2.0843156E-09  1.6853761E-08 -9.0773332E-01
    be7      7   3.1376876E-17  3.1376876E-17  0.0000000E+00  1.2367708E-17  0.0000000E+00  0.0000000E+00
     b8      8   8.4603864E-29  8.4603864E-29  0.0000000E+00  3.3347995E-29  0.0000000E+00  0.0000000E+00
    c12     12   9.7473171E-03  2.2468302E-02  1.2720985E-02  8.8562490E-03  5.0145797E-03  2.4701528E-01
    c13     13   2.2291006E-04  3.7705974E-04  1.5414967E-04  1.4862425E-04  6.0765407E-05  3.8843328E-01
    c14     14   6.2611349E-08  6.2611349E-08  0.0000000E+00  2.4679286E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   5.6574880E-03  9.4183311E-03  3.7608431E-03  3.7123892E-03  1.4825147E-03  3.9865449E-01
    n15     15  -4.2824522E-06  4.7200838E-06  9.0025360E-06  1.8604982E-06  3.5487767E-06 -2.8044945E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.6025100E-03  2.9532969E-02  3.1135479E-02  1.1640903E-02  1.2273526E-02 -2.2982681E-02
    o17     17   6.2660954E-05  7.5228760E-05  1.2567808E-05  2.9652645E-05  4.9541977E-06  7.7709013E-01
    o18     18  -2.0657892E-05  4.9565089E-05  7.0222981E-05  1.9536890E-05  2.7681719E-05 -1.5133761E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   4.3033688E-06  6.2936979E-06  1.9903289E-06  2.4807639E-06  7.8458260E-07  4.9994677E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   3.4649856E-06  6.3047074E-03  6.3012424E-03  2.4851034E-03  2.4839337E-03  2.0445102E-04
   ne21     21   1.3110221E-06  1.7170749E-05  1.5859727E-05  6.7681312E-06  6.2518634E-06  3.4459274E-02
   ne22     22   3.3566286E-03  3.8662804E-03  5.0965173E-04  1.5239576E-03  2.0090342E-04  8.7998557E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   3.9684914E-20  3.9684914E-20  0.0000000E+00  1.5642457E-20  0.0000000E+00  0.0000000E+00
   na23     23   8.4311774E-05  2.5487813E-04  1.7056636E-04  1.0046439E-04  6.7236826E-05  1.7440492E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   9.2666596E-07  3.0066967E-03  3.0057700E-03  1.1851387E-03  1.1848669E-03  9.9597790E-05
   mg25     25   2.0219508E-05  4.1659840E-04  3.9637889E-04  1.6420906E-04  1.5625154E-04  2.1572815E-02
   mg26     26   4.2787287E-06  4.5814738E-04  4.5386865E-04  1.8058628E-04  1.7891386E-04  4.0407879E-03
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   1.5636033E-05  3.0505907E-04  2.8942304E-04  1.2024402E-04  1.1408982E-04  2.2816600E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   1.7601997E-06  3.3298682E-03  3.3281080E-03  1.3125220E-03  1.3119316E-03  1.9539510E-04
   si29     29   5.3520489E-07  1.7556336E-04  1.7502815E-04  6.9201167E-05  6.8995651E-05  1.2917026E-03
   si30     30   1.3842291E-06  1.2074532E-04  1.1936110E-04  4.7593745E-05  4.7051835E-05  4.9733091E-03
    p31     31   1.5365258E-06  3.4766581E-05  3.3230055E-05  1.3703816E-05  1.3099202E-05  1.9596668E-02
    p32     32   1.7099901E-26  1.7099901E-26  0.0000000E+00  6.7402055E-27  0.0000000E+00  0.0000000E+00
    p33     33   1.5343558E-25  1.5343558E-25  0.0000000E+00  6.0479143E-26  0.0000000E+00  0.0000000E+00
    s32     32  -2.0277221E-06  1.5928451E-03  1.5948728E-03  6.2784593E-04  6.2869478E-04 -5.8676518E-04
    s33     33   4.4968419E-07  1.3617103E-05  1.3167419E-05  5.3674039E-06  5.1905627E-06  1.4549845E-02
    s34     34   2.7012720E-07  7.6848220E-05  7.6578093E-05  3.0290983E-05  3.0186888E-05  1.4950306E-03
    s35     35   2.1522401E-20  2.1522401E-20  0.0000000E+00  8.4834060E-21  0.0000000E+00  0.0000000E+00
    s36     36   6.3385869E-08  4.4139642E-07  3.7801055E-07  1.7398362E-07  1.4901079E-07  6.7290641E-02
   cl35     35  -6.7071596E-08  1.6292879E-05  1.6359951E-05  6.4221044E-06  6.4490509E-06 -1.8184339E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   9.4078496E-07  6.4684909E-06  5.5277060E-06  2.5496615E-06  2.1790077E-06  6.8223767E-02
   ar36     36  -1.2403470E-06  3.0342175E-04  3.0466210E-04  1.1959864E-04  1.2009701E-04 -1.8059567E-03
   ar37     37   4.4376586E-20  4.4376586E-20  0.0000000E+00  1.7491757E-20  0.0000000E+00  0.0000000E+00
   ar38     38   5.1881216E-07  5.8988615E-05  5.8469803E-05  2.3251327E-05  2.3048646E-05  3.8023151E-03
   ar39     39   3.1281221E-11  3.1281221E-11  0.0000000E+00  1.2330004E-11  0.0000000E+00  0.0000000E+00
   ar40     40   8.0391523E-08  1.7882920E-07  9.8437674E-08  7.0488454E-08  3.8803879E-08  2.5924283E-01
    k39     39   1.0144140E-07  1.5962918E-05  1.5861477E-05  6.2920449E-06  6.2525537E-06  2.7344064E-03
    k40     40  -2.5677145E-09  0.0000000E+00  2.5677145E-09  0.0000000E+00  1.0121863E-09  0.0000000E+00
    k41     41   1.3646093E-07  1.3397464E-06  1.2032855E-06  5.2808292E-07  4.7433201E-07  4.6619684E-02
   ca40     40  -8.1473263E-07  2.7380793E-04  2.7462267E-04  1.0792587E-04  1.0825555E-04 -1.3246099E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   7.0395117E-08  1.9948861E-06  1.9244910E-06  7.8631700E-07  7.5862943E-07  1.5567998E-02
   ca43     43   1.3087913E-08  4.2421186E-07  4.1112395E-07  1.6721005E-07  1.6206401E-07  1.3575767E-02
   ca44     44   5.7385932E-08  6.5577133E-06  6.5003273E-06  2.5848299E-06  2.5624124E-06  3.7829156E-03
   ca45     45   1.3389316E-20  1.3389316E-20  0.0000000E+00  5.2776175E-21  0.0000000E+00  0.0000000E+00
   ca46     46   4.1089457E-08  5.4120299E-08  1.3030843E-08  2.1332401E-08  5.1367248E-09  6.1835343E-01
   ca47     47   2.6375887E-33  2.6375887E-33  0.0000000E+00  1.0396487E-33  0.0000000E+00  0.0000000E+00
   ca48     48  -4.0705572E-10  6.3529188E-07  6.3569894E-07  2.5041069E-07  2.5059089E-07 -3.1240066E-04
   sc45     45   1.6099989E-08  1.9949401E-07  1.8339402E-07  7.8633825E-08  7.2293453E-08  3.6510419E-02
   sc46     46   5.8537049E-22  5.8537049E-22  0.0000000E+00  2.3073336E-22  0.0000000E+00  0.0000000E+00
   sc47     47   7.3686679E-33  7.3686679E-33  0.0000000E+00  2.9044809E-33  0.0000000E+00  0.0000000E+00
   sc48     48  -5.3047333E-32  1.1559210E-28  1.1564515E-28  4.5562516E-29  4.5587021E-29  0.0000000E+00
   ti46     46   7.8509856E-09  1.1282652E-06  1.1204143E-06  4.4472418E-07  4.4166444E-07  2.9983006E-03
   ti47     47  -3.8602366E-09  1.0285181E-06  1.0323783E-06  4.0540723E-07  4.0696094E-07 -1.6612213E-03
   ti48     48  -7.3462616E-08  1.0373592E-05  1.0447055E-05  4.0889208E-06  4.1182020E-06 -3.0989414E-03
   ti49     49   8.0495454E-08  8.6313253E-07  7.8263707E-07  3.4021781E-07  3.0851351E-07  4.2482868E-02
   ti50     50   9.8911471E-08  8.6356727E-07  7.6465579E-07  3.4038916E-07  3.0142536E-07  5.2795943E-02
    v51     51  -1.5951059E-08  1.6691935E-06  1.6851445E-06  6.5793989E-07  6.6427958E-07 -4.1646888E-03
   cr52     52  -2.0923471E-07  6.8871996E-05  6.9081230E-05  2.7147024E-05  2.7231643E-05 -1.3516144E-03
   cr53     53  -2.3986104E-08  7.9598722E-06  7.9838583E-06  3.1375137E-06  3.1472164E-06 -1.3409681E-03
   cr54     54   1.7006050E-07  2.1949115E-06  2.0248510E-06  8.6516025E-07  7.9819102E-07  3.4989733E-02
   mn55     55   1.3862264E-06  6.1715255E-05  6.0329028E-05  2.4326077E-05  2.3781547E-05  9.8319575E-03
   fe54     54  -3.7386781E-06  3.9377421E-04  3.9751289E-04  1.5521255E-04  1.5669856E-04 -4.1381884E-03
   fe55     55   1.1496022E-15  1.1496022E-15  0.0000000E+00  4.5313452E-16  0.0000000E+00  0.0000000E+00
   fe56     56  -2.4132896E-05  6.4469907E-03  6.4711235E-03  2.5411868E-03  2.5509002E-03 -1.6568816E-03
   fe57     57   1.0670556E-05  1.6279217E-04  1.5212162E-04  6.4167194E-05  5.9965951E-05  2.9408330E-02
   fe58     58   6.6977227E-06  2.7296201E-05  2.0598478E-05  1.0759244E-05  8.1198668E-06  1.2223286E-01
   fe59     59   8.7515765E-21  8.7515765E-21  0.0000000E+00  3.4495770E-21  0.0000000E+00  0.0000000E+00
   fe60     60   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   co59     59   1.8706723E-06  1.7757382E-05  1.5886710E-05  6.9993625E-06  6.2625008E-06  4.8310701E-02
   co60     60   2.7029611E-14  2.7029611E-14  0.0000000E+00  1.0654163E-14  0.0000000E+00  0.0000000E+00
   ni58     58  -2.1660380E-06  2.2513868E-04  2.2730471E-04  8.8742090E-05  8.9602931E-05 -4.1925502E-03
   ni59     59   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni60     60   6.9641828E-07  9.1270114E-05  9.0573696E-05  3.5975609E-05  3.5703917E-05  3.2922991E-03
   ni61     61   7.0038141E-07  4.7031731E-06  4.0027917E-06  1.8538326E-06  1.5778902E-06  6.9993742E-02
   ni62     62   7.7573623E-07  1.3747624E-05  1.2971887E-05  5.4188504E-06  5.1134848E-06  2.5190171E-02
   ni63     63   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ni64     64   2.2696256E-06  5.6796785E-06  3.4100528E-06  2.2387380E-06  1.3442341E-06  2.2152840E-01
   cu63     63   2.7356941E-07  3.0881774E-06  2.8146080E-06  1.2172557E-06  1.1095112E-06  4.0250093E-02
   cu64     64   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cu65     65   5.7872012E-07  1.8730857E-06  1.2943656E-06  7.3830734E-07  5.1023562E-07  1.6046640E-01
   zn64     64   1.0437043E-07  4.9266005E-06  4.8222300E-06  1.9419001E-06  1.9009107E-06  9.2651779E-03
   zn65     65   1.2371346E-18  1.2371346E-18  0.0000000E+00  4.8763683E-19  0.0000000E+00  0.0000000E+00
   zn66     66   6.1425294E-07  3.4673890E-06  2.8531360E-06  1.3667280E-06  1.1246990E-06  8.4645785E-02
   zn67     67   1.3863706E-07  5.6425597E-07  4.2561891E-07  2.2241072E-07  1.6777788E-07  1.2242103E-01
   zn68     68   8.0923905E-07  2.7847352E-06  1.9754962E-06  1.0976489E-06  7.7873545E-07  1.4907350E-01
   zn69     69   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   zn70     70   3.5142591E-09  7.0759498E-08  6.7245239E-08  2.7891012E-08  2.6507900E-08  2.2088932E-02
   ga69     69   1.3804619E-07  3.1916312E-07  1.8111693E-07  1.2580337E-07  7.1395824E-08  2.4601945E-01
   ga70     70   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ga71     71   1.6281683E-07  2.8650015E-07  1.2368332E-07  1.1292872E-07  4.8755648E-08  3.6477947E-01
   ge70     70   2.5498014E-07  4.5642088E-07  2.0144073E-07  1.7990575E-07  7.9407421E-08  3.5518396E-01
   ge71     71   6.2436726E-26  6.2436726E-26  0.0000000E+00  2.4610456E-26  0.0000000E+00  0.0000000E+00
   ge72     72   2.9163965E-07  5.6545809E-07  2.7381844E-07  2.2288455E-07  1.0793853E-07  3.1490347E-01
   ge73     73   8.4235666E-08  1.6215907E-07  7.7923403E-08  6.3917646E-08  3.0717207E-08  3.1823906E-01
   ge74     74   3.8632041E-07  7.5705088E-07  3.7073048E-07  2.9840399E-07  1.4614099E-07  3.1003258E-01
   as75     75   3.5149402E-08  8.9502755E-08  5.4353354E-08  3.5278973E-08  2.1425953E-08  2.1657579E-01
   se76     76   1.3370602E-07  1.9029281E-07  5.6586789E-08  7.5007023E-08  2.2306367E-08  5.2667308E-01
   se77     77   5.3841838E-08  1.0052789E-07  4.6686054E-08  3.9624712E-08  1.8403522E-08  3.3306515E-01
   se78     78   3.6435134E-07  5.1168161E-07  1.4733027E-07  2.0168767E-07  5.8077209E-08  5.4067361E-01
   se79     79   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   se80     80   4.7566220E-07  7.9103404E-07  3.1537184E-07  3.1179900E-07  1.2431876E-07  3.9933804E-01
   br79     79   7.9739948E-08  1.3017355E-07  5.0433595E-08  5.1310032E-08  1.9880794E-08  4.1176856E-01
   br80     80   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   br81     81   6.4713106E-08  1.1501498E-07  5.0301871E-08  4.5335032E-08  1.9828869E-08  3.5913599E-01
   kr80     80   1.7420021E-09  1.3761023E-08  1.2019020E-08  5.4241318E-09  4.7378670E-09  5.8747377E-02
   kr81     81   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr82     82   2.8620320E-07  3.4793391E-07  6.1730695E-08  1.3714384E-07  2.4334081E-08  7.5096136E-01
   kr83     83   9.4326175E-08  1.5622393E-07  6.1897758E-08  6.1578220E-08  2.4399938E-08  4.0203843E-01
   kr84     84   6.2309550E-07  9.3182439E-07  3.0872889E-07  3.6729381E-07  1.2170013E-07  4.7972259E-01
   kr-5     85   5.0287258E-15  5.0287258E-15  0.0000000E+00  1.9821545E-15  0.0000000E+00  0.0000000E+00
   kr*5     85   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr86     86   9.0655064E-08  1.8624087E-07  9.5585804E-08  7.3409886E-08  3.7679676E-08  2.8964740E-01
   rb85     85   1.0286887E-07  1.5297481E-07  5.0105943E-08  6.0297523E-08  1.9751633E-08  4.8469648E-01
   rb86     86   4.0403547E-24  4.0403547E-24  0.0000000E+00  1.5925718E-24  0.0000000E+00  0.0000000E+00
   rb87     87   1.3336642E-08  3.4443161E-08  2.1106519E-08  1.3576335E-08  8.3201357E-09  2.1265213E-01
   sr86     86   2.3786441E-07  2.6124619E-07  2.3381768E-08  1.0297445E-07  9.2170325E-09  1.0481384E+00
   sr87     87   1.5783931E-07  1.7436992E-07  1.6530610E-08  6.8730756E-08  6.5163239E-09  1.0231484E+00
   sr88     88   1.8720742E-06  2.0725415E-06  2.0046734E-07  8.1692610E-07  7.9023707E-08  1.0144254E+00
   sr89     89   3.1261987E-23  3.1261987E-23  0.0000000E+00  1.2322423E-23  0.0000000E+00  0.0000000E+00
   sr90     90   1.5104400E-14  1.5104400E-14  0.0000000E+00  5.9536464E-15  0.0000000E+00  0.0000000E+00
    y89     89   4.4319978E-07  4.9101396E-07  4.7814176E-08  1.9354118E-07  1.8848224E-08  1.0115030E+00
    y90     90   3.8197852E-18  3.8197852E-18  0.0000000E+00  1.5056308E-18  0.0000000E+00  0.0000000E+00
    y91     91   5.5453247E-27  5.5453247E-27  0.0000000E+00  2.1857805E-27  0.0000000E+00  0.0000000E+00
   zr90     90   4.3744330E-07  4.9443321E-07  5.6989911E-08  1.9488893E-07  2.2465278E-08  9.3827534E-01
   zr91     91   1.0086487E-07  1.1343112E-07  1.2566252E-08  4.4710731E-08  4.9535838E-09  9.5549226E-01
