  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
  xe131    131   3.9157788E-09  1.8459733E-08  1.4543954E-08  8.9741050E-09  7.0708124E-09  1.0352186E-01
  xe132    132   1.9653662E-08  3.7565783E-08  1.7912122E-08  1.8262414E-08  8.7083096E-09  3.2162434E-01
  xe133    133   5.0452148E-29  5.0452148E-29  0.0000000E+00  2.4527053E-29  0.0000000E+00  0.0000000E+00
  xe134    134   1.0789147E-11  6.7247283E-09  6.7139392E-09  3.2691923E-09  3.2641059E-09  6.7623600E-04
  cs133    133   2.5326821E-09  7.2418800E-09  4.7091979E-09  3.5206029E-09  2.2894637E-09  1.8688329E-01
  cs134    134   1.9039514E-17  1.9039514E-17  0.0000000E+00  9.2559625E-18  0.0000000E+00  0.0000000E+00
  cs135    135   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  cs136    136   1.0149738E-26  1.0149738E-26  0.0000000E+00  4.9342433E-27  0.0000000E+00  0.0000000E+00
  cs137    137   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  ba134    134   7.7918330E-09  9.2355421E-09  1.4437094E-09  4.4898116E-09  7.0188605E-10  8.0596149E-01
  ba135    135   3.0087532E-09  6.9757027E-09  3.9669494E-09  3.3912022E-09  1.9286059E-09  2.4511020E-01
  ba136    136   1.8743380E-08  2.3504773E-08  4.7613931E-09  1.1426725E-08  2.3148394E-09  6.9340092E-01
  ba137    137   1.4596138E-08  2.1455314E-08  6.8591759E-09  1.0430392E-08  3.3347154E-09  4.9524188E-01
  ba138    138   1.3916355E-07  1.8326806E-07  4.4104510E-08  8.9094826E-08  2.1442224E-08  6.1858267E-01
  la139    139   1.5536486E-08  2.1585970E-08  6.0494836E-09  1.0493909E-08  2.9410685E-09  5.5243218E-01
  ce140    140   4.0067114E-08  5.3932276E-08  1.3865161E-08  2.6218901E-08  6.7408044E-09  5.8990276E-01
  ce141    141   9.0363089E-23  9.0363089E-23  0.0000000E+00  4.3929553E-23  0.0000000E+00  0.0000000E+00
  ce142    142   1.8765878E-11  1.7858260E-09  1.7670602E-09  8.6817020E-10  8.5908897E-10  4.5667305E-03
  pr141    141   3.2255871E-09  5.6151293E-09  2.3895421E-09  2.7297664E-09  1.1617202E-09  3.7102395E-01
  nd142    142   1.0416969E-08  1.3604616E-08  3.1876470E-09  6.6138144E-09  1.5497336E-09  6.3019496E-01
  nd143    143   1.3533166E-09  2.7803755E-09  1.4270589E-09  1.3516653E-09  6.9379108E-10  2.8964049E-01
  nd144    144   4.3074904E-09  7.1436870E-09  2.8361968E-09  3.4728669E-09  1.3788695E-09  4.0116501E-01
