  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
   kr-5     85   4.0092555E-16  4.0092555E-16  0.0000000E+00  1.9275267E-16  0.0000000E+00  0.0000000E+00
   kr*5     85   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   kr86     86   8.8212609E-08  1.6658257E-07  7.8369958E-08  8.0087773E-08  3.7679676E-08  3.2745907E-01
   rb85     85   1.2943208E-07  1.7051350E-07  4.1081424E-08  8.1977646E-08  1.9751633E-08  6.1809242E-01
   rb86     86   5.0204247E-23  5.0204247E-23  0.0000000E+00  2.4136659E-23  0.0000000E+00  0.0000000E+00
   rb87     87   7.9847720E-09  2.5289822E-08  1.7305050E-08  1.2158568E-08  8.3201357E-09  1.6475204E-01
   sr86     86   3.5592592E-07  3.7509642E-07  1.9170507E-08  1.8033482E-07  9.2170325E-09  1.2914884E+00
   sr87     87   2.2782793E-07  2.4138123E-07  1.3553302E-08  1.1604867E-07  6.5163239E-09  1.2506375E+00
   sr88     88   2.6970963E-06  2.8614577E-06  1.6436141E-07  1.3757009E-06  7.9023707E-08  1.2407666E+00
   sr89     89   1.5479998E-21  1.5479998E-21  0.0000000E+00  7.4423066E-22  0.0000000E+00  0.0000000E+00
   sr90     90   1.4688940E-15  1.4688940E-15  0.0000000E+00  7.0619911E-16  0.0000000E+00  0.0000000E+00
    y89     89   6.2864751E-07  6.6784992E-07  3.9202423E-08  3.2108170E-07  1.8848224E-08  1.2313451E+00
    y90     90   3.7147200E-19  3.7147200E-19  0.0000000E+00  1.7859231E-19  0.0000000E+00  0.0000000E+00
    y91     91   2.2242352E-25  2.2242352E-25  0.0000000E+00  1.0693439E-25  0.0000000E+00  0.0000000E+00
   zr90     90   6.4418430E-07  6.9090981E-07  4.6725528E-08  3.3216818E-07  2.2465278E-08  1.1698463E+00
   zr91     91   1.4227824E-07  1.5258119E-07  1.0302959E-08  7.3356347E-08  4.9535838E-09  1.1705182E+00
   zr92     92   2.1414148E-07  2.3006264E-07  1.5921165E-08  1.1060704E-07  7.6547746E-09  1.1598504E+00
   zr93     93   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
