  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.1800826E-01  1.8972842E+00  2.0152924E+00  6.3116568E-01  6.7046791E-01 -2.6234610E-02
      d      2  -2.8679398E-04  3.2010470E-09  2.8679718E-04  1.0648858E-09  9.5414587E-05 -4.9523115E+00
    he3      3  -7.7394419E-04  1.0502865E-03  1.8242307E-03  3.4939669E-04  6.0690352E-04 -2.3980086E-01
    he4      4   9.1633558E-02  9.9400336E-01  9.0236980E-01  3.3067310E-01  3.0020952E-01  4.1974410E-02
    li7      7  -5.0578137E-08  8.0897608E-11  5.0659036E-08  2.6912046E-11  1.6853761E-08 -2.7967501E+00
    be7      7   1.4230300E-16  1.4230300E-16  0.0000000E+00  4.7339656E-17  0.0000000E+00  0.0000000E+00
     b8      8   1.1028213E-28  1.1028213E-28  0.0000000E+00  3.6687334E-29  0.0000000E+00  0.0000000E+00
    c12     12   1.6512947E-02  3.1585772E-02  1.5072824E-02  1.0507575E-02  5.0145797E-03  3.2126796E-01
    c13     13   2.7823623E-04  4.6088488E-04  1.8264866E-04  1.5332164E-04  6.0765407E-05  4.0194705E-01
    c14     14   7.7394539E-08  7.7394539E-08  0.0000000E+00  2.5746687E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   7.1419990E-03  1.1598142E-02  4.4561429E-03  3.8583307E-03  1.4825147E-03  4.1540045E-01
    n15     15  -5.4841757E-06  5.1827374E-06  1.0666913E-05  1.7241308E-06  3.5487767E-06 -3.1350848E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -2.3769774E-03  3.4514785E-02  3.6891762E-02  1.1481964E-02  1.2273526E-02 -2.8953152E-02
    o17     17   6.7881192E-05  8.2772516E-05  1.4891328E-05  2.7535767E-05  4.9541977E-06  7.4492383E-01
    o18     18  -2.6586386E-05  5.6619327E-05  8.3205712E-05  1.8835437E-05  2.7681719E-05 -1.6721736E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   7.8243665E-06  1.0182664E-05  2.3582982E-06  3.3874464E-06  7.8458260E-07  6.3523376E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.4856458E-05  7.4810642E-03  7.4662077E-03  2.4887107E-03  2.4839337E-03  8.3443453E-04
   ne21     21   2.8434752E-06  2.1635326E-05  1.8791850E-05  7.1973805E-06  6.2518634E-06  6.1164971E-02
   ne22     22   5.5717384E-03  6.1756140E-03  6.0387549E-04  2.0544291E-03  2.0090342E-04  1.0097039E+00
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   2.5094923E-16  2.5094923E-16  0.0000000E+00  8.3482780E-17  0.0000000E+00  0.0000000E+00
   na23     23   1.1394401E-04  3.1604446E-04  2.0210045E-04  1.0513788E-04  6.7236826E-05  1.9415201E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -1.6133999E-05  3.5453388E-03  3.5614728E-03  1.1794207E-03  1.1848669E-03 -2.0007982E-03
   mg25     25   8.5154927E-05  5.5481581E-04  4.6966088E-04  1.8456946E-04  1.5625154E-04  7.2335541E-02
   mg26     26   2.3760193E-05  5.6153949E-04  5.3777930E-04  1.8680621E-04  1.7891386E-04  1.8747322E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
