  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.0197282E-02  1.0551093E+00  1.0653065E+00  6.6400838E-01  6.7046791E-01 -4.2044423E-03
      d      2  -9.1309223E-05  6.0295017E-05  1.5160424E-04  3.7945258E-05  9.5414587E-05 -4.0045729E-01
    he3      3  -2.3925363E-04  7.2505546E-04  9.6430909E-04  4.5629669E-04  6.0690352E-04 -1.2387233E-01
    he4      4   1.0174572E-02  4.8717752E-01  4.7700295E-01  3.0659378E-01  3.0020952E-01  9.1388663E-03
    li7      7  -1.6031764E-08  1.0747179E-08  2.6778944E-08  6.7634858E-09  1.6853761E-08 -3.9652625E-01
    be7      7   8.4429730E-18  8.4429730E-18  0.0000000E+00  5.3133876E-18  0.0000000E+00  0.0000000E+00
     b8      8   1.1877618E-27  1.1877618E-27  0.0000000E+00  7.4749015E-28  0.0000000E+00  0.0000000E+00
    c12     12  -2.1035783E-03  5.8640875E-03  7.9676658E-03  3.6904265E-03  5.0145797E-03 -1.3315800E-01
    c13     13   1.3932245E-04  2.3587262E-04  9.6550160E-05  1.4844091E-04  6.0765407E-05  3.8789719E-01
    c14     14   1.0094705E-12  1.0094705E-12  0.0000000E+00  6.3528669E-13  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   2.3200824E-03  4.6756500E-03  2.3555676E-03  2.9425111E-03  1.4825147E-03  2.9771915E-01
    n15     15  -2.1051751E-06  3.5334765E-06  5.6386516E-06  2.2237109E-06  3.5487767E-06 -2.0300034E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -3.0424446E-05  1.9470982E-02  1.9501407E-02  1.2253608E-02  1.2273526E-02 -7.0536981E-04
    o17     17   3.4054032E-05  4.1925756E-05  7.8717248E-06  2.6384994E-05  4.9541977E-06  7.2638369E-01
    o18     18  -8.7016306E-06  3.5281853E-05  4.3983484E-05  2.2203809E-05  2.7681719E-05 -9.5765576E-02
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19  -7.1343038E-09  1.2394889E-06  1.2466232E-06  7.8004337E-07  7.8458260E-07 -2.5199181E-03
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   1.1692755E-06  3.9478918E-03  3.9467225E-03  2.4845134E-03  2.4839337E-03  1.0135763E-04
   ne21     21   5.6052158E-09  9.9391909E-06  9.9335857E-06  6.2549975E-06  6.2518634E-06  2.1764645E-04
   ne22     22  -1.2415461E-05  3.0680001E-04  3.1921547E-04  1.9307742E-04  2.0090342E-04 -1.7255859E-02
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   3.2656191E-27  3.2656191E-27  0.0000000E+00  2.0551412E-27  0.0000000E+00  0.0000000E+00
   na23     23   1.3118392E-05  1.1995099E-04  1.0683259E-04  7.5488351E-05  6.7236826E-05  5.0272752E-02
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   5.6310091E-07  1.8831983E-03  1.8826352E-03  1.1851469E-03  1.1848669E-03  1.0259986E-04
   mg25     25   5.8033038E-08  2.4832613E-04  2.4826810E-04  1.5627824E-04  1.5625154E-04  7.4234616E-05
   mg26     26   9.7585144E-08  2.8437382E-04  2.8427623E-04  1.7896402E-04  1.7891386E-04  1.2175053E-04
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   5.8294972E-08  1.8133562E-04  1.8127733E-04  1.1411934E-04  1.1408982E-04  1.1233058E-04
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   6.2189065E-07  2.0851502E-03  2.0845283E-03  1.3122406E-03  1.3119316E-03  1.0228930E-04
   si29     29   3.2858225E-08  1.0966005E-04  1.0962720E-04  6.9011992E-05  6.8995651E-05  1.0285866E-04
   si30     30   2.2293534E-08  7.4782954E-05  7.4760661E-05  4.7062906E-05  4.7051835E-05  1.0218578E-04
    p31     31   6.2445906E-09  2.0819567E-05  2.0813322E-05  1.3102308E-05  1.3099202E-05  1.0296218E-04
    p32     32   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    p33     33   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    s32     32   2.9930379E-07  9.9923252E-04  9.9893322E-04  6.2884361E-04  6.2869478E-04  1.0280689E-04
    s33     33   2.4692781E-09  8.2497545E-06  8.2472852E-06  5.1917900E-06  5.1905627E-06  1.0270338E-04
    s34     34   1.4311809E-08  4.7978261E-05  4.7963949E-05  3.0193998E-05  3.0186888E-05  1.0228930E-04
    s35     35   3.4364682E-34  3.4364682E-34  0.0000000E+00  2.1626610E-34  0.0000000E+00  0.0000000E+00
    s36     36   7.0727424E-11  2.3683397E-07  2.3676324E-07  1.4904592E-07  1.4901079E-07  1.0239282E-04
   cl35     35   3.0604497E-09  1.0249958E-05  1.0246898E-05  6.4505716E-06  6.4490509E-06  1.0239282E-04
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   1.0375061E-09  3.4632631E-06  3.4622255E-06  2.1795236E-06  2.1790077E-06  1.0280689E-04
   ar36     36   5.6970748E-08  1.9087913E-04  1.9082216E-04  1.2012532E-04  1.2009701E-04  1.0234107E-04
   ar37     37   1.0031706E-35  1.0031706E-35  0.0000000E+00  6.3132197E-36  0.0000000E+00  0.0000000E+00
   ar38     38   1.0935764E-08  3.6632933E-05  3.6621997E-05  2.3054081E-05  2.3048646E-05  1.0239282E-04
   ar39     39   1.6214115E-14  1.6214115E-14  0.0000000E+00  1.0203974E-14  0.0000000E+00  0.0000000E+00
   ar40     40   8.8654417E-11  6.1744146E-08  6.1655491E-08  3.8857234E-08  3.8803879E-08  5.9672742E-04
    k39     39   2.9722287E-09  9.9376548E-06  9.9346826E-06  6.2540307E-06  6.2525537E-06  1.0259986E-04
    k40     40  -1.6082630E-09  0.0000000E+00  1.6082630E-09  0.0000000E+00  1.0121863E-09  0.0000000E+00
    k41     41   2.2566837E-10  7.5389187E-07  7.5366620E-07  4.7444422E-07  4.7433201E-07  1.0270338E-04
   ca40     40   5.3085387E-08  1.7206035E-04  1.7200726E-04  1.0828215E-04  1.0825555E-04  1.0668886E-04
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   3.5959147E-10  1.2057460E-06  1.2053864E-06  7.5880808E-07  7.5862943E-07  1.0228930E-04
   ca43     43   7.6909146E-11  2.5758044E-07  2.5750353E-07  1.6210222E-07  1.6206401E-07  1.0239282E-04
   ca44     44   1.2164492E-09  4.0726336E-06  4.0714172E-06  2.5630168E-06  2.5624124E-06  1.0239282E-04
   ca45     45   4.7730628E-32  4.7730628E-32  0.0000000E+00  3.0038154E-32  0.0000000E+00  0.0000000E+00
   ca46     46   2.4416025E-12  8.1641840E-09  8.1617424E-09  5.1379385E-09  5.1367248E-09  1.0259986E-04
   ca47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca48     48   1.1885959E-10  3.9828274E-07  3.9816388E-07  2.5064992E-07  2.5059089E-07  1.0228930E-04
   sc45     45   3.4390268E-11  1.1490147E-07  1.1486708E-07  7.2310556E-08  7.2293453E-08  1.0275514E-04
   sc46     46   1.7257162E-37  1.7257162E-37  0.0000000E+00  1.0860392E-37  0.0000000E+00  0.0000000E+00
   sc47     47   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   sc48     48   3.7925774E-31  7.2468188E-29  7.2088930E-29  4.5606160E-29  4.5370335E-29  0.0000000E+00
   ti46     46   2.0941116E-10  7.0197007E-07  7.0176065E-07  4.4176846E-07  4.4166444E-07  1.0228930E-04
   ti47     47   1.9372237E-10  6.4681399E-07  6.4662026E-07  4.0705726E-07  4.0696094E-07  1.0275514E-04
