  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -1.6298985E-01  2.6078529E+00  2.7708428E+00  6.3098305E-01  6.7046791E-01 -2.6360294E-02
      d      2  -3.9431718E-04  2.6691045E-09  3.9431985E-04  6.4580319E-10  9.5414587E-05 -5.1695147E+00
    he3      3  -1.8005338E-03  7.0761633E-04  2.5081502E-03  1.7121132E-04  6.0690352E-04 -5.4958719E-01
    he4      4   1.5092826E-01  1.3916042E+00  1.2406759E+00  3.3670560E-01  3.0020952E-01  4.9825873E-02
    li7      7   1.6370100E-07  2.3335255E-07  6.9651541E-08  5.6460816E-08  1.6853761E-08  5.2505034E-01
    be7      7   9.8276300E-12  9.8276300E-12  0.0000000E+00  2.3778442E-12  0.0000000E+00  0.0000000E+00
     b8      8   2.5067438E-24  2.5067438E-24  0.0000000E+00  6.0651921E-25  0.0000000E+00  0.0000000E+00
    c12     12   2.5807600E-03  2.3304515E-02  2.0723755E-02  5.6386441E-03  5.0145797E-03  5.0940137E-02
    c13     13   1.3151839E-03  1.5663091E-03  2.5112520E-04  3.7897634E-04  6.0765407E-05  7.9495567E-01
    c14     14   9.5155613E-08  9.5155613E-08  0.0000000E+00  2.3023377E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   1.2966312E-02  1.9093100E-02  6.1267880E-03  4.6196710E-03  1.4825147E-03  4.9361205E-01
    n15     15  -1.3965675E-05  7.0035338E-07  1.4666029E-05  1.6945400E-07  3.5487767E-06 -1.3210269E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -4.2731836E-03  4.6449617E-02  5.0722800E-02  1.1238717E-02  1.2273526E-02 -3.8252603E-02
    o17     17   8.0799531E-05  1.0127374E-04  2.0474212E-05  2.4503688E-05  4.9541977E-06  6.9425815E-01
    o18     18  -6.2304956E-05  5.2095271E-05  1.1440023E-04  1.2604712E-05  2.7681719E-05 -3.4166014E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   1.7968182E-06  5.0392628E-06  3.2424446E-06  1.2192748E-06  7.8458260E-07  1.9146295E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -1.1217780E-05  1.0254135E-02  1.0265353E-02  2.4810394E-03  2.4839337E-03 -5.0633989E-04
   ne21     21   6.8292975E-06  3.2666372E-05  2.5837075E-05  7.9037918E-06  6.2518634E-06  1.0182602E-01
   ne22     22   1.3782992E-03  2.2085728E-03  8.3027361E-04  5.3437526E-04  2.0090342E-04  4.2485899E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   5.4764786E-12  5.4764786E-12  0.0000000E+00  1.3250614E-12  0.0000000E+00  0.0000000E+00
   na23     23   1.2998591E-04  4.0785552E-04  2.7786961E-04  9.8682685E-05  6.7236826E-05  1.6663377E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -5.4918695E-05  4.8417808E-03  4.8966995E-03  1.1714931E-03  1.1848669E-03 -4.9298224E-03
   mg25     25   7.6283410E-05  7.2202412E-04  6.4574071E-04  1.7469734E-04  1.5625154E-04  4.8462007E-02
   mg26     26   5.8982405E-05  7.9837971E-04  7.3939731E-04  1.9317196E-04  1.7891386E-04  3.3300079E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al*6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al27     27   3.3978198E-05  5.0547719E-04  4.7149899E-04  1.2230274E-04  1.1408982E-04  3.0189291E-02
   al28     28   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   si28     28   5.1963143E-06  5.4270159E-03  5.4218196E-03  1.3130937E-03  1.3119316E-03  3.8449524E-04
   si29     29   2.1908781E-06  2.8732920E-04  2.8513832E-04  6.9520735E-05  6.8995651E-05  3.2926588E-03
   si30     30   4.3554173E-06  1.9880653E-04  1.9445112E-04  4.8102236E-05  4.7051835E-05  9.5886942E-03
    p31     31   6.9573434E-07  5.4830809E-05  5.4135075E-05  1.3266588E-05  1.3099202E-05  5.5144308E-03
    p32     32   2.5493055E-30  2.5493055E-30  0.0000000E+00  6.1681720E-31  0.0000000E+00  0.0000000E+00
    p33     33   2.5975947E-29  2.5975947E-29  0.0000000E+00  6.2850102E-30  0.0000000E+00  0.0000000E+00
    s32     32  -4.2899046E-06  2.5939171E-03  2.5982070E-03  6.2761124E-04  6.2869478E-04 -7.4913853E-04
    s33     33   4.4594162E-07  2.1896980E-05  2.1451038E-05  5.2980840E-06  5.1905627E-06  8.9043947E-03
    s34     34   1.0972726E-06  1.2585062E-04  1.2475335E-04  3.0450188E-05  3.0186888E-05  3.7716245E-03
    s35     35   4.8890412E-24  4.8890412E-24  0.0000000E+00  1.1829280E-24  0.0000000E+00  0.0000000E+00
    s36     36   9.0588458E-08  7.0640539E-07  6.1581693E-07  1.7091831E-07  1.4901079E-07  5.9570894E-02
   cl35     35  -8.1667167E-08  2.6570324E-05  2.6651991E-05  6.4288229E-06  6.4490509E-06 -1.3643381E-03
   cl36     36   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   cl37     37   7.5441221E-07  9.7595967E-06  9.0051844E-06  2.3613832E-06  2.1790077E-06  3.4907714E-02
   ar36     36  -1.7336570E-06  4.9459125E-04  4.9632491E-04  1.1966882E-04  1.2009701E-04 -1.5511879E-03
   ar37     37   8.4315118E-24  8.4315118E-24  0.0000000E+00  2.0400464E-24  0.0000000E+00  0.0000000E+00
   ar38     38   7.2680268E-07  9.5979944E-05  9.5253141E-05  2.3222827E-05  2.3048646E-05  3.2696910E-03
   ar39     39   4.4961318E-10  4.4961318E-10  0.0000000E+00  1.0878616E-10  0.0000000E+00  0.0000000E+00
   ar40     40   6.0021932E-08  2.2038672E-07  1.6036479E-07  5.3323671E-08  3.8803879E-08  1.3804491E-01
    k39     39   6.1510946E-08  2.5901440E-05  2.5839929E-05  6.2669828E-06  6.2525537E-06  1.0010982E-03
    k40     40  -4.1830623E-09  0.0000000E+00  4.1830623E-09  0.0000000E+00  1.0121863E-09  0.0000000E+00
    k41     41   9.3265726E-08  2.0535376E-06  1.9602719E-06  4.9686372E-07  4.7433201E-07  2.0154828E-02
   ca40     40  -1.0777439E-06  4.4630998E-04  4.4738772E-04  1.0798693E-04  1.0825555E-04 -1.0789721E-03
   ca41     41   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ca42     42   6.8388317E-08  3.2035762E-06  3.1351879E-06  7.7512129E-07  7.5862943E-07  9.3399743E-03
   ca43     43   1.5700607E-08  6.8546251E-07  6.6976190E-07  1.6585108E-07  1.6206401E-07  1.0031732E-02
   ca44     44   2.9904186E-09  1.0592672E-05  1.0589682E-05  2.5629499E-06  2.5624124E-06  9.1109054E-05
