  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -8.6767197E-02  2.2221904E+00  2.3089576E+00  6.4523530E-01  6.7046791E-01 -1.6659871E-02
      d      2  -3.2858571E-04  3.0551051E-09  3.2858877E-04  8.8708046E-10  9.5414587E-05 -5.0316520E+00
    he3      3  -9.9008332E-04  1.0999712E-03  2.0900546E-03  3.1938771E-04  6.0690352E-04 -2.7880147E-01
    he4      4   7.4517131E-02  1.1083788E+00  1.0338616E+00  3.2182890E-01  3.0020952E-01  3.0200593E-02
    li7      7  -5.1876654E-08  6.1643330E-09  5.8040989E-08  1.7898760E-09  1.6853761E-08 -9.7387391E-01
    be7      7   2.1032942E-15  2.1032942E-15  0.0000000E+00  6.1071261E-16  0.0000000E+00  0.0000000E+00
     b8      8   6.1765879E-27  6.1765879E-27  0.0000000E+00  1.7934344E-27  0.0000000E+00  0.0000000E+00
    c12     12   3.4204461E-03  2.0689657E-02  1.7269211E-02  6.0074497E-03  5.0145797E-03  7.8455597E-02
    c13     13   3.5262544E-04  5.6188938E-04  2.0926392E-04  1.6315022E-04  6.0765407E-05  4.2893124E-01
    c14     14   5.9467317E-07  5.9467317E-07  0.0000000E+00  1.7266933E-07  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   9.3885437E-03  1.4494027E-02  5.1054838E-03  4.2084865E-03  1.4825147E-03  4.5312697E-01
    n15     15  -6.7510173E-06  5.4702605E-06  1.2221278E-05  1.5883451E-06  3.5487767E-06 -3.4913379E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -2.4891458E-03  3.9778426E-02  4.2267572E-02  1.1550066E-02  1.2273526E-02 -2.6384884E-02
    o17     17   7.5699376E-05  9.2760645E-05  1.7061267E-05  2.6933985E-05  4.9541977E-06  7.3532730E-01
    o18     18  -3.1302443E-05  6.4027867E-05  9.5330310E-05  1.8591134E-05  2.7681719E-05 -1.7288718E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   2.6684468E-06  5.3703925E-06  2.7019457E-06  1.5593474E-06  7.8458260E-07  2.9830420E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20  -3.4989789E-06  8.5506719E-03  8.5541708E-03  2.4827735E-03  2.4839337E-03 -2.0288985E-04
   ne21     21   2.7035585E-06  2.4233726E-05  2.1530168E-05  7.0365058E-06  6.2518634E-06  5.1347557E-02
   ne22     22   2.5918544E-03  3.2837256E-03  6.9187128E-04  9.5346273E-04  2.0090342E-04  6.7631638E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   1.3380306E-15  1.3380306E-15  0.0000000E+00  3.8851064E-16  0.0000000E+00  0.0000000E+00
   na23     23   9.9252677E-05  3.3080287E-04  2.3155019E-04  9.6051939E-05  6.7236826E-05  1.5489893E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24  -3.2031443E-05  4.0484136E-03  4.0804450E-03  1.1754975E-03  1.1848669E-03 -3.4478379E-03
   mg25     25   7.5481250E-05  6.1358034E-04  5.3809909E-04  1.7815921E-04  1.5625154E-04  5.6984000E-02
   mg26     26   3.8369326E-05  6.5451290E-04  6.1614357E-04  1.9004439E-04  1.7891386E-04  2.6211053E-02
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al-6     26   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
