  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -6.4548349E-01  4.0119891E+00  4.6574726E+00  5.7751393E-01  6.7046791E-01 -6.4815536E-02
      d      2  -6.6280458E-04  2.3584750E-09  6.6280697E-04  3.3949546E-10  9.5414587E-05 -5.4487810E+00
    he3      3  -4.1766558E-03  3.9260201E-05  4.2159162E-03  5.6513891E-06  6.0690352E-04 -2.0309644E+00
    he4      4   6.3503981E-01  2.7204752E+00  2.0854354E+00  3.9160430E-01  3.0020952E-01  1.1542301E-01
    li7      7   3.9637308E-07  5.1344944E-07  1.1707634E-07  7.3909519E-08  1.6853761E-08  6.4200354E-01
    be7      7   9.0211616E-11  9.0211616E-11  0.0000000E+00  1.2985694E-11  0.0000000E+00  0.0000000E+00
     b8      8   1.7915544E-22  1.7915544E-22  0.0000000E+00  2.5788892E-23  0.0000000E+00  0.0000000E+00
    c12     12  -2.9037714E-02  5.7965671E-03  3.4834281E-02  8.3439861E-04  5.0145797E-03 -7.7886093E-01
    c13     13   8.4826676E-04  1.2703798E-03  4.2211299E-04  1.8286738E-04  6.0765407E-05  4.7847983E-01
    c14     14   1.1672245E-08  1.1672245E-08  0.0000000E+00  1.6801850E-09  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   6.0347870E-02  7.0646308E-02  1.0298437E-02  1.0169326E-02  1.4825147E-03  8.3629322E-01
    n15     15  -2.2639513E-05  2.0124194E-06  2.4651932E-05  2.8968179E-07  3.5487767E-06 -1.0881574E+00
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.8338688E-02  6.6920586E-02  8.5259274E-02  9.6330196E-03  1.2273526E-02 -1.0520691E-01
    o17     17   2.3809505E-04  2.7250987E-04  3.4414828E-05  3.9226987E-05  4.9541977E-06  8.9861161E-01
    o18     18  -1.9222555E-04  6.8275433E-08  1.9229382E-04  9.8280459E-09  2.7681719E-05 -3.4497259E+00
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
