  species    A      yield       mass(i)_lost    mass(i)_0        <X(i)>          X0(i)   log10(<X(i)>/X0(i)) 
      n      1   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
      p      1  -8.3324432E-02  1.6175185E+00  1.7008430E+00  6.3757139E-01  6.7046791E-01 -2.1849165E-02
      d      2  -2.4192870E-04  1.1899920E-07  2.4204771E-04  4.6905477E-08  9.5414587E-05 -3.3083911E+00
    he3      3  -5.4528681E-04  9.9430606E-04  1.5395929E-03  3.9192199E-04  6.0690352E-04 -1.8992005E-01
    he4      4   6.6377342E-02  8.2794881E-01  7.6157147E-01  3.2634956E-01  3.0020952E-01  3.6258556E-02
    li7      7  -3.7728586E-08  5.0260334E-09  4.2754621E-08  1.9810933E-09  1.6853761E-08 -9.2979193E-01
    be7      7   3.1405001E-17  3.1405001E-17  0.0000000E+00  1.2378794E-17  0.0000000E+00  0.0000000E+00
     b8      8   8.2915232E-29  8.2915232E-29  0.0000000E+00  3.2682393E-29  0.0000000E+00  0.0000000E+00
    c12     12   8.7675229E-03  2.1488508E-02  1.2720985E-02  8.4700463E-03  5.0145797E-03  2.2765122E-01
    c13     13   2.2292499E-04  3.7707467E-04  1.5414967E-04  1.4863015E-04  6.0765407E-05  3.8845050E-01
    c14     14   6.4337662E-08  6.4337662E-08  0.0000000E+00  2.5359741E-08  0.0000000E+00  0.0000000E+00
    n13     13   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    n14     14   5.6580561E-03  9.4188992E-03  3.7608431E-03  3.7126131E-03  1.4825147E-03  3.9868072E-01
    n15     15  -4.2804750E-06  4.7220610E-06  9.0025360E-06  1.8612775E-06  3.5487767E-06 -2.8026754E-01
    o14     14   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o15     15   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    o16     16  -1.4960747E-03  2.9639404E-02  3.1135479E-02  1.1682856E-02  1.2273526E-02 -2.1420311E-02
    o17     17   6.2676867E-05  7.5244672E-05  1.2567808E-05  2.9658917E-05  4.9541977E-06  7.7718198E-01
    o18     18  -2.0657626E-05  4.9565355E-05  7.0222981E-05  1.9536996E-05  2.7681719E-05 -1.5133530E-01
    o19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f17     17   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f18     18   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
    f19     19   4.5192937E-06  6.5096224E-06  1.9903289E-06  2.5658742E-06  7.8458260E-07  5.1459670E-01
    f20     20   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne19     19   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   ne20     20   8.8238157E-06  6.3100662E-03  6.3012424E-03  2.4872157E-03  2.4839337E-03  5.7346135E-04
   ne21     21   1.6111389E-06  1.7470866E-05  1.5859727E-05  6.8864274E-06  6.2518634E-06  4.1984513E-02
   ne22     22   4.3377099E-03  4.8473617E-03  5.0965173E-04  1.9106668E-03  2.0090342E-04  9.7819763E-01
   ne23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na21     21   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   na22     22   4.0598247E-20  4.0598247E-20  0.0000000E+00  1.6002463E-20  0.0000000E+00  0.0000000E+00
   na23     23   1.1188099E-04  2.8244735E-04  1.7056636E-04  1.1133124E-04  6.7236826E-05  2.1900985E-01
   na24     24   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg23     23   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   mg24     24   8.8477973E-06  3.0146178E-03  3.0057700E-03  1.1882609E-03  1.1848669E-03  1.2422495E-03
   mg25     25   2.6562688E-05  4.2294158E-04  3.9637889E-04  1.6670933E-04  1.5625154E-04  2.8135613E-02
   mg26     26   7.6583237E-06  4.6152697E-04  4.5386865E-04  1.8191840E-04  1.7891386E-04  7.2326045E-03
   mg27     27   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
   al25     25   0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
